# Simulation 7 (Up to date)
# 718 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.3 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
14.112,1871.938,1871.938,53.85,54.233,-10.681,10.683,110.426,0.056,110.426,89.971,6.43,0.172,28.61,-80.599,0.074,-1.526e-5,3.371,-0.005,81.598,89.951,2301,261,0.377,8.259e-4,9.786,130.64,98.616,5.569,0,0,2.091,0.533,0.436,0.014,0.082,0.533,0.019,0.103,-3.029e-4,0,0,0,0,0.004,1.594,90,2.832,807.914,0.001,333.015,0.163,5.371e6,5.75,25.967,0.05,0.172,0.007
14.162,1874.617,1874.617,53.316,53.702,-10.668,10.669,110.747,0.056,110.747,89.971,6.422,0.148,28.61,-80.599,0.02,-1.527e-5,3.49,-0.026,81.426,89.95,2301,261,0.377,8.259e-4,9.786,130.738,98.616,5.586,0,0,2.053,0.533,0.437,0.014,0.082,0.533,0.005,0.025,-1.954e-4,0,0,0,0,0.005,1.635,90,2.815,807.643,0.001,333.005,0.162,5.319e6,5.75,25.967,0.05,0.173,0.007
14.212,1877.27,1877.27,52.783,53.172,-10.657,10.658,111.068,0.057,111.068,89.971,6.416,0.114,28.61,-80.599,0.061,-1.527e-5,-3.42,-0.009,81.253,89.95,2301,261,0.377,8.259e-4,9.786,130.662,98.616,5.573,0,0,2.015,0.534,0.438,0.014,0.082,0.534,0.016,0.093,2.491e-4,0,0,0,0,-0.005,1.648,90,2.798,807.374,0.001,332.994,0.16,5.265e6,5.75,25.967,0.05,0.174,0.007
14.262,1879.896,1879.896,52.251,52.642,-10.644,10.644,111.389,0.057,111.389,89.971,6.41,0.094,28.61,-80.599,0.112,-1.526e-5,-3.223,-0.006,81.086,89.95,2301,261,0.377,8.259e-4,9.786,130.568,98.616,5.557,0,0,1.978,0.535,0.439,0.014,0.082,0.535,0.029,0.166,-1.585e-4,0,0,0,0,-0.004,1.68,90,2.781,807.109,0.001,332.984,0.159,5.213e6,5.75,25.967,0.05,0.174,0.007
14.312,1882.495,1882.495,51.719,52.114,-10.63,10.63,111.709,0.057,111.709,89.971,6.407,0.079,28.61,-80.599,0.149,-1.527e-5,-2.862,-0.004,80.934,89.95,2301,261,0.377,8.259e-4,9.786,130.499,98.616,5.545,0,0,1.942,0.536,0.44,0.014,0.082,0.536,0.039,0.219,-2.557e-4,0,0,0,0,-0.004,1.708,90,2.764,806.845,0.001,332.974,0.157,5.16e6,5.75,25.967,0.05,0.175,0.007
14.362,1885.068,1885.068,51.188,51.587,-10.607,10.608,112.029,0.058,112.029,89.97,6.401,0.126,28.61,-80.599,0.034,-1.526e-5,-2.703,-0.024,80.796,89.95,2301,261,0.377,8.259e-4,9.786,130.708,98.616,5.581,0,0,1.907,0.536,0.44,0.014,0.082,0.536,0.009,0.052,-8.587e-5,0,0,0,0,-0.003,1.862,90,2.747,806.585,0.001,332.964,0.156,5.11e6,5.75,25.967,0.05,0.176,0.007
14.412,1887.614,1887.614,50.658,51.06,-10.597,10.598,112.349,0.058,112.349,89.97,6.396,0.087,28.61,-80.599,0.131,-1.526e-5,-2.501,-0.005,80.665,89.95,2301,261,0.377,8.259e-4,9.786,130.53,98.616,5.55,0,0,1.87,0.537,0.441,0.014,0.082,0.537,0.034,0.192,-3.97e-4,0,0,0,0,-0.003,1.812,90,2.731,806.327,0.001,332.954,0.154,5.056e6,5.75,25.967,0.05,0.177,0.007
14.462,1890.133,1890.133,50.128,50.534,-10.585,10.585,112.669,0.058,112.669,89.97,6.392,0.07,28.61,-80.599,0.177,-1.527e-5,-2.175,-0.002,80.547,89.951,2301,261,0.377,8.259e-4,9.786,130.446,98.616,5.536,0,0,1.834,0.538,0.442,0.014,0.082,0.538,0.046,0.256,-2.97e-4,0,0,0,0,-0.002,1.795,90,2.714,806.072,0.001,332.944,0.153,5.003e6,5.75,25.967,0.05,0.177,0.006
14.512,1892.626,1892.626,49.599,50.009,-10.574,10.574,112.988,0.059,112.988,89.97,6.389,0.04,28.61,-80.599,0.256,-1.523e-5,-1.705,-5.396e-4,80.45,89.951,2301,261,0.377,8.259e-4,9.786,130.302,98.616,5.511,0,0,1.798,0.539,0.443,0.014,0.082,0.539,0.067,0.37,-3.013e-5,0,0,0,0,-0.001,1.728,90,2.698,805.82,0.001,332.934,0.151,4.95e6,5.75,25.967,0.05,0.178,0.006
14.562,1895.093,1895.093,49.071,49.485,-10.558,10.558,113.308,0.059,113.308,89.97,6.387,0.043,28.61,-80.599,0.251,-1.521e-5,-1.147,1.819e-4,80.379,89.952,2301,261,0.377,8.259e-4,9.786,130.311,98.616,5.512,0,0,1.763,0.539,0.444,0.014,0.082,0.539,0.065,0.361,4.113e-4,0,0,0,0,-6.234e-4,1.71,90,2.682,805.57,0.001,332.924,0.149,4.897e6,5.75,25.967,0.05,0.179,0.006
14.612,1897.534,1897.534,48.544,48.962,-10.536,10.536,113.627,0.059,113.627,89.97,6.384,0.085,28.61,-80.599,0.134,-1.521e-5,-0.773,6.523e-4,80.332,89.952,2301,261,0.377,8.259e-4,9.786,130.521,98.616,5.549,0,0,1.728,0.54,0.444,0.014,0.082,0.54,0.035,0.193,3.74e-4,0,0,0,0,-2.893e-4,1.769,90,2.666,805.323,0.001,332.915,0.148,4.846e6,5.75,25.967,0.05,0.18,0.006
14.662,1899.948,1899.948,48.017,48.439,-10.517,10.517,113.946,0.06,113.946,89.97,6.379,0.109,28.61,-80.599,0.063,-1.521e-5,-0.546,0.002,80.299,89.952,2301,261,0.377,8.259e-4,9.786,130.65,98.616,5.571,0,0,1.694,0.541,0.445,0.014,0.081,0.541,0.016,0.09,1.153e-4,0,0,0,0,-1.475e-4,1.775,90,2.65,805.079,0.001,332.905,0.146,4.794e6,5.75,25.967,0.05,0.181,0.006
14.712,1902.335,1902.335,47.492,47.918,-10.49,10.491,114.265,0.06,114.265,89.97,6.372,0.183,28.61,-80.599,0.161,-1.521e-5,0.637,9.998e-4,80.271,89.953,2301,261,0.377,8.259e-4,9.786,130.47,98.616,5.54,0,0,1.662,0.542,0.446,0.014,0.081,0.542,0.042,0.232,-1.056e-4,0,0,0,0,2.049e-4,1.908,90,2.635,804.837,0.001,332.896,0.145,4.744e6,5.75,25.967,0.05,0.181,0.006
14.762,1904.697,1904.697,46.968,47.397,-10.466,10.469,114.583,0.06,114.583,89.97,6.361,0.238,28.61,-80.599,0.332,-1.523e-5,1.149,3.647e-4,80.228,89.953,2301,261,0.377,8.259e-4,9.786,130.162,98.616,5.486,0,0,1.63,0.542,0.447,0.014,0.081,0.543,0.087,0.476,-1.315e-4,0,0,0,0,6.798e-4,2.009,90,2.619,804.598,0.001,332.886,0.143,4.694e6,5.75,25.967,0.05,0.182,0.006
14.812,1907.032,1907.032,46.445,46.877,-10.454,10.456,114.901,0.061,114.901,89.97,6.35,0.221,28.61,-80.599,0.293,-1.52e-5,1.725,8.903e-4,80.156,89.952,2301,261,0.377,8.259e-4,9.786,130.231,98.616,5.498,0,0,1.596,0.543,0.448,0.014,0.081,0.543,0.077,0.42,3.284e-4,0,0,0,0,0.002,1.954,90,2.604,804.362,0.001,332.877,0.142,4.641e6,5.75,25.967,0.05,0.183,0.006
14.862,1909.341,1909.341,45.923,46.358,-10.44,10.442,115.218,0.061,115.218,89.97,6.339,0.22,28.61,-80.599,0.3,-1.523e-5,2.251,6.622e-4,80.056,89.952,2301,261,0.377,8.259e-4,9.786,130.218,98.616,5.496,0,0,1.564,0.544,0.449,0.014,0.081,0.544,0.078,0.428,5.988e-5,0,0,0,0,0.003,1.96,90,2.589,804.128,0.001,332.868,0.14,4.59e6,5.75,25.967,0.05,0.184,0.006
14.912,1911.624,1911.624,45.401,45.84,-10.423,10.426,115.535,0.062,115.535,89.969,6.327,0.231,28.61,-80.599,0.346,-1.522e-5,2.834,-2.591e-4,79.93,89.952,2301,261,0.377,8.259e-4,9.786,130.135,98.616,5.481,0,0,1.532,0.545,0.45,0.014,0.081,0.545,0.091,0.492,-1.356e-4,0,0,0,0,0.004,2.019,90,2.574,803.897,0.001,332.859,0.139,4.539e6,5.75,25.967,0.05,0.184,0.006
14.962,1913.882,1913.882,44.88,45.323,-10.413,10.415,115.851,0.062,115.851,89.969,6.316,0.207,28.61,-80.599,0.28,-1.523e-5,3.396,-6.586e-4,79.773,89.951,2301,261,0.377,8.259e-4,9.786,130.251,98.616,5.502,0,0,1.5,0.546,0.45,0.014,0.081,0.546,0.073,0.397,-4.739e-4,0,0,0,0,0.006,2.007,90,2.56,803.669,0.001,332.85,0.137,4.488e6,5.75,25.967,0.05,0.185,0.006
15.012,1916.113,1916.113,44.36,44.806,-10.406,10.408,116.167,0.062,116.167,89.969,6.307,0.164,28.61,-80.599,0.143,-1.52e-5,3.72,3.748e-4,79.594,89.951,2301,261,0.377,8.259e-4,9.786,130.497,98.616,5.544,0,0,1.467,0.547,0.451,0.014,0.081,0.547,0.037,0.199,-2.415e-4,0,0,0,0,0.008,1.954,90,2.545,803.443,0.001,332.841,0.136,4.435e6,5.75,25.967,0.05,0.186,0.006
15.062,1918.318,1918.318,43.84,44.29,-10.393,10.394,116.482,0.063,116.482,89.969,6.299,0.164,28.61,-80.599,0.151,-1.519e-5,3.966,-0.003,79.402,89.95,2301,261,0.377,8.259e-4,9.786,130.482,98.616,5.542,0,0,1.437,0.548,0.452,0.014,0.081,0.548,0.039,0.208,-8.263e-5,0,0,0,0,0.009,2.023,90,2.531,803.22,0.001,332.833,0.134,4.385e6,5.75,25.967,0.05,0.186,0.006
15.112,1920.497,1920.497,43.321,43.775,-10.383,10.384,116.797,0.063,116.797,89.969,6.291,0.144,28.61,-80.599,0.084,-1.519e-5,4.155,-0.009,79.199,89.95,2301,261,0.377,8.259e-4,9.786,130.603,98.616,5.563,0,0,1.406,0.548,0.453,0.014,0.081,0.548,0.022,0.11,-4.854e-4,0,0,0,0,0.01,2.039,90,2.517,802.999,0.001,332.824,0.133,4.335e6,5.75,25.967,0.05,0.187,0.006
15.162,1922.65,1922.65,42.802,43.261,-10.373,10.374,117.111,0.063,117.111,89.969,6.285,0.126,28.61,-80.599,0.021,-1.519e-5,4.199,-0.043,78.99,89.95,2301,261,0.377,8.259e-4,9.786,130.717,98.616,5.583,0,0,1.376,0.549,0.454,0.014,0.081,0.549,0.005,0.02,-1.827e-4,0,0,0,0,0.011,2.06,90,2.503,802.781,0.001,332.816,0.131,4.284e6,5.75,25.967,0.05,0.187,0.006
15.212,1924.777,1924.777,42.283,42.747,-10.357,10.358,117.425,0.064,117.425,89.969,6.278,0.143,28.61,-80.599,0.087,-1.519e-5,4.292,-0.019,78.778,89.949,2301,261,0.377,8.259e-4,9.786,130.595,98.616,5.562,0,0,1.347,0.55,0.455,0.014,0.081,0.55,0.023,0.114,6.914e-5,0,0,0,0,0.012,2.179,90,2.489,802.566,0.001,332.807,0.13,4.235e6,5.75,25.967,0.05,0.188,0.005
15.262,1926.878,1926.878,41.766,42.234,-10.348,10.349,117.739,0.064,117.739,89.969,6.271,0.121,28.61,-80.599,0.008,-1.519e-5,4.356,-0.225,78.561,89.949,2301,261,0.377,8.259e-4,9.786,130.741,98.616,5.587,0,0,1.318,0.551,0.456,0.014,0.081,0.551,0.002,-0.002,1.169e-4,0,0,0,0,0.012,2.186,90,2.475,802.353,0.001,332.799,0.128,4.185e6,5.75,25.967,0.05,0.189,0.005
15.312,1928.953,1928.953,41.249,41.722,-10.343,10.343,118.052,0.064,118.052,89.969,6.266,0.082,28.61,-80.599,0.141,-1.52e-5,-4.256,-0.01,78.344,89.949,2301,261,0.377,8.259e-4,9.786,130.496,98.616,5.544,0,0,1.288,0.552,0.457,0.014,0.081,0.552,0.037,0.215,4.793e-4,0,0,0,0,-0.012,2.137,90,2.462,802.143,0.001,332.791,0.126,4.133e6,5.75,25.967,0.05,0.189,0.005
15.362,1931.003,1931.003,40.731,41.21,-10.339,10.339,118.365,0.065,118.365,89.969,6.263,0.037,28.61,-80.599,0.317,-1.52e-5,-3.91,-0.002,78.139,89.949,2301,261,0.377,8.259e-4,9.786,130.178,98.616,5.489,0,0,1.258,0.553,0.458,0.014,0.081,0.553,0.083,0.465,1.421e-4,0,0,0,0,-0.01,2.056,90,2.448,801.936,0.001,332.783,0.125,4.081e6,5.75,25.967,0.05,0.19,0.005
15.412,1933.026,1933.026,40.215,40.699,-10.331,10.331,118.679,0.065,118.679,89.969,6.262,0.015,28.61,-80.599,0.411,-1.52e-5,-3.366,-0.001,77.957,89.949,2301,261,0.377,8.259e-4,9.786,130.01,98.616,5.46,0,0,1.23,0.554,0.459,0.014,0.081,0.554,0.108,0.597,-3.85e-4,0,0,0,0,-0.008,2.016,90,2.435,801.731,0.001,332.775,0.123,4.03e6,5.75,25.967,0.05,0.191,0.005
15.462,1935.024,1935.024,39.699,40.189,-10.314,10.314,118.992,0.066,118.992,89.968,6.261,0.042,28.61,-80.599,0.306,-1.519e-5,-2.85,-0.002,77.802,89.949,2301,261,0.377,8.259e-4,9.786,130.197,98.616,5.492,0,0,1.202,0.555,0.46,0.014,0.081,0.555,0.08,0.445,3.556e-5,0,0,0,0,-0.006,2.099,90,2.422,801.529,0.001,332.767,0.122,3.981e6,5.75,25.967,0.05,0.191,0.005
15.512,1936.996,1936.996,39.183,39.68,-10.294,10.295,119.305,0.066,119.305,89.968,6.257,0.076,28.61,-80.599,0.165,-1.52e-5,-2.569,-0.004,77.667,89.949,2301,261,0.377,8.259e-4,9.786,130.45,98.616,5.536,0,0,1.175,0.556,0.461,0.014,0.081,0.556,0.043,0.241,3.551e-4,0,0,0,0,-0.005,2.191,90,2.41,801.329,0.001,332.759,0.12,3.933e6,5.75,25.967,0.05,0.192,0.005
15.562,1938.943,1938.943,38.669,39.171,-10.286,10.286,119.617,0.066,119.617,89.968,6.254,0.055,28.61,-80.599,0.252,-1.52e-5,-2.267,-0.001,77.546,89.949,2301,261,0.377,8.259e-4,9.786,130.291,98.616,5.509,0,0,1.147,0.557,0.462,0.014,0.081,0.557,0.066,0.366,-1.08e-4,0,0,0,0,-0.004,2.107,90,2.397,801.132,0.001,332.751,0.119,3.881e6,5.75,25.967,0.05,0.193,0.005
15.612,1940.863,1940.863,38.155,38.664,-10.273,10.273,119.93,0.067,119.93,89.968,6.251,0.059,28.61,-80.599,0.231,-1.518e-5,-1.991,-5.832e-4,77.44,89.949,2301,261,0.377,8.259e-4,9.786,130.328,98.616,5.515,0,0,1.119,0.558,0.463,0.014,0.081,0.558,0.06,0.335,-2.127e-4,0,0,0,0,-0.003,2.088,90,2.384,800.938,0.001,332.744,0.117,3.831e6,5.75,25.967,0.05,0.193,0.005
15.662,1942.758,1942.758,37.641,38.157,-10.268,10.268,120.243,0.067,120.243,89.968,6.249,0.026,28.61,-80.599,0.382,-1.519e-5,-1.571,6.682e-4,77.35,89.949,2301,261,0.377,8.259e-4,9.786,130.058,98.616,5.468,0,0,1.091,0.559,0.464,0.014,0.081,0.559,0.1,0.549,1.478e-4,0,0,0,0,-0.002,1.936,90,2.372,800.746,0.001,332.736,0.116,3.778e6,5.75,25.967,0.05,0.194,0.005
15.712,1944.627,1944.627,37.128,37.65,-10.25,10.251,120.555,0.067,120.555,89.968,6.247,0.053,28.61,-80.599,0.255,-1.519e-5,-1.195,0.001,77.282,89.95,2301,261,0.377,8.259e-4,9.786,130.284,98.616,5.507,0,0,1.065,0.56,0.466,0.014,0.081,0.56,0.067,0.368,-8.792e-5,0,0,0,0,-0.001,1.959,90,2.36,800.557,0.001,332.729,0.114,3.729e6,5.75,25.967,0.05,0.195,0.005
15.762,1946.471,1946.471,36.616,37.145,-10.237,10.237,120.867,0.068,120.867,89.968,6.245,0.059,28.61,-80.599,0.222,-1.52e-5,-0.92,0.002,77.229,89.95,2301,261,0.377,8.259e-4,9.786,130.343,98.616,5.518,0,0,1.038,0.561,0.467,0.014,0.081,0.561,0.058,0.32,-2.758e-4,0,0,0,0,-7.053e-4,1.906,90,2.348,800.37,0.001,332.722,0.113,3.678e6,5.75,25.967,0.05,0.196,0.005
15.812,1948.289,1948.289,36.105,36.64,-10.225,10.225,121.179,0.068,121.179,89.968,6.242,0.062,28.61,-80.599,0.2,-1.519e-5,-0.662,0.002,77.189,89.949,2301,261,0.377,8.259e-4,9.786,130.381,98.616,5.524,0,0,1.012,0.562,0.468,0.014,0.081,0.562,0.052,0.288,3.506e-4,0,0,0,0,-3.754e-4,1.835,90,2.336,800.186,0.001,332.715,0.111,3.627e6,5.75,25.967,0.05,0.196,0.005
15.862,1950.081,1950.081,35.594,36.136,-10.207,10.207,121.491,0.068,121.491,89.968,6.238,0.09,28.61,-80.599,0.051,-1.519e-5,-0.525,0.006,77.161,89.949,2301,261,0.377,8.259e-4,9.786,130.653,98.616,5.572,0,0,0.986,0.564,0.469,0.014,0.081,0.564,0.013,0.073,4.248e-4,0,0,0,0,-2.423e-4,1.842,90,2.324,800.005,0.001,332.708,0.11,3.577e6,5.75,25.967,0.05,0.197,0.005
15.912,1951.848,1951.848,35.084,35.633,-10.19,10.191,121.803,0.069,121.803,89.968,6.233,0.115,28.61,-80.599,0.096,-1.519e-5,0.54,4.643e-4,77.135,89.949,2301,261,0.377,8.259e-4,9.786,130.569,98.616,5.557,0,0,0.961,0.565,0.47,0.014,0.081,0.565,0.025,0.138,-4.439e-4,0,0,0,0,2.639e-4,1.842,90,2.313,799.826,0.001,332.701,0.108,3.528e6,5.75,25.967,0.05,0.205,0.005
15.962,1953.59,1953.59,34.575,35.131,-10.173,10.174,122.115,0.069,122.115,89.968,6.226,0.142,28.61,-80.599,0.257,-1.519e-5,0.747,-9.307e-4,77.103,89.948,2301,261,0.377,8.259e-4,9.786,130.276,98.616,5.506,0,0,0.937,0.566,0.471,0.014,0.081,0.566,0.067,0.369,8.629e-5,0,0,0,0,5.182e-4,1.854,90,2.302,799.65,0.001,332.694,0.107,3.479e6,5.75,25.967,0.05,0.207,0.005
16.012,1955.306,1955.306,34.066,34.629,-10.163,10.164,122.426,0.07,122.426,89.967,6.219,0.138,28.61,-80.599,0.254,-1.518e-5,0.997,-7.343e-4,77.059,89.948,2301,261,0.377,8.259e-4,9.786,130.282,98.616,5.507,0,0,0.912,0.567,0.473,0.014,0.081,0.567,0.066,0.363,2.995e-5,0,0,0,0,9.511e-4,1.767,90,2.291,799.476,0.001,332.687,0.105,3.428e6,5.75,25.967,0.05,0.208,0.004
16.062,1956.996,1956.996,33.559,34.129,-10.146,10.147,122.737,0.07,122.737,89.967,6.212,0.167,28.61,-80.599,0.439,-1.518e-5,1.309,-0.002,77.002,89.947,2301,261,0.377,8.259e-4,9.786,129.952,98.616,5.45,0,0,0.888,0.568,0.474,0.014,0.081,0.568,0.115,0.626,-1.605e-5,0,0,0,0,0.002,1.805,90,2.28,799.305,0.001,332.68,0.104,3.38e6,5.75,25.967,0.05,0.208,0.004
16.112,1958.662,1958.662,33.052,33.629,-10.121,10.124,123.047,0.07,123.047,89.967,6.202,0.232,28.61,-80.599,0.827,-1.517e-5,1.941,-0.003,76.923,89.947,2301,261,0.377,8.259e-4,9.786,129.277,98.616,5.332,0,0,0.868,0.569,0.475,0.014,0.081,0.57,0.221,1.174,4.067e-5,0,0,0,0,0.004,1.98,90,2.269,799.136,0.001,332.674,0.102,3.335e6,5.75,25.967,0.05,0.209,0.004
16.162,1960.302,1960.302,32.546,33.13,-10.106,10.11,123.357,0.071,123.357,89.967,6.19,0.252,28.61,-80.599,0.975,-1.516e-5,2.766,-0.003,76.805,89.946,2301,261,0.377,8.259e-4,9.786,129.025,98.616,5.288,0,0,0.846,0.57,0.476,0.014,0.081,0.572,0.262,1.379,-9.658e-6,0,0,0,0,0.008,2.027,90,2.258,798.97,0.001,332.667,0.101,3.287e6,5.75,25.967,0.05,0.209,0.004
16.212,1961.916,1961.916,32.041,32.631,-10.09,10.094,123.666,0.071,123.666,89.967,6.176,0.282,28.61,-80.599,1.181,-1.513e-5,3.748,-0.004,76.643,89.946,2301,261,0.377,8.259e-4,9.786,128.681,98.616,5.229,0,0,0.825,0.572,0.477,0.014,0.08,0.574,0.32,1.66,3.477e-4,0,0,0,0,0.015,2.133,90,2.248,798.807,0.001,332.661,0.1,3.241e6,5.75,25.967,0.05,0.21,0.004
16.262,1963.506,1963.506,31.537,32.134,-10.08,10.084,123.974,0.071,123.974,89.967,6.162,0.277,28.61,-80.599,1.193,-1.516e-5,4.785,-0.004,76.43,89.945,2301,261,0.377,8.259e-4,9.786,128.66,98.616,5.225,0,0,0.803,0.573,0.479,0.014,0.08,0.575,0.324,1.667,-1.173e-5,0,0,0,0,0.025,2.149,90,2.237,798.646,0.001,332.655,0.098,3.193e6,5.75,25.967,0.05,0.211,0.004
16.312,1965.07,1965.07,31.033,31.637,-10.075,10.078,124.282,0.072,124.282,89.967,6.149,0.252,28.61,-80.599,1.083,-1.513e-5,5.743,-0.004,76.166,89.945,2301,261,0.377,8.259e-4,9.786,128.841,98.616,5.257,0,0,0.779,0.574,0.48,0.014,0.08,0.576,0.293,1.501,4.287e-4,0,0,0,0,0.037,2.119,90,2.227,798.488,0.001,332.648,0.097,3.144e6,5.75,25.967,0.05,0.211,0.004
16.362,1966.609,1966.609,30.53,31.14,-10.072,10.075,124.589,0.072,124.589,89.967,6.137,0.216,28.61,-80.599,0.892,-1.514e-5,6.533,-0.004,75.858,89.945,2301,261,0.377,8.259e-4,9.786,129.163,98.616,5.312,0,0,0.756,0.576,0.481,0.014,0.08,0.577,0.239,1.219,3.756e-5,0,0,0,0,0.05,2.063,90,2.217,798.332,0.001,332.642,0.095,3.094e6,5.75,25.967,0.05,0.212,0.004
16.412,1968.123,1968.123,30.026,30.645,-10.069,10.07,124.896,0.073,124.896,89.967,6.127,0.187,28.61,-80.599,0.731,-1.516e-5,7.147,-0.005,75.516,89.945,2301,261,0.377,8.259e-4,9.786,129.438,98.616,5.36,0,0,0.734,0.577,0.483,0.014,0.08,0.578,0.194,0.98,-2.895e-4,0,0,0,0,0.062,2.039,90,2.207,798.179,0.001,332.636,0.094,3.045e6,5.75,25.967,0.05,0.213,0.004
16.462,1969.612,1969.612,29.523,30.15,-10.062,10.064,125.202,0.073,125.202,89.967,6.118,0.173,28.61,-80.599,0.653,-1.515e-5,7.643,-0.005,75.146,89.945,2301,261,0.377,8.259e-4,9.786,129.572,98.616,5.384,0,0,0.712,0.578,0.484,0.014,0.08,0.579,0.173,0.859,-2.043e-4,0,0,0,0,0.073,2.073,90,2.198,798.028,0.001,332.631,0.092,2.998e6,5.75,25.967,0.05,0.213,0.004
16.512,1971.075,1971.075,29.02,29.656,-10.052,10.054,125.508,0.073,125.508,89.966,6.109,0.176,28.61,-80.599,0.7,-1.514e-5,8.1,-0.007,74.752,89.945,2301,261,0.377,8.259e-4,9.786,129.49,98.616,5.369,0,0,0.693,0.58,0.485,0.014,0.08,0.58,0.186,0.914,3.046e-4,0,0,0,0,0.084,2.183,90,2.188,797.88,0.001,332.625,0.091,2.953e6,5.75,25.967,0.051,0.214,0.004
# Event EJECTION_CHARGE occurred at t=16.563 seconds
16.563,1972.545,1972.545,28.507,29.152,-10.042,10.044,125.82,0.074,125.82,89.966,6.1,0.178,28.61,-80.599,0.738,-1.515e-5,8.633,-0.008,74.325,89.945,2301,261,0.377,8.259e-4,9.786,129.424,98.616,5.358,0,0,0.673,0.581,0.487,0.014,0.08,0.582,0.196,0.953,-3.074e-4,0,0,0,0,0.099,2.297,90,2.178,797.731,0.001,332.619,0.089,2.907e6,5.75,25.967,0.05,0.214,0.004
16.613,1973.958,1973.958,28.004,28.66,-10.048,10.049,126.124,0.074,126.124,89.966,6.093,0.117,28.61,-80.599,0.287,-1.515e-5,8.94,-0.01,73.884,89.945,2301,261,0.377,8.259e-4,9.786,130.216,98.616,5.496,0,0,0.651,0.582,0.488,0.014,0.08,0.583,0.075,0.301,-2.54e-4,0,0,0,0,0.11,2.151,90,2.169,797.588,0.001,332.613,0.088,2.855e6,5.75,25.967,0.05,0.214,0.004
16.663,1975.345,1975.345,27.502,28.168,-10.051,10.051,126.429,0.075,126.429,89.966,6.088,0.075,28.61,-80.599,0.055,-1.515e-5,-8.955,-0.017,73.436,89.946,2301,261,0.377,8.259e-4,9.786,130.635,98.616,5.569,0,0,0.629,0.584,0.49,0.014,0.08,0.584,0.014,0.193,3.588e-4,0,0,0,0,-0.114,2.063,90,2.16,797.448,0.001,332.608,0.086,2.805e6,5.75,25.967,0.05,0.215,0.004
16.713,1976.708,1976.708,26.999,27.677,-10.049,10.049,126.733,0.075,126.733,89.966,6.085,0.054,28.61,-80.599,0.24,-1.515e-5,-8.802,3.57e-4,72.991,89.946,2301,261,0.377,8.259e-4,9.786,130.298,98.616,5.51,0,0,0.61,0.585,0.491,0.014,0.08,0.586,0.063,0.459,2.361e-4,0,0,0,0,-0.114,2.051,90,2.151,797.31,0.001,332.603,0.085,2.758e6,5.75,25.967,0.05,0.215,0.004
16.763,1978.045,1978.045,26.497,27.186,-10.047,10.047,127.037,0.075,127.037,89.966,6.083,0.033,28.61,-80.599,0.435,-1.515e-5,-8.545,0.003,72.557,89.946,2301,261,0.377,8.259e-4,9.786,129.949,98.616,5.449,0,0,0.591,0.587,0.493,0.014,0.08,0.587,0.114,0.735,-1.92e-4,0,0,0,0,-0.111,2.022,90,2.143,797.174,0.001,332.597,0.083,2.709e6,5.75,25.967,0.05,0.216,0.004
16.813,1979.358,1979.358,25.995,26.697,-10.048,10.048,127.341,0.076,127.341,89.966,6.082,0.003,28.61,-80.599,0.717,-1.515e-5,-8.137,0.005,72.139,89.946,2301,261,0.377,8.259e-4,9.786,129.458,98.616,5.364,0,0,0.571,0.589,0.495,0.014,0.08,0.59,0.19,1.127,-1.102e-4,0,0,0,0,-0.105,1.937,90,2.134,797.041,0.001,332.592,0.082,2.66e6,5.75,25.967,0.05,0.216,0.003
16.863,1980.645,1980.645,25.492,26.208,-10.042,10.042,127.646,0.076,127.646,89.966,6.082,0.003,28.61,-80.599,0.79,-1.515e-5,-7.629,0.005,71.745,89.946,2301,261,0.377,8.259e-4,9.786,129.331,98.616,5.342,0,0,0.553,0.59,0.496,0.014,0.08,0.591,0.211,1.221,-1.264e-4,0,0,0,0,-0.096,1.939,90,2.126,796.911,0.001,332.587,0.08,2.613e6,5.75,25.967,0.05,0.217,0.003
