# Simulation 9 (Up to date)
# 777 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
7.964,1781.115,1781.115,169.876,169.993,-17.547,17.548,58.38,0.008,58.38,89.992,6.326,0.161,28.61,-80.599,0.137,-1.742e-5,1.375,0.007,86.978,89.975,2391.1,351.1,0.381,8.421e-4,9.787,131.034,99.488,5.486,0,0,18.505,0.479,0.354,0.023,0.102,0.479,0.037,0.201,4.657e-4,0,0,0,0,7.662e-5,2.235,90,3.423,817.107,0.001,333.373,0.51,1.691e7,5.75,25.967,0.05,0.072,0.022
8.014,1789.587,1789.587,169.001,169.119,-17.434,17.438,58.697,0.008,58.697,89.992,6.324,0.353,28.61,-80.599,0.013,-1.728e-5,3.469,0.038,87.112,89.978,2391.1,351.1,0.381,8.421e-4,9.787,131.252,99.488,5.524,0,0,18.301,0.479,0.354,0.023,0.102,0.479,0.003,0.018,-1.29e-4,0,0,0,0,4.925e-4,2.165,90,3.368,816.249,0.001,333.34,0.508,1.681e7,5.75,25.967,0.05,0.073,0.022
8.064,1798.016,1798.016,168.132,168.25,-17.324,17.348,59.012,0.009,59.012,89.992,6.289,0.921,28.61,-80.599,0.128,-1.545e-5,-1.735,0.003,87.254,89.988,2391.1,351.1,0.381,8.421e-4,9.787,131.039,99.488,5.487,0,0,18.102,0.479,0.355,0.022,0.102,0.479,0.034,0.186,1.69e-4,0,0,0,0,-1.245e-4,2.152,90,3.313,815.396,0.001,333.307,0.505,1.671e7,5.75,25.967,0.05,0.073,0.022
8.114,1806.401,1806.401,167.268,167.385,-17.246,17.265,59.325,0.009,59.325,89.992,6.244,0.802,28.61,-80.599,0.102,-1.704e-5,1.155,0.006,87.264,89.992,2391.1,351.1,0.381,8.421e-4,9.787,131.079,99.488,5.494,0,0,17.904,0.479,0.355,0.022,0.101,0.479,0.027,0.149,4.909e-4,0,0,0,0,5.576e-5,2.046,90,3.258,814.547,0.001,333.273,0.503,1.661e7,5.75,25.967,0.05,0.073,0.021
8.164,1814.743,1814.743,166.407,166.523,-17.184,17.188,59.637,0.009,59.637,89.992,6.214,0.393,28.61,-80.599,0.001,-1.663e-5,2.387,0.4,87.165,89.986,2391.1,351.1,0.381,8.421e-4,9.787,131.255,99.488,5.525,0,0,17.708,0.479,0.356,0.022,0.101,0.479,3.314e-4,0.001,-1.409e-4,0,0,0,0,2.405e-4,2.029,90,3.204,813.703,0.001,333.241,0.5,1.652e7,5.75,25.967,0.05,0.074,0.021
8.214,1823.041,1823.041,165.55,165.666,-17.119,17.119,59.947,0.009,59.947,89.991,6.204,0.084,28.61,-80.599,0.077,-1.717e-5,-1.35,0.004,87.065,89.979,2391.1,351.1,0.381,8.421e-4,9.787,131.112,99.488,5.5,0,0,17.516,0.479,0.356,0.022,0.101,0.479,0.02,0.112,2.852e-4,0,0,0,0,-7.779e-5,2.062,90,3.15,812.863,0.001,333.208,0.497,1.642e7,5.75,25.967,0.05,0.074,0.021
8.264,1831.298,1831.298,164.696,164.812,-17.036,17.036,60.257,0.009,60.257,89.991,6.199,0.162,28.61,-80.599,0.058,-1.7e-5,0.323,-0.002,87.041,89.977,2391.1,351.1,0.381,8.421e-4,9.787,131.141,99.488,5.505,0,0,17.326,0.479,0.356,0.022,0.101,0.479,0.015,0.085,-5.537e-5,0,0,0,0,4.507e-6,2.146,90,3.097,812.027,0.001,333.175,0.495,1.632e7,5.75,25.967,0.05,0.075,0.021
8.314,1839.511,1839.511,163.846,163.963,-16.947,16.95,60.567,0.009,60.567,89.991,6.185,0.354,28.61,-80.599,0.008,-1.701e-5,0.954,-0.013,87.078,89.983,2391.1,351.1,0.381,8.421e-4,9.787,131.226,99.488,5.52,0,0,17.137,0.479,0.357,0.022,0.101,0.479,0.002,0.012,-2.519e-4,0,0,0,0,3.961e-5,2.155,90,3.043,811.196,0.001,333.143,0.492,1.623e7,5.75,25.967,0.05,0.075,0.021
8.364,1847.682,1847.682,163.001,163.117,-16.864,16.87,60.876,0.009,60.876,89.991,6.166,0.446,28.61,-80.599,0.018,-1.707e-5,-0.945,-0.012,87.128,89.987,2391.1,351.1,0.381,8.421e-4,9.787,131.202,99.488,5.515,0,0,16.95,0.479,0.357,0.022,0.1,0.479,0.005,0.026,-1.268e-4,0,0,0,0,-3.933e-5,2.064,90,2.99,810.369,0.001,333.111,0.49,1.613e7,5.75,25.967,0.05,0.076,0.021
8.414,1855.811,1855.811,162.16,162.276,-16.78,16.79,61.183,0.009,61.183,89.991,6.139,0.572,28.61,-80.599,0.052,-1.736e-5,-0.048,-0.003,87.155,89.987,2391.1,351.1,0.381,8.421e-4,9.786,131.135,99.488,5.504,0,0,16.766,0.48,0.358,0.022,0.1,0.48,0.014,0.077,7.488e-5,0,0,0,0,-1.034e-7,2.068,90,2.937,809.546,0.001,333.079,0.487,1.604e7,5.75,25.967,0.05,0.076,0.021
8.464,1863.898,1863.898,161.323,161.438,-16.71,16.716,61.49,0.01,61.49,89.991,6.113,0.451,28.61,-80.599,0.022,-1.702e-5,0.859,-0.006,87.132,89.982,2391.1,351.1,0.381,8.421e-4,9.786,131.185,99.488,5.512,0,0,16.583,0.48,0.358,0.022,0.1,0.48,0.006,0.032,-1.606e-4,0,0,0,0,3.317e-5,2.032,90,2.885,808.728,0.001,333.047,0.485,1.595e7,5.75,25.967,0.05,0.077,0.021
8.514,1871.944,1871.944,160.489,160.604,-16.645,16.646,61.795,0.01,61.795,89.991,6.096,0.239,28.61,-80.599,0.034,-1.711e-5,-0.698,-0.002,87.088,89.978,2391.1,351.1,0.381,8.421e-4,9.786,131.157,99.488,5.508,0,0,16.402,0.48,0.358,0.022,0.1,0.48,0.009,0.05,-3.003e-4,0,0,0,0,-2.209e-5,1.971,90,2.832,807.913,0.001,333.015,0.483,1.585e7,5.75,25.967,0.05,0.077,0.021
8.564,1879.947,1879.947,159.658,159.774,-16.574,16.575,62.099,0.01,62.099,89.991,6.087,0.151,28.61,-80.599,0.057,-1.731e-5,0.354,-0.005,87.078,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.11,99.488,5.499,0,0,16.224,0.48,0.359,0.021,0.1,0.48,0.015,0.083,2.775e-4,0,0,0,0,5.735e-6,1.902,90,2.78,807.103,0.001,332.984,0.48,1.576e7,5.75,25.967,0.05,0.078,0.02
8.614,1887.909,1887.909,158.832,158.948,-16.492,16.495,62.403,0.01,62.403,89.991,6.077,0.311,28.61,-80.599,0.012,-1.785e-5,1.313,-0.031,87.124,89.985,2391.1,351.1,0.381,8.421e-4,9.786,131.186,99.488,5.513,0,0,16.047,0.48,0.359,0.021,0.099,0.48,0.003,0.018,-1.31e-4,0,0,0,0,7.983e-5,1.868,90,2.729,806.297,0.001,332.952,0.478,1.567e7,5.75,25.967,0.05,0.079,0.02
8.664,1895.83,1895.83,158.009,158.125,-16.404,16.416,62.707,0.01,62.707,89.991,6.052,0.631,28.61,-80.599,0.077,-1.732e-5,-0.47,-0.002,87.176,89.99,2391.1,351.1,0.381,8.421e-4,9.786,131.064,99.488,5.491,0,0,15.874,0.48,0.36,0.021,0.099,0.48,0.021,0.112,-3.595e-4,0,0,0,0,-1.033e-5,1.958,90,2.677,805.496,0.001,332.921,0.475,1.558e7,5.75,25.967,0.05,0.079,0.02
8.714,1903.71,1903.71,157.191,157.306,-16.335,16.345,63.009,0.01,63.009,89.991,6.021,0.548,28.61,-80.599,0.056,-1.691e-5,1.133,-0.004,87.157,89.986,2391.1,351.1,0.381,8.421e-4,9.786,131.097,99.488,5.497,0,0,15.701,0.48,0.36,0.021,0.099,0.48,0.015,0.081,-2.498e-4,0,0,0,0,6.07e-5,1.941,90,2.626,804.698,0.001,332.89,0.473,1.549e7,5.75,25.967,0.05,0.08,0.02
8.764,1911.55,1911.55,156.375,156.491,-16.28,16.281,63.309,0.01,63.309,89.991,6.002,0.224,28.61,-80.599,0.035,-1.703e-5,-1.259,0.001,87.09,89.978,2391.1,351.1,0.381,8.421e-4,9.786,131.13,99.488,5.503,0,0,15.53,0.48,0.361,0.021,0.099,0.48,0.009,0.052,-3.692e-5,0,0,0,0,-7.582e-5,1.852,90,2.575,803.905,0.001,332.859,0.47,1.54e7,5.75,25.967,0.05,0.08,0.02
8.814,1919.348,1919.348,155.563,155.678,-16.216,16.216,63.609,0.011,63.609,89.99,5.994,0.093,28.61,-80.599,0.073,-1.792e-5,-0.122,0.001,87.053,89.974,2391.1,351.1,0.381,8.421e-4,9.786,131.057,99.488,5.49,0,0,15.361,0.48,0.361,0.021,0.099,0.48,0.019,0.105,-4.253e-4,0,0,0,0,-7.202e-7,1.817,90,2.524,803.115,0.001,332.829,0.468,1.531e7,5.75,25.967,0.05,0.081,0.02
8.864,1927.106,1927.106,154.754,154.87,-16.142,16.143,63.909,0.011,63.909,89.99,5.989,0.154,28.61,-80.599,0.054,-1.757e-5,1.28,0.004,87.083,89.974,2391.1,351.1,0.381,8.421e-4,9.786,131.086,99.488,5.495,0,0,15.193,0.481,0.361,0.021,0.098,0.481,0.014,0.079,-2.894e-4,0,0,0,0,7.998e-5,1.749,90,2.474,802.33,0.001,332.798,0.466,1.522e7,5.75,25.967,0.05,0.081,0.02
8.914,1934.823,1934.823,153.949,154.065,-16.06,16.065,64.208,0.011,64.208,89.99,5.975,0.416,28.61,-80.599,0.025,-1.755e-5,-1.602,0.011,87.162,89.977,2391.1,351.1,0.381,8.421e-4,9.786,131.134,99.488,5.504,0,0,15.028,0.481,0.362,0.021,0.098,0.481,0.007,0.036,3.174e-4,0,0,0,0,-1.266e-4,1.724,90,2.424,801.549,0.001,332.768,0.463,1.513e7,5.75,25.967,0.05,0.081,0.02
8.964,1942.501,1942.501,153.148,153.263,-15.982,15.994,64.506,0.011,64.506,89.99,5.949,0.609,28.61,-80.599,0.084,-1.715e-5,-0.432,0.003,87.217,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.022,99.488,5.484,0,0,14.865,0.481,0.362,0.021,0.098,0.481,0.022,0.122,4.127e-4,0,0,0,0,-9.314e-6,1.722,90,2.374,800.772,0.001,332.737,0.461,1.504e7,5.75,25.967,0.05,0.082,0.02
9.014,1950.138,1950.138,152.35,152.465,-15.92,15.928,64.803,0.011,64.803,89.99,5.92,0.501,28.61,-80.599,0.054,-1.621e-5,1.08,0.003,87.198,89.981,2391.1,351.1,0.381,8.421e-4,9.786,131.072,99.488,5.493,0,0,14.703,0.481,0.363,0.021,0.098,0.481,0.014,0.078,4.097e-4,0,0,0,0,5.877e-5,1.681,90,2.324,799.999,0.001,332.707,0.458,1.495e7,5.75,25.967,0.05,0.082,0.02
9.064,1957.736,1957.736,151.556,151.671,-15.868,15.869,65.098,0.011,65.098,89.99,5.903,0.195,28.61,-80.599,0.039,-1.643e-5,-1.156,0.003,87.135,89.981,2391.1,351.1,0.381,8.421e-4,9.786,131.094,99.488,5.497,0,0,14.542,0.481,0.363,0.021,0.098,0.481,0.01,0.056,-4.175e-4,0,0,0,0,-6.804e-5,1.58,90,2.275,799.23,0.001,332.677,0.456,1.486e7,5.75,25.967,0.05,0.083,0.019
9.114,1965.294,1965.294,150.764,150.879,-15.807,15.807,65.393,0.011,65.393,89.99,5.897,0.087,28.61,-80.599,0.072,-1.59e-5,-0.003,0.002,87.104,89.981,2391.1,351.1,0.381,8.421e-4,9.786,131.03,99.488,5.486,0,0,14.384,0.481,0.363,0.021,0.097,0.481,0.019,0.103,-1.054e-5,0,0,0,0,0,1.542,90,2.226,798.465,0.001,332.648,0.454,1.478e7,5.75,25.967,0.05,0.083,0.019
9.164,1972.812,1972.812,149.975,150.091,-15.734,15.735,65.688,0.012,65.688,89.99,5.89,0.234,28.61,-80.599,0.025,-1.604e-5,1.029,0.007,87.133,89.977,2391.1,351.1,0.381,8.421e-4,9.786,131.109,99.488,5.499,0,0,14.227,0.481,0.364,0.02,0.097,0.481,0.007,0.037,4.205e-4,0,0,0,0,5.507e-5,1.554,90,2.177,797.704,0.001,332.618,0.451,1.469e7,5.75,25.967,0.05,0.083,0.019
9.214,1980.292,1980.292,149.191,149.306,-15.656,15.664,65.982,0.012,65.982,89.99,5.871,0.496,28.61,-80.599,0.058,-1.605e-5,-0.669,0.004,87.182,89.975,2391.1,351.1,0.381,8.421e-4,9.786,131.045,99.488,5.488,0,0,14.074,0.482,0.364,0.02,0.097,0.482,0.015,0.084,1.844e-4,0,0,0,0,-2.351e-5,1.625,90,2.128,796.947,0.001,332.589,0.449,1.46e7,5.75,25.967,0.05,0.084,0.019
9.264,1987.732,1987.732,148.409,148.524,-15.59,15.599,66.275,0.012,66.275,89.99,5.844,0.549,28.61,-80.599,0.076,-1.545e-5,0.702,0.003,87.182,89.977,2391.1,351.1,0.381,8.421e-4,9.786,131.008,99.488,5.482,0,0,13.921,0.482,0.365,0.02,0.097,0.482,0.02,0.111,-1.962e-4,0,0,0,0,2.614e-5,1.661,90,2.08,796.194,0.001,332.559,0.447,1.452e7,5.75,25.967,0.05,0.085,0.019
9.314,1995.133,1995.133,147.631,147.746,-15.533,15.539,66.566,0.012,66.566,89.99,5.82,0.404,28.61,-80.599,0.03,-1.504e-5,1.622,0.004,87.12,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.087,99.488,5.495,0,0,13.77,0.482,0.365,0.02,0.097,0.482,0.008,0.044,-6.783e-5,0,0,0,0,1.411e-4,1.685,90,2.032,795.445,0.001,332.53,0.445,1.443e7,5.75,25.967,0.05,0.085,0.019
9.364,2002.495,2002.495,146.856,146.971,-15.48,15.482,66.857,0.012,66.857,89.99,5.803,0.229,28.61,-80.599,0.027,-1.502e-5,-1.806,0.006,87.03,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.088,99.488,5.496,0,0,13.62,0.482,0.365,0.02,0.096,0.482,0.007,0.04,6.121e-5,0,0,0,0,-1.768e-4,1.745,90,1.984,794.712,0.001,332.501,0.442,1.435e7,5.75,25.967,0.05,0.086,0.019
9.414,2009.818,2009.818,146.083,146.198,-15.432,15.432,67.147,0.012,67.147,89.99,5.799,0.04,28.61,-80.599,0.116,-1.422e-5,-0.44,0.003,86.968,89.977,2391.1,351.1,0.381,8.421e-4,9.786,130.924,99.488,5.467,0,0,13.472,0.482,0.366,0.02,0.096,0.482,0.031,0.167,-1.657e-4,0,0,0,0,-1.063e-5,1.642,90,1.936,794.007,0.001,332.472,0.44,1.427e7,5.75,25.967,0.05,0.086,0.019
9.464,2017.103,2017.103,145.313,145.429,-15.367,15.367,67.437,0.012,67.437,89.989,5.802,0.015,28.61,-80.599,0.097,-1.471e-5,1.602,0.002,86.999,89.975,2391.1,351.1,0.381,8.421e-4,9.786,130.953,99.488,5.472,0,0,13.325,0.482,0.366,0.02,0.096,0.482,0.026,0.14,3.186e-5,0,0,0,0,1.42e-4,1.569,90,1.889,793.306,0.001,332.444,0.438,1.418e7,5.75,25.967,0.05,0.086,0.019
9.514,2024.35,2024.35,144.547,144.663,-15.288,15.293,67.727,0.013,67.727,89.989,5.792,0.364,28.61,-80.599,0.022,-1.465e-5,-2.294,0.009,87.105,89.975,2391.1,351.1,0.381,8.421e-4,9.786,131.083,99.488,5.495,0,0,13.18,0.483,0.367,0.02,0.096,0.483,0.006,0.032,-4.539e-4,0,0,0,0,-2.945e-4,1.574,90,1.842,792.608,0.001,332.415,0.435,1.41e7,5.75,25.967,0.05,0.087,0.019
9.564,2031.558,2031.558,143.784,143.9,-15.215,15.229,68.016,0.013,68.016,89.989,5.766,0.654,28.61,-80.599,0.124,-1.561e-5,-0.932,0.003,87.192,89.978,2391.1,351.1,0.381,8.421e-4,9.786,130.896,99.488,5.462,0,0,13.038,0.483,0.367,0.02,0.096,0.483,0.033,0.178,-8.932e-5,0,0,0,0,-4.911e-5,1.598,90,1.795,791.915,0.001,332.387,0.433,1.402e7,5.75,25.967,0.05,0.087,0.018
9.614,2038.728,2038.728,143.025,143.14,-15.154,15.169,68.303,0.013,68.303,89.989,5.732,0.676,28.61,-80.599,0.133,-1.551e-5,1.276,0.004,87.183,89.981,2391.1,351.1,0.381,8.421e-4,9.786,130.875,99.488,5.459,0,0,12.897,0.483,0.368,0.02,0.096,0.483,0.035,0.192,2.018e-4,0,0,0,0,9.305e-5,1.637,90,1.748,791.224,0.001,332.358,0.431,1.393e7,5.75,25.967,0.05,0.087,0.018
9.664,2045.86,2045.86,142.269,142.383,-15.106,15.113,68.589,0.013,68.589,89.989,5.702,0.459,28.61,-80.599,0.058,-1.622e-5,3.072,0.008,87.069,89.981,2391.1,351.1,0.381,8.421e-4,9.786,131.006,99.488,5.481,0,0,12.756,0.483,0.368,0.02,0.095,0.483,0.015,0.084,3.781e-4,0,0,0,0,5.451e-4,1.726,90,1.702,790.538,0.001,332.33,0.429,1.385e7,5.75,25.967,0.05,0.088,0.018
9.714,2052.955,2052.955,141.514,141.629,-15.068,15.068,68.874,0.013,68.874,89.989,5.69,0.083,28.61,-80.599,0.076,-1.638e-5,-2.744,0.004,86.916,89.978,2391.1,351.1,0.381,8.421e-4,9.786,130.969,99.488,5.475,0,0,12.618,0.483,0.368,0.02,0.095,0.483,0.02,0.111,3.74e-4,0,0,0,0,-4.393e-4,1.747,90,1.656,789.855,0.001,332.302,0.426,1.377e7,5.75,25.967,0.05,0.088,0.018
9.764,2060.012,2060.012,140.762,140.877,-15.016,15.016,69.158,0.013,69.158,89.989,5.688,0.008,28.61,-80.599,0.111,-1.614e-5,-1.231,-0.002,86.814,89.977,2391.1,351.1,0.381,8.421e-4,9.786,130.902,99.488,5.463,0,0,12.482,0.483,0.369,0.02,0.095,0.484,0.029,0.16,-4.85e-4,0,0,0,0,-8.932e-5,1.873,90,1.61,789.176,0.001,332.275,0.424,1.369e7,5.75,25.967,0.05,0.089,0.018
9.814,2067.031,2067.031,140.013,140.128,-14.959,14.959,69.443,0.013,69.443,89.989,5.689,0.004,28.61,-80.599,0.11,-1.607e-5,0.628,-0.003,86.8,89.979,2391.1,351.1,0.381,8.421e-4,9.786,130.899,99.488,5.463,0,0,12.346,0.484,0.369,0.02,0.095,0.484,0.029,0.159,6.915e-5,0,0,0,0,2.35e-5,1.869,90,1.564,788.5,9.999e-4,332.247,0.422,1.361e7,5.75,25.967,0.05,0.089,0.018
9.864,2074.013,2074.013,139.266,139.382,-14.89,14.891,69.727,0.014,69.727,89.989,5.685,0.226,28.61,-80.599,0.026,-1.616e-5,1.856,-0.006,86.867,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.049,99.488,5.489,0,0,12.211,0.484,0.37,0.019,0.095,0.484,0.007,0.037,3.129e-6,0,0,0,0,2.075e-4,1.875,90,1.519,787.828,9.992e-4,332.219,0.42,1.353e7,5.75,25.967,0.05,0.089,0.018
9.914,2080.958,2080.958,138.524,138.64,-14.819,14.828,70.011,0.014,70.011,89.989,5.665,0.503,28.61,-80.599,0.079,-1.633e-5,-1.215,-0.004,86.95,89.976,2391.1,351.1,0.381,8.421e-4,9.786,130.948,99.488,5.471,0,0,12.078,0.484,0.37,0.019,0.095,0.484,0.021,0.114,2.578e-4,0,0,0,0,-8.986e-5,1.907,90,1.474,787.16,9.985e-4,332.192,0.418,1.345e7,5.75,25.967,0.05,0.09,0.018
9.964,2087.866,2087.866,137.784,137.9,-14.764,14.772,70.293,0.014,70.293,89.989,5.64,0.498,28.61,-80.599,0.08,-1.602e-5,-0.074,-0.004,86.983,89.971,2391.1,351.1,0.381,8.421e-4,9.786,130.942,99.488,5.47,0,0,11.945,0.484,0.37,0.019,0.095,0.484,0.021,0.116,1.104e-4,0,0,0,0,-3.409e-7,1.816,90,1.429,786.495,9.979e-4,332.165,0.415,1.337e7,5.75,25.967,0.05,0.09,0.018
10.014,2094.736,2094.736,137.047,137.162,-14.71,14.718,70.575,0.014,70.575,89.989,5.614,0.49,28.61,-80.599,0.078,-1.692e-5,1.3,-0.005,86.951,89.969,2391.1,351.1,0.381,8.421e-4,9.786,130.941,99.488,5.47,0,0,11.815,0.484,0.371,0.019,0.094,0.484,0.021,0.112,4.399e-4,0,0,0,0,1.052e-4,1.873,90,1.384,785.833,9.972e-4,332.138,0.413,1.33e7,5.75,25.967,0.05,0.091,0.018
10.064,2101.57,2101.57,136.313,136.428,-14.667,14.669,70.855,0.014,70.855,89.989,5.595,0.269,28.61,-80.599,0.006,-1.67e-5,-1.823,-0.073,86.868,89.972,2391.1,351.1,0.381,8.421e-4,9.786,131.069,99.488,5.492,0,0,11.685,0.485,0.371,0.019,0.094,0.485,0.001,0.008,-3.863e-5,0,0,0,0,-2.089e-4,1.849,90,1.34,785.176,9.965e-4,332.111,0.411,1.322e7,5.75,25.967,0.05,0.091,0.017
10.114,2108.368,2108.368,135.581,135.696,-14.619,14.62,71.134,0.014,71.134,89.988,5.586,0.166,28.61,-80.599,0.047,-1.677e-5,-1.313,-0.004,86.787,89.977,2391.1,351.1,0.381,8.421e-4,9.786,130.99,99.488,5.479,0,0,11.558,0.485,0.372,0.019,0.094,0.485,0.012,0.067,-2.541e-4,0,0,0,0,-1.095e-4,1.913,90,1.296,784.521,9.958e-4,332.084,0.409,1.314e7,5.75,25.967,0.05,0.092,0.017
10.164,2115.128,2115.128,134.851,134.966,-14.566,14.568,71.413,0.015,71.413,89.988,5.576,0.171,28.61,-80.599,0.046,-1.656e-5,-0.745,0.001,86.736,89.98,2391.1,351.1,0.381,8.421e-4,9.786,130.989,99.488,5.478,0,0,11.432,0.485,0.372,0.019,0.094,0.485,0.012,0.066,-4.069e-4,0,0,0,0,-3.568e-5,2.006,90,1.252,783.871,9.952e-4,332.057,0.407,1.306e7,5.75,25.967,0.05,0.092,0.017
10.214,2121.853,2121.853,134.124,134.24,-14.517,14.518,71.692,0.015,71.692,89.988,5.57,0.112,28.61,-80.599,0.069,-1.645e-5,0.208,0.001,86.722,89.98,2391.1,351.1,0.381,8.421e-4,9.786,130.943,99.488,5.47,0,0,11.306,0.485,0.372,0.019,0.094,0.485,0.018,0.099,7.174e-5,0,0,0,0,2.807e-6,1.951,90,1.208,783.223,9.945e-4,332.031,0.405,1.298e7,5.75,25.967,0.05,0.093,0.017
10.264,2128.541,2128.541,133.4,133.516,-14.457,14.459,71.97,0.015,71.97,89.988,5.562,0.249,28.61,-80.599,0.013,-1.65e-5,0.848,-0.004,86.751,89.978,2391.1,351.1,0.381,8.421e-4,9.786,131.041,99.488,5.487,0,0,11.182,0.485,0.373,0.019,0.094,0.485,0.003,0.018,2.957e-4,0,0,0,0,4.717e-5,1.98,90,1.164,782.58,9.938e-4,332.005,0.402,1.291e7,5.75,25.967,0.05,0.093,0.017
10.314,2135.193,2135.193,132.678,132.794,-14.397,14.403,72.248,0.015,72.248,89.988,5.545,0.402,28.61,-80.599,0.05,-1.661e-5,-0.524,-0.003,86.789,89.975,2391.1,351.1,0.381,8.421e-4,9.786,130.969,99.488,5.475,0,0,11.06,0.486,0.373,0.019,0.093,0.486,0.013,0.073,-2.495e-4,0,0,0,0,-1.823e-5,2.016,90,1.121,781.939,9.932e-4,331.978,0.4,1.283e7,5.75,25.967,0.05,0.093,0.017
10.364,2141.809,2141.809,131.96,132.075,-14.345,14.351,72.525,0.015,72.525,89.988,5.524,0.416,28.61,-80.599,0.058,-1.673e-5,0.307,-0.003,86.795,89.972,2391.1,351.1,0.381,8.421e-4,9.786,130.951,99.488,5.472,0,0,10.938,0.486,0.374,0.019,0.093,0.486,0.015,0.083,-2.613e-4,0,0,0,0,6.319e-6,2.001,90,1.078,781.302,9.925e-4,331.952,0.398,1.275e7,5.75,25.967,0.05,0.094,0.017
10.414,2148.389,2148.389,131.244,131.359,-14.301,14.304,72.801,0.015,72.801,89.988,5.505,0.298,28.61,-80.599,0.01,-1.672e-5,0.847,-0.018,86.763,89.971,2391.1,351.1,0.381,8.421e-4,9.786,131.034,99.488,5.486,0,0,10.816,0.486,0.374,0.019,0.093,0.486,0.003,0.015,2.582e-4,0,0,0,0,4.863e-5,1.941,90,1.035,780.669,9.919e-4,331.926,0.396,1.268e7,5.75,25.967,0.05,0.094,0.017
10.464,2154.933,2154.933,130.53,130.645,-14.258,14.259,73.076,0.015,73.076,89.988,5.494,0.179,28.61,-80.599,0.039,-1.686e-5,-0.532,-0.004,86.726,89.972,2391.1,351.1,0.381,8.421e-4,9.786,130.979,99.488,5.477,0,0,10.697,0.486,0.375,0.019,0.093,0.486,0.01,0.056,3.821e-4,0,0,0,0,-1.941e-5,1.884,90,0.993,780.039,9.912e-4,331.901,0.394,1.26e7,5.75,25.967,0.05,0.095,0.017
10.514,2161.442,2161.442,129.818,129.934,-14.205,14.207,73.35,0.016,73.35,89.988,5.484,0.246,28.61,-80.599,0.01,-1.702e-5,-0.176,-0.003,86.71,89.975,2391.1,351.1,0.381,8.421e-4,9.786,131.027,99.488,5.485,0,0,10.579,0.486,0.375,0.019,0.093,0.486,0.003,0.015,4.55e-4,0,0,0,0,-2.14e-6,1.955,90,0.951,779.413,9.906e-4,331.875,0.392,1.253e7,5.75,25.967,0.05,0.095,0.017
10.564,2167.915,2167.915,129.109,129.225,-14.153,14.156,73.624,0.016,73.624,89.988,5.47,0.303,28.61,-80.599,0.015,-1.697e-5,0.269,0.01,86.7,89.979,2391.1,351.1,0.381,8.421e-4,9.786,131.015,99.488,5.483,0,0,10.462,0.487,0.375,0.019,0.093,0.487,0.004,0.022,-3.275e-4,0,0,0,0,5.067e-6,2.008,90,0.909,778.79,9.9e-4,331.849,0.39,1.245e7,5.75,25.967,0.05,0.095,0.017
10.614,2174.353,2174.353,128.403,128.519,-14.104,14.107,73.897,0.016,73.897,89.988,5.455,0.302,28.61,-80.599,0.015,-1.696e-5,0.405,0.01,86.683,89.982,2391.1,351.1,0.381,8.421e-4,9.785,131.012,99.488,5.482,0,0,10.347,0.487,0.376,0.019,0.093,0.487,0.004,0.022,-1.386e-4,0,0,0,0,1.165e-5,2.02,90,0.867,778.17,9.893e-4,331.824,0.388,1.238e7,5.75,25.967,0.05,0.096,0.016
10.664,2180.755,2180.755,127.699,127.815,-14.055,14.059,74.169,0.016,74.169,89.988,5.439,0.323,28.61,-80.599,0.025,-1.704e-5,0.754,0.001,86.655,89.979,2391.1,351.1,0.381,8.421e-4,9.785,130.99,99.488,5.479,0,0,10.233,0.487,0.376,0.018,0.092,0.487,0.006,0.036,-4.752e-4,0,0,0,0,4.076e-5,2.081,90,0.825,777.554,9.887e-4,331.799,0.386,1.231e7,5.75,25.967,0.05,0.096,0.016
