# Simulation 5 (Up to date)
# 825 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (27.2 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
16.449,3037.288,3037.288,69.21,69.287,-11.01,11.011,82.829,0.045,82.829,89.969,3.256,0.173,28.61,-80.599,0.466,9.74e-6,-3.445,3.949e-4,85.204,89.96,2458,418,0.384,8.542e-4,9.783,129.977,99.943,5.223,0,0,2.968,0.523,0.425,0.015,0.083,0.524,0.123,0.645,2.044e-4,0,0,0,0,-0.003,1.985,90,-4.742,697.845,9.057e-4,328.425,0.211,6.216e6,5.75,25.967,0.05,0.248,0.009
16.499,3040.735,3040.735,68.66,68.738,-10.995,10.996,82.992,0.045,82.992,89.969,3.265,0.195,28.61,-80.599,0.513,9.547e-6,-1.79,5.123e-4,85.073,89.962,2458,418,0.384,8.542e-4,9.783,129.893,99.943,5.209,0,0,2.924,0.524,0.426,0.015,0.083,0.524,0.136,0.708,-1.022e-4,0,0,0,0,-7.915e-4,2.035,90,-4.765,697.546,9.054e-4,328.411,0.21,6.165e6,5.75,25.967,0.05,0.249,0.009
16.549,3044.154,3044.154,68.111,68.189,-10.977,10.979,83.156,0.045,83.156,89.969,3.275,0.199,28.61,-80.599,0.526,9.475e-6,-0.07,8.331e-4,85.026,89.963,2458,418,0.384,8.542e-4,9.783,129.868,99.943,5.204,0,0,2.879,0.525,0.426,0.015,0.083,0.525,0.139,0.724,-3.056e-4,0,0,0,0,-1.226e-6,2.023,90,-4.787,697.249,9.051e-4,328.398,0.208,6.115e6,5.75,25.967,0.05,0.249,0.009
16.599,3047.546,3047.546,67.562,67.642,-10.953,10.954,83.32,0.046,83.32,89.969,3.284,0.133,28.61,-80.599,0.418,9.414e-6,1.469,7.437e-4,85.063,89.961,2458,418,0.384,8.542e-4,9.783,130.056,99.943,5.237,0,0,2.835,0.525,0.427,0.015,0.083,0.525,0.11,0.576,1.714e-4,0,0,0,0,5.509e-4,2.056,90,-4.809,696.954,9.048e-4,328.385,0.206,6.064e6,5.75,25.967,0.05,0.25,0.009
16.649,3050.91,3050.91,67.015,67.096,-10.923,10.923,83.484,0.046,83.484,89.969,3.287,0.003,28.61,-80.599,0.18,9.511e-6,2.429,-7.626e-4,85.164,89.959,2458,418,0.384,8.542e-4,9.783,130.481,99.943,5.311,0,0,2.791,0.526,0.428,0.015,0.083,0.526,0.047,0.247,-3.5e-4,0,0,0,0,0.002,2.172,90,-4.831,696.662,9.045e-4,328.371,0.205,6.015e6,5.75,25.967,0.05,0.251,0.009
16.699,3054.247,3054.247,66.47,66.551,-10.891,10.893,83.648,0.046,83.648,89.968,3.282,0.182,28.61,-80.599,0.148,9.532e-6,-2.478,-0.006,85.291,89.956,2458,418,0.384,8.542e-4,9.783,130.538,99.943,5.321,0,0,2.749,0.526,0.428,0.015,0.083,0.526,0.038,0.206,-3.075e-4,0,0,0,0,-0.002,2.366,90,-4.853,696.372,9.042e-4,328.358,0.203,5.966e6,5.75,25.967,0.05,0.253,0.009
16.749,3057.557,3057.557,65.926,66.007,-10.865,10.869,83.812,0.046,83.812,89.968,3.27,0.303,28.61,-80.599,0.376,9.564e-6,-1.659,-0.003,85.397,89.953,2458,418,0.384,8.542e-4,9.783,130.127,99.943,5.249,0,0,2.708,0.527,0.429,0.015,0.083,0.527,0.099,0.519,-7.342e-5,0,0,0,0,-7.369e-4,2.473,90,-4.874,696.084,9.039e-4,328.345,0.202,5.917e6,5.75,25.967,0.05,0.254,0.008
16.799,3060.84,3060.84,65.383,65.464,-10.847,10.851,83.975,0.047,83.975,89.968,3.255,0.313,28.61,-80.599,0.406,9.518e-6,-0.462,-0.003,85.45,89.95,2458,418,0.384,8.542e-4,9.783,130.072,99.943,5.24,0,0,2.666,0.527,0.429,0.015,0.083,0.528,0.107,0.56,9.242e-5,0,0,0,0,-5.807e-5,2.415,90,-4.895,695.799,9.036e-4,328.332,0.2,5.866e6,5.75,25.967,0.05,0.256,0.008
16.849,3064.096,3064.096,64.842,64.922,-10.83,10.834,84.137,0.047,84.137,89.968,3.239,0.31,28.61,-80.599,0.409,9.563e-6,0.76,-0.003,85.443,89.949,2458,418,0.384,8.542e-4,9.783,130.066,99.943,5.239,0,0,2.624,0.528,0.43,0.015,0.083,0.528,0.108,0.563,4.568e-4,0,0,0,0,1.597e-4,2.395,90,-4.917,695.516,9.033e-4,328.319,0.198,5.816e6,5.75,25.967,0.05,0.257,0.008
16.899,3067.324,3067.324,64.3,64.381,-10.821,10.822,84.299,0.047,84.299,89.968,3.226,0.204,28.61,-80.599,0.215,9.601e-6,1.683,-0.004,85.379,89.948,2458,418,0.384,8.542e-4,9.783,130.41,99.943,5.299,0,0,2.58,0.528,0.431,0.015,0.083,0.529,0.056,0.296,-1.121e-5,0,0,0,0,7.973e-4,2.214,90,-4.938,695.236,9.03e-4,328.307,0.197,5.765e6,5.75,25.967,0.05,0.259,0.008
16.949,3070.526,3070.526,63.76,63.841,-10.805,10.807,84.46,0.047,84.46,89.968,3.216,0.185,28.61,-80.599,0.181,9.614e-6,2.252,-0.006,85.28,89.948,2458,418,0.384,8.542e-4,9.783,130.47,99.943,5.309,0,0,2.539,0.529,0.431,0.015,0.083,0.529,0.047,0.249,-5.87e-5,0,0,0,0,0.001,2.251,90,-4.958,694.957,9.027e-4,328.294,0.195,5.715e6,5.75,25.967,0.05,0.261,0.008
16.999,3073.7,3073.7,63.22,63.301,-10.792,10.793,84.621,0.047,84.621,89.968,3.208,0.146,28.61,-80.599,0.106,9.583e-6,2.659,-0.009,85.157,89.948,2458,418,0.384,8.542e-4,9.783,130.605,99.943,5.333,0,0,2.499,0.53,0.432,0.015,0.083,0.53,0.027,0.144,-2.665e-4,0,0,0,0,0.002,2.267,90,-4.979,694.682,9.024e-4,328.282,0.193,5.666e6,5.75,25.967,0.05,0.262,0.008
17.049,3076.848,3076.848,62.68,62.762,-10.777,10.778,84.781,0.048,84.781,89.968,3.201,0.124,28.61,-80.599,0.059,9.578e-6,2.885,-0.014,85.017,89.95,2458,418,0.384,8.542e-4,9.783,130.69,99.943,5.347,0,0,2.459,0.53,0.433,0.015,0.083,0.53,0.015,0.079,2.781e-4,0,0,0,0,0.002,2.328,90,-5,694.408,9.021e-4,328.269,0.192,5.617e6,5.75,25.967,0.05,0.263,0.008
17.099,3079.968,3079.968,62.142,62.224,-10.768,10.768,84.941,0.048,84.941,89.968,3.197,0.043,28.61,-80.599,0.11,9.579e-6,-2.811,-0.007,84.873,89.951,2458,418,0.384,8.542e-4,9.783,130.595,99.943,5.331,0,0,2.419,0.531,0.433,0.015,0.083,0.531,0.029,0.155,1.486e-4,0,0,0,0,-0.002,2.258,90,-5.02,694.137,9.019e-4,328.257,0.19,5.567e6,5.75,25.967,0.05,0.264,0.008
17.149,3083.062,3083.062,61.604,61.687,-10.759,10.759,85.101,0.048,85.101,89.968,3.197,0.035,28.61,-80.599,0.278,9.606e-6,-2.283,-0.002,84.744,89.953,2458,418,0.384,8.542e-4,9.783,130.291,99.943,5.278,0,0,2.379,0.531,0.434,0.015,0.083,0.532,0.073,0.385,2.303e-4,0,0,0,0,-0.002,2.169,90,-5.04,693.868,9.016e-4,328.245,0.188,5.517e6,5.75,25.967,0.05,0.265,0.008
17.199,3086.129,3086.129,61.066,61.15,-10.752,10.752,85.261,0.048,85.261,89.968,3.201,0.124,28.61,-80.599,0.47,9.592e-6,-1.291,-0.001,84.653,89.954,2458,418,0.384,8.542e-4,9.783,129.948,99.943,5.218,0,0,2.34,0.532,0.435,0.015,0.083,0.532,0.124,0.647,-2.494e-4,0,0,0,0,-5.198e-4,2.01,90,-5.06,693.602,9.013e-4,328.233,0.187,5.467e6,5.75,25.967,0.05,0.267,0.008
17.249,3089.169,3089.169,60.529,60.614,-10.737,10.738,85.421,0.049,85.421,89.967,3.208,0.139,28.61,-80.599,0.507,9.594e-6,-0.02,-0.001,84.62,89.955,2458,418,0.384,8.542e-4,9.783,129.882,99.943,5.207,0,0,2.302,0.533,0.436,0.015,0.083,0.533,0.134,0.697,-1.68e-4,0,0,0,0,-1.209e-7,1.954,90,-5.08,693.338,9.01e-4,328.221,0.185,5.417e6,5.75,25.967,0.05,0.268,0.008
17.299,3092.182,3092.182,59.992,60.078,-10.721,10.722,85.581,0.049,85.581,89.967,3.215,0.139,28.61,-80.599,0.513,9.62e-6,1.281,-0.001,84.651,89.955,2458,418,0.384,8.542e-4,9.783,129.87,99.943,5.205,0,0,2.263,0.533,0.436,0.015,0.083,0.534,0.136,0.705,-3.687e-5,0,0,0,0,5.302e-4,1.861,90,-5.099,693.076,9.007e-4,328.209,0.183,5.368e6,5.75,25.967,0.05,0.269,0.008
17.349,3095.168,3095.168,59.457,59.544,-10.693,10.693,85.742,0.049,85.742,89.967,3.218,0.006,28.61,-80.599,0.22,9.704e-6,2.203,-0.003,84.741,89.955,2458,418,0.384,8.542e-4,9.783,130.39,99.943,5.295,0,0,2.224,0.534,0.437,0.015,0.082,0.534,0.057,0.301,3.232e-5,0,0,0,0,0.002,2.024,90,-5.119,692.816,9.005e-4,328.197,0.182,5.32e6,5.75,25.967,0.05,0.27,0.008
17.399,3098.127,3098.127,58.923,59.01,-10.673,10.673,85.903,0.049,85.903,89.967,3.218,0.039,28.61,-80.599,0.113,9.662e-6,2.606,-0.006,84.863,89.954,2458,418,0.384,8.542e-4,9.783,130.582,99.943,5.328,0,0,2.186,0.535,0.438,0.015,0.082,0.535,0.029,0.154,-1.824e-4,0,0,0,0,0.002,1.963,90,-5.138,692.559,9.002e-4,328.185,0.18,5.271e6,5.75,25.967,0.05,0.271,0.008
17.449,3101.06,3101.06,58.389,58.478,-10.652,10.653,86.064,0.049,86.064,89.967,3.214,0.105,28.61,-80.599,0.05,9.672e-6,-2.679,-0.017,84.996,89.953,2458,418,0.384,8.542e-4,9.783,130.695,99.943,5.348,0,0,2.149,0.535,0.438,0.015,0.082,0.535,0.013,0.072,7.817e-5,0,0,0,0,-0.002,1.95,90,-5.157,692.304,8.999e-4,328.174,0.179,5.222e6,5.75,25.967,0.05,0.272,0.007
17.499,3103.966,3103.966,57.857,57.946,-10.636,10.637,86.224,0.05,86.224,89.967,3.208,0.115,28.61,-80.599,0.084,9.674e-6,-2.514,-0.011,85.127,89.951,2458,418,0.384,8.542e-4,9.783,130.633,99.943,5.337,0,0,2.111,0.536,0.439,0.015,0.082,0.536,0.022,0.118,-3.577e-4,0,0,0,0,-0.002,1.81,90,-5.176,692.052,8.997e-4,328.162,0.177,5.173e6,5.75,25.967,0.05,0.272,0.007
17.549,3106.846,3106.846,57.326,57.415,-10.616,10.618,86.385,0.05,86.385,89.967,3.201,0.177,28.61,-80.599,0.243,9.641e-6,-2.132,-0.004,85.244,89.949,2458,418,0.384,8.542e-4,9.783,130.343,99.943,5.287,0,0,2.075,0.537,0.44,0.014,0.082,0.537,0.063,0.337,1.348e-4,0,0,0,0,-0.002,1.813,90,-5.194,691.802,8.994e-4,328.151,0.175,5.124e6,5.75,25.967,0.05,0.273,0.007
17.599,3109.699,3109.699,56.796,56.885,-10.598,10.601,86.545,0.05,86.545,89.967,3.191,0.219,28.61,-80.599,0.357,9.589e-6,-1.443,-0.003,85.335,89.946,2458,418,0.384,8.542e-4,9.783,130.137,99.943,5.251,0,0,2.04,0.537,0.441,0.014,0.082,0.537,0.094,0.493,2.401e-4,0,0,0,0,-7.502e-4,1.801,90,-5.213,691.554,8.991e-4,328.14,0.174,5.076e6,5.75,25.967,0.05,0.274,0.007
17.649,3112.525,3112.525,56.266,56.356,-10.583,10.586,86.704,0.05,86.704,89.967,3.18,0.228,28.61,-80.599,0.391,9.525e-6,-0.602,-0.003,85.386,89.944,2458,418,0.384,8.542e-4,9.783,130.076,99.943,5.24,0,0,2.004,0.538,0.441,0.014,0.082,0.538,0.103,0.538,-3.552e-4,0,0,0,0,-1.332e-4,1.748,90,-5.231,691.308,8.989e-4,328.129,0.172,5.027e6,5.75,25.967,0.05,0.274,0.007
17.699,3115.325,3115.325,55.737,55.827,-10.568,10.571,86.862,0.051,86.863,89.967,3.168,0.236,28.61,-80.599,0.423,9.486e-6,0.292,-0.003,85.394,89.942,2458,418,0.384,8.542e-4,9.783,130.018,99.943,5.23,0,0,1.969,0.539,0.442,0.014,0.082,0.539,0.111,0.583,5.384e-5,0,0,0,0,3.19e-5,1.737,90,-5.25,691.065,8.986e-4,328.118,0.171,4.979e6,5.75,25.967,0.05,0.275,0.007
17.749,3118.099,3118.099,55.209,55.299,-10.555,10.557,87.021,0.051,87.021,89.967,3.157,0.224,28.61,-80.599,0.401,9.518e-6,1.18,-0.003,85.357,89.94,2458,418,0.384,8.542e-4,9.783,130.057,99.943,5.237,0,0,1.933,0.539,0.443,0.014,0.082,0.54,0.105,0.55,-7.433e-5,0,0,0,0,5.312e-4,1.716,90,-5.268,690.824,8.984e-4,328.107,0.169,4.931e6,5.75,25.967,0.05,0.275,0.007
17.799,3120.846,3120.846,54.682,54.772,-10.542,10.544,87.178,0.051,87.178,89.966,3.146,0.205,28.61,-80.599,0.359,9.554e-6,1.981,-0.003,85.277,89.94,2458,418,0.384,8.542e-4,9.783,130.131,99.943,5.25,0,0,1.899,0.54,0.444,0.014,0.082,0.54,0.094,0.492,-1.797e-4,0,0,0,0,0.002,1.716,90,-5.286,690.585,8.981e-4,328.096,0.167,4.883e6,5.75,25.967,0.05,0.276,0.007
17.849,3123.567,3123.567,54.155,54.246,-10.526,10.528,87.335,0.051,87.335,89.966,3.135,0.233,28.61,-80.599,0.441,9.478e-6,2.803,-0.003,85.158,89.94,2458,418,0.384,8.542e-4,9.783,129.983,99.943,5.224,0,0,1.866,0.541,0.444,0.014,0.082,0.541,0.116,0.604,-4.949e-4,0,0,0,0,0.003,1.873,90,-5.303,690.349,8.979e-4,328.085,0.166,4.836e6,5.75,25.967,0.05,0.276,0.007
17.899,3126.262,3126.262,53.629,53.72,-10.517,10.519,87.492,0.051,87.492,89.966,3.125,0.157,28.61,-80.599,0.238,9.496e-6,3.492,-0.005,84.999,89.941,2458,418,0.384,8.542e-4,9.783,130.343,99.943,5.287,0,0,1.83,0.541,0.445,0.014,0.082,0.542,0.062,0.324,2.127e-4,0,0,0,0,0.005,1.793,90,-5.321,690.115,8.976e-4,328.075,0.164,4.788e6,5.75,25.967,0.05,0.277,0.007
17.949,3128.93,3128.93,53.104,53.195,-10.505,10.506,87.648,0.052,87.648,89.966,3.118,0.144,28.61,-80.599,0.203,9.522e-6,3.921,-0.006,84.814,89.943,2458,418,0.384,8.542e-4,9.783,130.407,99.943,5.298,0,0,1.797,0.542,0.446,0.014,0.082,0.542,0.053,0.273,-3.048e-4,0,0,0,0,0.006,1.892,90,-5.338,689.883,8.974e-4,328.064,0.163,4.741e6,5.75,25.967,0.05,0.278,0.007
17.999,3131.572,3131.572,52.579,52.671,-10.492,10.493,87.803,0.052,87.803,89.966,3.11,0.137,28.61,-80.599,0.184,9.522e-6,4.288,-0.005,84.608,89.945,2458,418,0.384,8.542e-4,9.783,130.44,99.943,5.304,0,0,1.765,0.543,0.447,0.014,0.082,0.543,0.048,0.246,-2.924e-5,0,0,0,0,0.008,2.022,90,-5.355,689.653,8.972e-4,328.054,0.161,4.695e6,5.75,25.967,0.05,0.278,0.007
18.049,3134.188,3134.188,52.054,52.147,-10.483,10.484,87.959,0.052,87.959,89.966,3.105,0.083,28.61,-80.599,0.023,9.533e-6,4.477,-0.027,84.388,89.947,2458,418,0.384,8.542e-4,9.783,130.732,99.943,5.355,0,0,1.732,0.544,0.447,0.014,0.082,0.544,0.006,0.023,-9.566e-5,0,0,0,0,0.009,2.031,90,-5.372,689.426,8.969e-4,328.043,0.159,4.647e6,5.75,25.967,0.05,0.279,0.007
18.099,3136.778,3136.778,51.53,51.624,-10.473,10.473,88.114,0.052,88.114,89.966,3.102,0.055,28.61,-80.599,0.066,9.53e-6,-4.423,-0.004,84.165,89.949,2458,418,0.384,8.542e-4,9.783,130.652,99.943,5.341,0,0,1.7,0.544,0.448,0.014,0.082,0.544,0.017,0.099,2.008e-5,0,0,0,0,-0.009,2.105,90,-5.389,689.201,8.967e-4,328.033,0.158,4.601e6,5.75,25.967,0.05,0.279,0.007
18.149,3139.341,3139.341,51.007,51.101,-10.467,10.467,88.269,0.053,88.269,89.966,3.1,0.013,28.61,-80.599,0.281,9.535e-6,-4.095,-3.123e-5,83.95,89.951,2458,418,0.384,8.542e-4,9.783,130.262,99.943,5.273,0,0,1.668,0.545,0.449,0.014,0.082,0.545,0.073,0.394,1.877e-4,0,0,0,0,-0.007,2.053,90,-5.406,688.978,8.964e-4,328.023,0.156,4.553e6,5.75,25.967,0.05,0.28,0.007
18.199,3141.878,3141.878,50.484,50.579,-10.461,10.461,88.424,0.053,88.424,89.966,3.103,0.069,28.61,-80.599,0.462,9.483e-6,-3.418,5.233e-4,83.761,89.953,2458,418,0.384,8.542e-4,9.783,129.939,99.943,5.217,0,0,1.637,0.546,0.45,0.014,0.082,0.546,0.122,0.64,7.877e-5,0,0,0,0,-0.005,2.005,90,-5.422,688.758,8.962e-4,328.013,0.155,4.505e6,5.75,25.967,0.05,0.281,0.006
18.249,3144.39,3144.39,49.961,50.057,-10.451,10.451,88.579,0.053,88.579,89.966,3.107,0.088,28.61,-80.599,0.533,9.456e-6,-2.537,0.001,83.612,89.954,2458,418,0.384,8.542e-4,9.783,129.812,99.943,5.195,0,0,1.606,0.547,0.451,0.014,0.082,0.547,0.141,0.735,-4.638e-4,0,0,0,0,-0.003,2.017,90,-5.439,688.539,8.96e-4,328.003,0.153,4.458e6,5.75,25.967,0.05,0.282,0.006
18.299,3146.875,3146.875,49.439,49.536,-10.439,10.439,88.735,0.053,88.735,89.966,3.111,0.094,28.61,-80.599,0.562,9.445e-6,-1.592,0.001,83.508,89.955,2458,418,0.384,8.542e-4,9.783,129.762,99.943,5.186,0,0,1.575,0.547,0.452,0.014,0.082,0.548,0.149,0.772,2.53e-4,0,0,0,0,-0.001,2.024,90,-5.455,688.324,8.958e-4,327.993,0.152,4.411e6,5.75,25.967,0.05,0.282,0.006
18.349,3149.333,3149.333,48.917,49.016,-10.421,10.421,88.89,0.054,88.89,89.965,3.115,0.043,28.61,-80.599,0.405,9.445e-6,-0.773,0.001,83.45,89.955,2458,418,0.384,8.542e-4,9.783,130.036,99.943,5.234,0,0,1.544,0.548,0.452,0.014,0.082,0.549,0.106,0.557,4.032e-4,0,0,0,0,-2.89e-4,2.152,90,-5.471,688.11,8.955e-4,327.984,0.15,4.366e6,5.75,25.967,0.05,0.283,0.006
18.399,3151.766,3151.766,48.396,48.497,-10.407,10.407,89.046,0.054,89.046,89.965,3.117,0.033,28.61,-80.599,0.374,9.454e-6,-0.13,0.001,83.428,89.955,2458,418,0.384,8.542e-4,9.782,130.09,99.943,5.243,0,0,1.513,0.549,0.453,0.014,0.082,0.549,0.098,0.514,1.208e-4,0,0,0,0,-8.323e-6,2.139,90,-5.486,687.899,8.953e-4,327.974,0.148,4.319e6,5.75,25.967,0.05,0.284,0.006
18.449,3154.173,3154.173,47.876,47.978,-10.393,10.393,89.202,0.054,89.202,89.965,3.118,0.018,28.61,-80.599,0.325,9.432e-6,0.436,0.001,83.436,89.954,2458,418,0.384,8.542e-4,9.782,130.176,99.943,5.258,0,0,1.483,0.55,0.454,0.014,0.081,0.55,0.085,0.448,-2.994e-5,0,0,0,0,9.618e-5,2.116,90,-5.502,687.689,8.951e-4,327.965,0.147,4.272e6,5.75,25.967,0.05,0.286,0.006
18.499,3156.554,3156.554,47.357,47.46,-10.382,10.382,89.358,0.054,89.358,89.965,3.119,0.033,28.61,-80.599,0.381,9.459e-6,0.993,0.001,83.471,89.953,2458,418,0.384,8.542e-4,9.782,130.077,99.943,5.241,0,0,1.452,0.551,0.455,0.014,0.081,0.551,0.1,0.522,-1.966e-4,0,0,0,0,5.093e-4,1.982,90,-5.518,687.483,8.949e-4,327.955,0.145,4.224e6,5.75,25.967,0.05,0.287,0.006
18.549,3158.909,3158.909,46.838,46.942,-10.362,10.362,89.514,0.055,89.514,89.965,3.119,0.04,28.61,-80.599,0.114,9.435e-6,1.379,-2.502e-4,83.532,89.951,2458,418,0.384,8.542e-4,9.782,130.556,99.943,5.324,0,0,1.423,0.552,0.456,0.014,0.081,0.552,0.029,0.156,-3.506e-4,0,0,0,0,0.001,2.097,90,-5.533,687.278,8.947e-4,327.946,0.144,4.179e6,5.75,25.967,0.05,0.287,0.006
18.599,3161.238,3161.238,46.321,46.425,-10.348,10.348,89.67,0.055,89.67,89.965,3.117,0.053,28.61,-80.599,0.06,9.437e-6,1.508,-0.002,83.605,89.95,2458,418,0.384,8.542e-4,9.782,130.653,99.943,5.341,0,0,1.394,0.552,0.457,0.014,0.081,0.552,0.015,0.081,-4.736e-4,0,0,0,0,0.001,2.026,90,-5.548,687.076,8.944e-4,327.937,0.142,4.131e6,5.75,25.967,0.05,0.288,0.006
18.649,3163.541,3163.541,45.804,45.909,-10.331,10.331,89.826,0.055,89.826,89.965,3.113,0.104,28.61,-80.599,0.144,9.441e-6,-1.446,-0.004,83.68,89.948,2458,418,0.384,8.542e-4,9.782,130.499,99.943,5.314,0,0,1.365,0.553,0.458,0.014,0.081,0.553,0.037,0.199,3.272e-4,0,0,0,0,-0.001,2.077,90,-5.563,686.875,8.942e-4,327.928,0.141,4.086e6,5.75,25.967,0.05,0.288,0.006
18.699,3165.818,3165.818,45.288,45.394,-10.317,10.317,89.981,0.055,89.981,89.965,3.107,0.127,28.61,-80.599,0.243,9.444e-6,-1.163,-0.003,83.746,89.946,2458,418,0.384,8.542e-4,9.782,130.318,99.943,5.283,0,0,1.337,0.554,0.459,0.014,0.081,0.554,0.063,0.336,1.673e-4,0,0,0,0,-7.63e-4,2.051,90,-5.578,686.678,8.94e-4,327.919,0.139,4.039e6,5.75,25.967,0.05,0.289,0.006
18.749,3168.07,3168.07,44.772,44.879,-10.304,10.305,90.136,0.055,90.136,89.965,3.1,0.132,28.61,-80.599,0.277,9.457e-6,-0.793,-0.003,83.795,89.944,2458,418,0.384,8.542e-4,9.782,130.257,99.943,5.272,0,0,1.308,0.555,0.46,0.014,0.081,0.555,0.072,0.382,-1.57e-4,0,0,0,0,-3.631e-4,1.987,90,-5.592,686.482,8.938e-4,327.91,0.137,3.992e6,5.75,25.967,0.05,0.289,0.006
18.799,3170.295,3170.295,44.257,44.365,-10.295,10.295,90.291,0.056,90.291,89.965,3.094,0.116,28.61,-80.599,0.224,9.456e-6,-0.446,-0.002,83.826,89.943,2458,418,0.384,8.542e-4,9.782,130.352,99.943,5.288,0,0,1.28,0.556,0.461,0.014,0.081,0.556,0.058,0.308,2.93e-4,0,0,0,0,-1.174e-4,1.868,90,-5.607,686.289,8.936e-4,327.901,0.136,3.945e6,5.75,25.967,0.05,0.29,0.006
18.849,3172.495,3172.495,43.743,43.852,-10.28,10.281,90.446,0.056,90.446,89.965,3.088,0.147,28.61,-80.599,0.364,9.467e-6,-0.051,-0.003,83.839,89.941,2458,418,0.384,8.542e-4,9.782,130.099,99.943,5.245,0,0,1.253,0.557,0.462,0.014,0.081,0.557,0.095,0.5,2.081e-4,0,0,0,0,-1.59e-6,1.916,90,-5.621,686.097,8.934e-4,327.892,0.134,3.899e6,5.75,25.967,0.05,0.29,0.006
18.899,3174.67,3174.67,43.229,43.339,-10.27,10.271,90.6,0.056,90.6,89.964,3.08,0.139,28.61,-80.599,0.343,9.451e-6,0.416,-0.003,83.829,89.94,2458,418,0.384,8.542e-4,9.782,130.136,99.943,5.251,0,0,1.225,0.558,0.463,0.014,0.081,0.558,0.09,0.472,1.842e-4,0,0,0,0,1.071e-4,1.855,90,-5.635,685.908,8.932e-4,327.884,0.133,3.853e6,5.75,25.967,0.05,0.291,0.006
18.949,3176.818,3176.818,42.716,42.826,-10.253,10.255,90.754,0.056,90.754,89.964,3.072,0.196,28.61,-80.599,0.6,9.458e-6,1.018,-0.003,83.795,89.939,2458,418,0.384,8.542e-4,9.782,129.683,99.943,5.172,0,0,1.2,0.559,0.464,0.014,0.081,0.559,0.159,0.821,6.216e-5,0,0,0,0,6.557e-4,2.025,90,-5.649,685.722,8.93e-4,327.875,0.131,3.809e6,5.75,25.967,0.05,0.292,0.005
18.999,3178.941,3178.941,42.203,42.314,-10.243,10.245,90.907,0.057,90.907,89.964,3.062,0.191,28.61,-80.599,0.594,9.477e-6,1.765,-0.003,83.725,89.939,2458,418,0.384,8.542e-4,9.782,129.693,99.943,5.174,0,0,1.174,0.56,0.465,0.014,0.081,0.56,0.157,0.811,3.495e-4,0,0,0,0,0.002,2.021,90,-5.663,685.537,8.928e-4,327.867,0.13,3.763e6,5.75,25.967,0.05,0.292,0.005
19.049,3181.039,3181.039,41.692,41.803,-10.233,10.234,91.06,0.057,91.06,89.964,3.053,0.183,28.61,-80.599,0.577,9.476e-6,2.478,-0.003,83.619,89.939,2458,418,0.384,8.542e-4,9.782,129.721,99.943,5.179,0,0,1.147,0.561,0.466,0.014,0.081,0.561,0.153,0.786,-1.314e-4,0,0,0,0,0.004,2.035,90,-5.677,685.355,8.926e-4,327.859,0.128,3.717e6,5.75,25.967,0.05,0.293,0.005
19.099,3183.11,3183.11,41.18,41.293,-10.219,10.222,91.212,0.057,91.212,89.964,3.043,0.209,28.61,-80.599,0.707,9.484e-6,3.236,-0.003,83.477,89.94,2458,418,0.384,8.542e-4,9.782,129.494,99.943,5.139,0,0,1.123,0.562,0.467,0.014,0.081,0.562,0.188,0.96,2.624e-5,0,0,0,0,0.007,2.182,90,-5.69,685.175,8.924e-4,327.851,0.127,3.673e6,5.75,25.967,0.05,0.294,0.005
19.149,3185.157,3185.157,40.67,40.782,-10.211,10.213,91.364,0.057,91.364,89.964,3.033,0.182,28.61,-80.599,0.598,9.521e-6,3.989,-0.003,83.295,89.941,2458,418,0.384,8.542e-4,9.782,129.683,99.943,5.172,0,0,1.097,0.563,0.468,0.014,0.081,0.563,0.158,0.807,3.476e-4,0,0,0,0,0.011,2.178,90,-5.704,684.997,8.923e-4,327.843,0.125,3.627e6,5.75,25.967,0.05,0.295,0.005
