# Simulation 6 (Up to date)
# 783 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.9 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
4.309,1091.243,1091.243,227.147,227.197,-24.457,24.463,21.835,0.002,21.835,89.995,4.757,0.521,28.61,-80.6,0.008,-1.102e-5,-0.294,-0.016,88.343,89.997,2415,375,0.389,8.464e-4,9.789,131.969,100.093,5.544,0,0,35.443,0.48,0.329,0.032,0.119,0.48,0.002,0.013,3.015e-4,0,0,0,0,-1.959e-6,1.846,90,7.907,889.04,0.001,336.09,0.676,2.388e7,5.75,25.967,0.05,0.109,0.029
4.359,1102.57,1102.57,225.929,225.979,-24.278,24.284,22.072,0.002,22.072,89.995,4.731,0.529,28.61,-80.6,0.01,-1.094e-5,0.129,-0.012,88.347,89.978,2415,375,0.389,8.464e-4,9.789,131.946,100.093,5.54,0,0,35.011,0.48,0.329,0.031,0.119,0.48,0.003,0.015,-1.627e-4,0,0,0,0,3.836e-7,1.829,90,7.833,887.835,0.001,336.046,0.673,2.373e7,5.75,25.967,0.05,0.11,0.029
4.409,1113.836,1113.836,224.72,224.769,-24.103,24.108,22.308,0.002,22.308,89.995,4.704,0.515,28.61,-80.6,0.008,-1.106e-5,0.624,0.004,88.327,89.988,2415,375,0.389,8.464e-4,9.789,131.929,100.093,5.537,0,0,34.587,0.479,0.33,0.031,0.118,0.479,0.002,0.012,-1.602e-4,0,0,0,0,9.03e-6,1.893,90,7.76,886.637,0.001,336.001,0.669,2.358e7,5.75,25.967,0.05,0.11,0.029
4.459,1125.042,1125.042,223.519,223.568,-23.934,23.937,22.543,0.002,22.543,89.995,4.681,0.36,28.61,-80.6,0.011,-1.059e-5,-0.652,0.015,88.291,90.001,2415,375,0.389,8.464e-4,9.789,131.904,100.093,5.532,0,0,34.169,0.479,0.33,0.031,0.118,0.479,0.003,0.017,-3.501e-5,0,0,0,0,-9.965e-6,1.942,90,7.687,885.445,0.001,335.957,0.666,2.344e7,5.75,25.967,0.05,0.11,0.029
4.509,1136.188,1136.188,222.326,222.375,-23.766,23.768,22.776,0.002,22.776,89.995,4.669,0.267,28.61,-80.6,0.023,-9.22e-6,0.447,0.011,88.286,89.988,2415,375,0.389,8.464e-4,9.789,131.865,100.093,5.525,0,0,33.757,0.479,0.331,0.031,0.117,0.479,0.006,0.034,-1.004e-4,0,0,0,0,4.731e-6,1.895,90,7.615,884.259,0.001,335.913,0.662,2.329e7,5.75,25.967,0.05,0.111,0.028
4.559,1147.275,1147.275,221.142,221.191,-23.587,23.596,23.009,0.002,23.009,89.995,4.645,0.665,28.61,-80.6,0.029,-8.836e-6,-0.244,0.004,88.312,89.981,2415,375,0.389,8.464e-4,9.789,131.834,100.093,5.52,0,0,33.352,0.479,0.331,0.031,0.117,0.479,0.008,0.044,4.934e-4,0,0,0,0,-1.423e-6,1.985,90,7.543,883.08,0.001,335.87,0.659,2.315e7,5.75,25.967,0.05,0.111,0.028
4.609,1158.303,1158.303,219.967,220.015,-23.422,23.431,23.24,0.002,23.24,89.995,4.608,0.668,28.61,-80.6,0.03,-9.749e-6,1.446,0.003,88.279,89.989,2415,375,0.389,8.464e-4,9.789,131.814,100.093,5.517,0,0,32.954,0.479,0.332,0.03,0.117,0.479,0.008,0.045,9.439e-5,0,0,0,0,5.061e-5,2.115,90,7.471,881.907,0.001,335.826,0.655,2.3e7,5.75,25.967,0.05,0.112,0.028
4.659,1169.272,1169.272,218.8,218.848,-23.276,23.276,23.47,0.002,23.47,89.995,4.589,0.114,28.61,-80.6,0.044,-9.366e-6,-1.069,0.001,88.205,89.996,2415,375,0.389,8.464e-4,9.789,131.771,100.093,5.509,0,0,32.56,0.479,0.332,0.03,0.116,0.479,0.012,0.066,2.632e-4,0,0,0,0,-2.793e-5,2.101,90,7.4,880.74,0.001,335.783,0.652,2.286e7,5.75,25.967,0.05,0.112,0.028
4.709,1180.183,1180.183,217.64,217.688,-23.116,23.116,23.7,0.002,23.7,89.995,4.589,0.065,28.61,-80.6,0.05,-7.907e-6,1.463,0.001,88.218,89.993,2415,375,0.389,8.464e-4,9.789,131.742,100.093,5.504,0,0,32.172,0.478,0.333,0.03,0.116,0.478,0.014,0.074,2.928e-4,0,0,0,0,5.293e-5,1.994,90,7.329,879.579,0.001,335.74,0.649,2.272e7,5.75,25.967,0.05,0.112,0.028
4.759,1191.036,1191.036,216.489,216.537,-22.938,22.949,23.929,0.002,23.929,89.995,4.568,0.734,28.61,-80.6,0.043,-8.457e-6,-1.474,1.17e-4,88.306,89.988,2415,375,0.389,8.464e-4,9.789,131.738,100.093,5.503,0,0,31.79,0.478,0.333,0.03,0.116,0.478,0.012,0.063,2.084e-4,0,0,0,0,-5.426e-5,1.996,90,7.258,878.425,0.001,335.697,0.645,2.258e7,5.75,25.967,0.05,0.112,0.028
4.809,1201.832,1201.832,215.346,215.393,-22.778,22.794,24.156,0.002,24.156,89.995,4.525,0.86,28.61,-80.6,0.061,-7.058e-6,0.972,-0.001,88.318,89.986,2415,375,0.389,8.464e-4,9.788,131.687,100.093,5.495,0,0,31.414,0.478,0.334,0.029,0.115,0.478,0.017,0.091,1.746e-4,0,0,0,0,2.385e-5,2.029,90,7.188,877.277,0.001,335.655,0.642,2.244e7,5.75,25.967,0.05,0.113,0.028
4.859,1212.571,1212.571,214.21,214.257,-22.639,22.642,24.381,0.002,24.381,89.994,4.492,0.369,28.61,-80.6,0.008,-5.811e-6,-2.418,-0.023,88.22,89.988,2415,375,0.389,8.464e-4,9.788,131.766,100.093,5.508,0,0,31.044,0.478,0.334,0.029,0.115,0.478,0.002,0.012,4.847e-4,0,0,0,0,-1.492e-4,2.136,90,7.118,876.134,0.001,335.613,0.639,2.231e7,5.75,25.967,0.05,0.113,0.027
4.909,1223.253,1223.253,213.082,213.129,-22.507,22.508,24.606,0.002,24.606,89.994,4.493,0.208,28.61,-80.6,0.089,-6.291e-6,0.192,-0.001,88.155,89.99,2415,375,0.389,8.464e-4,9.788,131.603,100.093,5.48,0,0,30.679,0.478,0.335,0.029,0.114,0.478,0.024,0.133,-4.427e-4,0,0,0,0,9.461e-7,2.036,90,7.049,874.998,0.001,335.571,0.635,2.217e7,5.75,25.967,0.05,0.113,0.027
4.959,1233.879,1233.879,211.96,212.008,-22.337,22.341,24.831,0.002,24.831,89.994,4.49,0.416,28.61,-80.6,1.567e-4,-3.743e-6,0,0,88.231,89.993,2415,375,0.389,8.464e-4,9.788,131.746,100.093,5.505,0,0,30.318,0.478,0.335,0.029,0.114,0.478,4.227e-5,4.863e-4,-3.817e-4,0,0,0,0,0,2.058,90,6.98,873.868,0.001,335.529,0.632,2.203e7,5.75,25.967,0.05,0.114,0.027
5.009,1244.449,1244.449,210.848,210.895,-22.175,22.194,25.054,0.003,25.054,89.994,4.453,0.917,28.61,-80.6,0.074,-1.85e-6,-0.262,-0.001,88.3,90,2415,375,0.389,8.464e-4,9.788,131.597,100.093,5.479,0,0,29.964,0.478,0.335,0.029,0.114,0.478,0.02,0.11,-8.745e-6,0,0,0,0,-1.813e-6,2.078,90,6.911,872.743,0.001,335.487,0.629,2.19e7,5.75,25.967,0.05,0.114,0.027
5.059,1254.964,1254.964,209.742,209.789,-22.042,22.048,25.276,0.003,25.276,89.994,4.415,0.502,28.61,-80.6,0.015,-2.148e-6,1.741,0.012,88.252,89.996,2415,375,0.389,8.464e-4,9.788,131.688,100.093,5.495,0,0,29.614,0.478,0.336,0.028,0.113,0.478,0.004,0.021,1.737e-4,0,0,0,0,8.068e-5,2.041,90,6.843,871.625,0.001,335.446,0.626,2.177e7,5.75,25.967,0.05,0.115,0.027
5.109,1265.423,1265.423,208.643,208.69,-21.917,21.917,25.496,0.003,25.496,89.994,4.406,0.054,28.61,-80.6,0.068,-3.259e-6,-0.453,0.003,88.186,89.988,2415,375,0.389,8.464e-4,9.788,131.577,100.093,5.475,0,0,29.268,0.478,0.336,0.028,0.113,0.478,0.018,0.1,1.25e-4,0,0,0,0,-5.519e-6,1.954,90,6.775,870.512,0.001,335.404,0.622,2.163e7,5.75,25.967,0.05,0.115,0.027
5.159,1275.828,1275.828,207.551,207.598,-21.769,21.769,25.717,0.003,25.717,89.994,4.407,0.157,28.61,-80.6,0.035,-3.732e-6,1.949,0.023,88.232,89.98,2415,375,0.389,8.464e-4,9.788,131.62,100.093,5.483,0,0,28.927,0.477,0.337,0.028,0.113,0.477,0.01,0.052,4.407e-4,0,0,0,0,1.033e-4,1.873,90,6.707,869.405,0.001,335.363,0.619,2.15e7,5.75,25.967,0.05,0.115,0.027
5.209,1286.179,1286.179,206.467,206.513,-21.611,21.626,25.937,0.003,25.937,89.994,4.38,0.804,28.61,-80.6,0.064,-2.962e-6,-1.042,0.01,88.319,89.984,2415,375,0.389,8.464e-4,9.788,131.553,100.093,5.471,0,0,28.593,0.477,0.337,0.028,0.112,0.477,0.017,0.095,3.401e-4,0,0,0,0,-2.981e-5,1.91,90,6.64,868.304,0.001,335.323,0.616,2.137e7,5.75,25.967,0.05,0.116,0.026
5.259,1296.475,1296.475,205.389,205.435,-21.478,21.488,26.155,0.003,26.155,89.994,4.343,0.63,28.61,-80.6,0.039,-4.767e-6,1.047,0.006,88.313,89.993,2415,375,0.389,8.464e-4,9.788,131.583,100.093,5.476,0,0,28.261,0.477,0.338,0.028,0.112,0.477,0.011,0.058,-3.581e-4,0,0,0,0,3.046e-5,1.846,90,6.573,867.209,0.001,335.282,0.613,2.124e7,5.75,25.967,0.05,0.116,0.026
5.309,1306.718,1306.718,204.319,204.364,-21.353,21.355,26.371,0.003,26.371,89.994,4.32,0.314,28.61,-80.6,0.01,-4.364e-6,-1.542,0.035,88.241,89.997,2415,375,0.389,8.464e-4,9.788,131.621,100.093,5.483,0,0,27.936,0.477,0.338,0.027,0.112,0.477,0.003,0.015,1.551e-4,0,0,0,0,-6.671e-5,1.917,90,6.506,866.12,0.001,335.242,0.61,2.111e7,5.75,25.967,0.05,0.116,0.026
5.359,1316.907,1316.907,203.254,203.3,-21.225,21.225,26.587,0.003,26.587,89.994,4.308,0.173,28.61,-80.6,0.033,-4.26e-6,-0.709,0.007,88.183,89.997,2415,375,0.389,8.464e-4,9.788,131.565,100.093,5.473,0,0,27.615,0.477,0.339,0.027,0.111,0.477,0.009,0.049,1.588e-4,0,0,0,0,-1.423e-5,2.023,90,6.44,865.036,0.001,335.202,0.607,2.099e7,5.75,25.967,0.05,0.117,0.026
5.409,1327.043,1327.043,202.196,202.242,-21.093,21.094,26.802,0.003,26.802,89.994,4.3,0.174,28.61,-80.6,0.033,-4.148e-6,0.617,-0.002,88.182,89.995,2415,375,0.389,8.464e-4,9.788,131.551,100.093,5.471,0,0,27.298,0.477,0.339,0.027,0.111,0.477,0.009,0.048,-1.007e-4,0,0,0,0,1.092e-5,2.002,90,6.374,863.958,0.001,335.162,0.604,2.086e7,5.75,25.967,0.05,0.117,0.026
5.459,1337.127,1337.127,201.145,201.191,-20.956,20.96,27.017,0.003,27.017,89.994,4.287,0.394,28.61,-80.6,0.004,-4.036e-6,-1.203,0.017,88.233,89.988,2415,375,0.389,8.464e-4,9.788,131.59,100.093,5.478,0,0,26.985,0.477,0.339,0.027,0.111,0.477,0.001,0.006,2.778e-4,0,0,0,0,-4.185e-5,1.933,90,6.309,862.885,0.001,335.122,0.601,2.074e7,5.75,25.967,0.05,0.117,0.026
5.509,1347.158,1347.158,200.101,200.146,-20.822,20.831,27.23,0.003,27.23,89.994,4.261,0.622,28.61,-80.6,0.042,-3.743e-6,-0.334,-9.257e-4,88.276,89.98,2415,375,0.389,8.464e-4,9.788,131.507,100.093,5.463,0,0,26.676,0.477,0.34,0.027,0.11,0.477,0.011,0.062,1.563e-4,0,0,0,0,-3.265e-6,1.912,90,6.243,861.818,0.001,335.082,0.597,2.061e7,5.75,25.967,0.05,0.118,0.026
5.559,1357.137,1357.137,199.063,199.108,-20.697,20.705,27.443,0.003,27.443,89.993,4.228,0.589,28.61,-80.6,0.037,-4.576e-6,1.295,0.002,88.249,89.984,2415,375,0.389,8.464e-4,9.788,131.503,100.093,5.463,0,0,26.372,0.477,0.34,0.027,0.11,0.477,0.01,0.055,-4.385e-5,0,0,0,0,4.957e-5,1.987,90,6.179,860.757,0.001,335.043,0.594,2.049e7,5.75,25.967,0.05,0.118,0.025
5.609,1367.064,1367.064,198.031,198.075,-20.584,20.585,27.653,0.003,27.653,89.993,4.208,0.224,28.61,-80.6,0.024,-4.577e-6,-1.449,0.006,88.172,89.996,2415,375,0.389,8.464e-4,9.788,131.515,100.093,5.465,0,0,26.072,0.477,0.341,0.026,0.11,0.477,0.006,0.036,4.764e-4,0,0,0,0,-6.27e-5,2.028,90,6.114,859.701,0.001,335.004,0.591,2.036e7,5.75,25.967,0.05,0.119,0.025
5.659,1376.94,1376.94,197.004,197.049,-20.464,20.465,27.864,0.003,27.864,89.993,4.201,0.126,28.61,-80.6,0.041,-5.622e-6,-0.251,0.007,88.129,89.999,2415,375,0.389,8.464e-4,9.788,131.471,100.093,5.457,0,0,25.777,0.477,0.341,0.026,0.109,0.477,0.011,0.06,1.064e-4,0,0,0,0,-1.904e-6,2.093,90,6.05,858.65,0.001,334.965,0.588,2.024e7,5.75,25.967,0.05,0.119,0.025
5.709,1386.765,1386.765,195.984,196.029,-20.339,20.341,28.073,0.003,28.073,89.993,4.192,0.238,28.61,-80.6,0.022,-5.797e-6,0.894,0.003,88.148,89.992,2415,375,0.389,8.464e-4,9.788,131.494,100.093,5.461,0,0,25.484,0.477,0.342,0.026,0.109,0.477,0.006,0.031,-1.408e-4,0,0,0,0,2.438e-5,2.069,90,5.986,857.605,0.001,334.926,0.585,2.012e7,5.75,25.967,0.05,0.12,0.025
5.759,1396.539,1396.539,194.971,195.015,-20.213,20.218,28.283,0.003,28.283,89.993,4.175,0.442,28.61,-80.6,0.015,-5.728e-6,-0.963,0.012,88.2,89.982,2415,375,0.389,8.464e-4,9.788,131.493,100.093,5.461,0,0,25.195,0.477,0.342,0.026,0.109,0.477,0.004,0.022,-9.858e-5,0,0,0,0,-2.857e-5,2.006,90,5.922,856.565,0.001,334.888,0.582,2e7,5.75,25.967,0.05,0.12,0.025
5.809,1406.262,1406.262,193.963,194.007,-20.092,20.099,28.491,0.003,28.491,89.993,4.151,0.53,28.61,-80.6,0.032,-5.846e-6,-0.163,0.002,88.229,89.979,2415,375,0.389,8.464e-4,9.788,131.451,100.093,5.453,0,0,24.91,0.477,0.342,0.026,0.109,0.477,0.009,0.047,-4.947e-4,0,0,0,0,-8.249e-7,1.955,90,5.859,855.531,0.001,334.85,0.58,1.988e7,5.75,25.967,0.05,0.12,0.025
5.859,1415.935,1415.935,192.961,193.005,-19.978,19.983,28.698,0.003,28.698,89.993,4.124,0.465,28.61,-80.6,0.021,-6.19e-6,0.89,0.015,88.209,89.99,2415,375,0.389,8.464e-4,9.788,131.458,100.093,5.455,0,0,24.629,0.477,0.343,0.026,0.108,0.477,0.006,0.031,-4.015e-4,0,0,0,0,2.492e-5,1.983,90,5.796,854.502,0.001,334.812,0.577,1.976e7,5.75,25.967,0.05,0.121,0.025
5.909,1425.558,1425.558,191.965,192.009,-19.873,19.874,28.903,0.004,28.903,89.993,4.11,0.133,28.61,-80.6,0.038,-6.18e-6,-0.523,0.003,88.166,90.006,2415,375,0.389,8.464e-4,9.788,131.417,100.093,5.448,0,0,24.351,0.477,0.343,0.026,0.108,0.477,0.01,0.056,3.378e-4,0,0,0,0,-8.678e-6,1.909,90,5.734,853.478,0.001,334.774,0.574,1.965e7,5.75,25.967,0.05,0.121,0.025
5.959,1435.132,1435.132,190.974,191.018,-19.759,19.759,29.109,0.004,29.109,89.993,4.104,0.162,28.61,-80.6,0.032,-5.78e-6,0.786,0.008,88.175,89.998,2415,375,0.389,8.464e-4,9.788,131.416,100.093,5.447,0,0,24.076,0.477,0.344,0.025,0.108,0.477,0.009,0.047,3.827e-4,0,0,0,0,1.984e-5,1.873,90,5.672,852.46,0.001,334.736,0.571,1.953e7,5.75,25.967,0.05,0.122,0.024
6.009,1444.656,1444.656,189.989,190.033,-19.635,19.642,29.314,0.004,29.314,89.993,4.087,0.518,28.61,-80.6,0.034,-5.895e-6,-0.737,-0.003,88.221,89.976,2415,375,0.389,8.464e-4,9.788,131.402,100.093,5.445,0,0,23.807,0.477,0.344,0.025,0.107,0.477,0.009,0.05,-2.066e-4,0,0,0,0,-1.762e-5,1.927,90,5.61,851.447,0.001,334.698,0.568,1.941e7,5.75,25.967,0.05,0.122,0.024
6.059,1454.131,1454.131,189.01,189.054,-19.521,19.532,29.517,0.004,29.517,89.993,4.056,0.638,28.61,-80.6,0.057,-6.249e-6,0.876,0.001,88.219,89.974,2415,375,0.389,8.464e-4,9.788,131.35,100.093,5.436,0,0,23.541,0.477,0.345,0.025,0.107,0.477,0.015,0.083,-2.694e-4,0,0,0,0,2.517e-5,2.01,90,5.548,850.439,0.001,334.661,0.565,1.93e7,5.75,25.967,0.05,0.122,0.024
6.109,1463.557,1463.557,188.037,188.08,-19.423,19.425,29.719,0.004,29.719,89.993,4.031,0.286,28.61,-80.6,0.009,-6.276e-6,-1.789,0.048,88.144,89.999,2415,375,0.389,8.464e-4,9.788,131.425,100.093,5.449,0,0,23.277,0.477,0.345,0.025,0.107,0.477,0.002,0.014,3.823e-4,0,0,0,0,-1.059e-4,2.033,90,5.487,849.437,0.001,334.624,0.562,1.918e7,5.75,25.967,0.05,0.123,0.024
6.159,1472.934,1472.934,187.068,187.111,-19.331,19.332,29.921,0.004,29.921,89.993,4.031,0.178,28.61,-80.6,0.097,-6.23e-6,0.063,0.003,88.092,90.011,2415,375,0.389,8.464e-4,9.788,131.257,100.093,5.42,0,0,23.016,0.477,0.346,0.025,0.107,0.477,0.026,0.141,-2.076e-4,0,0,0,0,1.337e-7,1.884,90,5.426,848.439,0.001,334.587,0.559,1.907e7,5.75,25.967,0.05,0.123,0.024
6.209,1482.264,1482.264,186.104,186.148,-19.215,19.216,30.123,0.004,30.123,89.993,4.037,0.059,28.61,-80.6,0.051,-7.665e-6,2.575,0.01,88.165,89.995,2415,375,0.389,8.464e-4,9.788,131.33,100.093,5.432,0,0,22.758,0.477,0.346,0.025,0.106,0.477,0.014,0.073,-4.813e-4,0,0,0,0,2.241e-4,1.761,90,5.365,847.447,0.001,334.55,0.557,1.896e7,5.75,25.967,0.05,0.124,0.024
6.259,1491.545,1491.545,185.147,185.19,-19.089,19.104,30.324,0.004,30.324,89.993,4.016,0.752,28.61,-80.6,0.086,-7.624e-6,-2.001,0.004,88.294,89.965,2415,375,0.389,8.464e-4,9.788,131.256,100.093,5.42,0,0,22.505,0.477,0.346,0.025,0.106,0.477,0.023,0.125,2.944e-4,0,0,0,0,-1.368e-4,1.776,90,5.305,846.459,0.001,334.514,0.554,1.884e7,5.75,25.967,0.05,0.125,0.024
6.309,1500.778,1500.778,184.195,184.238,-18.981,19.004,30.524,0.004,30.524,89.993,3.969,0.937,28.61,-80.6,0.124,-3.278e-6,1.563,-0.001,88.307,89.963,2415,375,0.389,8.464e-4,9.788,131.179,100.093,5.406,0,0,22.256,0.477,0.347,0.024,0.106,0.477,0.033,0.18,1.202e-4,0,0,0,0,8.43e-5,1.875,90,5.245,845.481,0.001,334.477,0.551,1.873e7,5.75,25.967,0.05,0.125,0.024
6.359,1509.964,1509.964,183.248,183.29,-18.9,18.901,30.721,0.004,30.721,89.992,3.941,0.203,28.61,-80.6,0.022,-2.346e-6,-2.987,-0.018,88.176,89.985,2415,375,0.389,8.464e-4,9.788,131.353,100.093,5.436,0,0,22.008,0.477,0.347,0.024,0.106,0.477,0.006,0.031,4.612e-4,0,0,0,0,-3.112e-4,1.825,90,5.185,844.551,0.001,334.441,0.548,1.862e7,5.75,25.967,0.05,0.125,0.023
6.409,1519.103,1519.103,182.305,182.348,-18.814,18.815,30.918,0.004,30.918,89.992,3.942,0.216,28.61,-80.6,0.108,-4.442e-6,-1.064,-0.001,88.067,90.003,2415,375,0.389,8.464e-4,9.788,131.189,100.093,5.408,0,0,21.766,0.477,0.348,0.024,0.105,0.477,0.029,0.156,4.768e-4,0,0,0,0,-3.991e-5,1.869,90,5.126,843.626,0.001,334.405,0.545,1.851e7,5.75,25.967,0.05,0.126,0.023
6.459,1528.195,1528.195,181.367,181.41,-18.711,18.712,31.116,0.004,31.116,89.992,3.956,0.145,28.61,-80.6,0.093,-4.988e-6,2.248,-0.008,88.1,90.005,2415,375,0.389,8.464e-4,9.787,131.207,100.093,5.411,0,0,21.524,0.477,0.348,0.024,0.105,0.477,0.025,0.135,4.563e-4,0,0,0,0,1.798e-4,1.765,90,5.067,842.706,0.001,334.369,0.543,1.841e7,5.75,25.967,0.05,0.126,0.023
6.509,1537.24,1537.24,180.434,180.477,-18.586,18.599,31.314,0.004,31.314,89.992,3.941,0.686,28.61,-80.6,0.079,-5.915e-6,-2.23,-0.013,88.23,89.99,2415,375,0.389,8.464e-4,9.787,131.223,100.093,5.414,0,0,21.288,0.477,0.348,0.024,0.105,0.477,0.021,0.114,-1.107e-4,0,0,0,0,-1.788e-4,1.884,90,5.008,841.791,0.001,334.334,0.54,1.83e7,5.75,25.967,0.05,0.126,0.023
6.559,1546.239,1546.239,179.508,179.55,-18.485,18.504,31.51,0.004,31.51,89.992,3.901,0.823,28.61,-80.6,0.11,-4.436e-6,0.609,-0.006,88.272,89.976,2415,375,0.389,8.464e-4,9.787,131.159,100.093,5.403,0,0,21.053,0.477,0.349,0.024,0.105,0.477,0.029,0.158,-1.565e-4,0,0,0,0,1.345e-5,1.859,90,4.949,840.88,0.001,334.298,0.537,1.819e7,5.75,25.967,0.05,0.127,0.023
6.609,1555.191,1555.191,178.586,178.628,-18.4,18.406,31.704,0.004,31.704,89.992,3.868,0.445,28.61,-80.6,0.031,-6.634e-6,2.648,-0.011,88.181,89.98,2415,375,0.389,8.464e-4,9.787,131.293,100.093,5.426,0,0,20.821,0.477,0.349,0.024,0.104,0.477,0.008,0.044,-4.22e-4,0,0,0,0,2.573e-4,1.899,90,4.891,839.974,0.001,334.263,0.535,1.809e7,5.75,25.967,0.05,0.127,0.023
6.659,1564.097,1564.097,177.668,177.709,-18.322,18.322,31.897,0.004,31.897,89.992,3.858,0.026,28.61,-80.6,0.071,-6.846e-6,-2.033,-4.341e-4,88.054,89.997,2415,375,0.389,8.464e-4,9.787,131.212,100.093,5.412,0,0,20.593,0.477,0.35,0.024,0.104,0.477,0.019,0.103,-4.331e-4,0,0,0,0,-1.532e-4,1.957,90,4.833,839.072,0.001,334.228,0.532,1.798e7,5.75,25.967,0.05,0.128,0.023
6.709,1572.958,1572.958,176.754,176.796,-18.231,18.232,32.09,0.004,32.09,89.992,3.864,0.12,28.61,-80.6,0.092,-5.604e-6,0.392,0.001,88.013,90,2415,375,0.389,8.464e-4,9.787,131.166,100.093,5.404,0,0,20.367,0.477,0.35,0.023,0.104,0.477,0.025,0.133,3.594e-4,0,0,0,0,5.761e-6,1.984,90,4.776,838.176,0.001,334.193,0.529,1.788e7,5.75,25.967,0.05,0.128,0.023
6.759,1581.773,1581.773,175.845,175.887,-18.124,18.127,32.283,0.005,32.283,89.992,3.86,0.31,28.61,-80.6,0.001,-6.015e-6,-1.626,-0.168,88.073,89.993,2415,375,0.389,8.464e-4,9.787,131.322,100.093,5.431,0,0,20.144,0.477,0.351,0.023,0.104,0.477,3.791e-4,0.002,-4.88e-5,0,0,0,0,-1.001e-4,2.059,90,4.718,837.283,0.001,334.158,0.527,1.777e7,5.75,25.967,0.05,0.129,0.023
6.809,1590.542,1590.542,174.941,174.983,-18.022,18.033,32.475,0.005,32.475,89.992,3.834,0.641,28.61,-80.6,0.076,-6.115e-6,-0.46,-0.006,88.132,89.982,2415,375,0.389,8.464e-4,9.787,131.18,100.093,5.406,0,0,19.923,0.478,0.351,0.023,0.103,0.478,0.02,0.11,-4.056e-4,0,0,0,0,-8.096e-6,2.102,90,4.661,836.396,0.001,334.124,0.524,1.767e7,5.75,25.967,0.05,0.129,0.022
6.859,1599.267,1599.267,174.042,174.084,-17.936,17.943,32.666,0.005,32.666,89.992,3.804,0.504,28.61,-80.6,0.047,-5.423e-6,1.252,-0.009,88.109,89.977,2415,375,0.389,8.464e-4,9.787,131.225,100.093,5.414,0,0,19.705,0.478,0.351,0.023,0.103,0.478,0.012,0.068,2.207e-4,0,0,0,0,6.062e-5,2.084,90,4.605,835.513,0.001,334.089,0.521,1.756e7,5.75,25.967,0.05,0.13,0.022
6.909,1607.947,1607.947,173.147,173.189,-17.857,17.858,32.856,0.005,32.856,89.992,3.788,0.184,28.61,-80.6,0.026,-5.862e-6,-1.464,-0.013,88.034,89.985,2415,375,0.389,8.464e-4,9.787,131.256,100.093,5.42,0,0,19.489,0.478,0.352,0.023,0.103,0.478,0.007,0.037,-9.581e-5,0,0,0,0,-8.37e-5,2.078,90,4.548,834.634,0.001,334.055,0.519,1.746e7,5.75,25.967,0.05,0.13,0.022
6.959,1616.582,1616.582,172.257,172.298,-17.772,17.772,33.045,0.005,33.045,89.992,3.782,0.09,28.61,-80.6,0.048,-6.227e-6,-0.469,-0.004,87.984,89.999,2415,375,0.389,8.464e-4,9.787,131.209,100.093,5.411,0,0,19.276,0.478,0.352,0.023,0.103,0.478,0.013,0.069,3.872e-5,0,0,0,0,-8.664e-6,2.138,90,4.492,833.76,0.001,334.021,0.516,1.736e7,5.75,25.967,0.05,0.131,0.022
7.009,1625.172,1625.172,171.37,171.412,-17.682,17.683,33.234,0.005,33.234,89.992,3.776,0.181,28.61,-80.6,0.027,-6.463e-6,0.526,-0.001,87.988,90,2415,375,0.389,8.464e-4,9.787,131.24,100.093,5.417,0,0,19.066,0.478,0.353,0.023,0.102,0.478,0.007,0.039,1.57e-4,0,0,0,0,1.103e-5,2.164,90,4.436,832.891,0.001,333.987,0.513,1.726e7,5.75,25.967,0.05,0.131,0.022
7.059,1633.719,1633.719,170.489,170.53,-17.588,17.593,33.423,0.005,33.423,89.992,3.762,0.388,28.61,-80.6,0.022,-6.617e-6,-0.604,-0.01,88.021,89.984,2415,375,0.389,8.464e-4,9.787,131.242,100.093,5.417,0,0,18.858,0.478,0.353,0.023,0.102,0.478,0.006,0.031,-4.343e-4,0,0,0,0,-1.471e-5,2.196,90,4.381,832.026,0.001,333.954,0.511,1.716e7,5.75,25.967,0.05,0.131,0.022
