# Simulation 4 (Up to date)
# 690 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.5 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
13.277,1910.839,1910.839,60.465,60.588,-10.858,10.864,68.463,0.026,68.463,89.978,3.865,0.356,28.61,-80.599,0.454,-1.297e-5,3.234,0.003,84.787,89.965,2331.4,291.4,0.386,8.314e-4,9.786,129.973,99.294,5.335,0,0,2.56,0.525,0.428,0.015,0.082,0.526,0.12,0.635,2.124e-4,0,0,0,0,0.003,2.135,90,2.58,803.977,0.001,332.862,0.183,5.975e6,5.75,25.967,0.05,0.199,0.008
13.327,1913.849,1913.849,59.922,60.046,-10.843,10.847,68.656,0.026,68.656,89.978,3.849,0.305,28.61,-80.599,0.365,-1.296e-5,4.357,0.003,84.597,89.967,2331.4,291.4,0.386,8.314e-4,9.786,130.129,99.294,5.363,0,0,2.517,0.526,0.429,0.015,0.082,0.526,0.096,0.508,8.907e-5,0,0,0,0,0.006,2.205,90,2.56,803.672,0.001,332.85,0.181,5.921e6,5.75,25.967,0.05,0.199,0.008
13.377,1916.832,1916.832,59.38,59.504,-10.833,10.835,68.848,0.026,68.848,89.978,3.835,0.207,28.61,-80.599,0.183,-1.294e-5,5.23,0.007,84.355,89.968,2331.4,291.4,0.386,8.314e-4,9.786,130.455,99.294,5.419,0,0,2.474,0.527,0.43,0.015,0.082,0.527,0.048,0.248,1.652e-4,0,0,0,0,0.009,2.226,90,2.541,803.37,0.001,332.839,0.179,5.867e6,5.75,25.967,0.05,0.2,0.008
13.427,1919.787,1919.787,58.839,58.963,-10.829,10.829,69.04,0.026,69.04,89.978,3.829,0.066,28.61,-80.599,0.096,-1.294e-5,-5.313,0.015,84.088,89.969,2331.4,291.4,0.386,8.314e-4,9.786,130.611,99.294,5.446,0,0,2.431,0.527,0.43,0.015,0.082,0.527,0.025,0.146,4.815e-4,0,0,0,0,-0.009,2.165,90,2.521,803.071,0.001,332.827,0.178,5.812e6,5.75,25.967,0.05,0.201,0.008
13.477,1922.716,1922.716,58.298,58.423,-10.826,10.827,69.231,0.027,69.231,89.978,3.829,0.076,28.61,-80.599,0.383,-1.292e-5,-4.67,0.004,83.835,89.97,2331.4,291.4,0.386,8.314e-4,9.786,130.094,99.294,5.356,0,0,2.389,0.528,0.431,0.014,0.082,0.528,0.101,0.546,1.662e-5,0,0,0,0,-0.007,2.074,90,2.502,802.775,0.001,332.815,0.176,5.756e6,5.75,25.967,0.05,0.201,0.007
13.527,1925.617,1925.617,57.756,57.883,-10.825,10.827,69.423,0.027,69.423,89.978,3.836,0.211,28.61,-80.599,0.656,-1.305e-5,-3.249,0.003,83.634,89.97,2331.4,291.4,0.386,8.314e-4,9.786,129.614,99.294,5.273,0,0,2.349,0.529,0.432,0.014,0.082,0.529,0.174,0.924,4.459e-4,0,0,0,0,-0.004,1.939,90,2.483,802.481,0.001,332.804,0.174,5.701e6,5.75,25.967,0.05,0.202,0.007
13.577,1928.491,1928.491,57.215,57.344,-10.815,10.819,69.615,0.027,69.615,89.978,3.849,0.275,28.61,-80.599,0.795,-1.309e-5,-1.283,0.002,83.52,89.97,2331.4,291.4,0.386,8.314e-4,9.786,129.373,99.294,5.231,0,0,2.308,0.529,0.433,0.014,0.082,0.53,0.213,1.114,4.158e-4,0,0,0,0,-5.839e-4,1.847,90,2.465,802.19,0.001,332.793,0.173,5.646e6,5.75,25.967,0.05,0.204,0.007
13.627,1931.338,1931.338,56.675,56.806,-10.797,10.8,69.808,0.027,69.808,89.978,3.862,0.268,28.61,-80.599,0.791,-1.319e-5,0.783,0.003,83.507,89.969,2331.4,291.4,0.386,8.314e-4,9.786,129.378,99.294,5.232,0,0,2.267,0.53,0.433,0.014,0.082,0.531,0.212,1.107,8.758e-5,0,0,0,0,2.215e-4,1.796,90,2.446,801.902,0.001,332.781,0.171,5.591e6,5.75,25.967,0.05,0.205,0.007
13.677,1934.159,1934.159,56.136,56.269,-10.771,10.773,70.001,0.027,70.001,89.978,3.875,0.205,28.61,-80.599,0.672,-1.314e-5,2.661,0.002,83.595,89.967,2331.4,291.4,0.386,8.314e-4,9.786,129.583,99.294,5.268,0,0,2.225,0.531,0.434,0.014,0.082,0.531,0.179,0.939,-4.652e-5,0,0,0,0,0.003,1.761,90,2.428,801.616,0.001,332.77,0.17,5.537e6,5.75,25.967,0.05,0.205,0.007
13.727,1936.952,1936.952,55.598,55.733,-10.739,10.739,70.195,0.027,70.195,89.978,3.882,0.082,28.61,-80.599,0.415,-1.307e-5,4.05,0.003,83.765,89.965,2331.4,291.4,0.386,8.314e-4,9.786,130.031,99.294,5.345,0,0,2.184,0.531,0.435,0.014,0.082,0.532,0.109,0.578,1.802e-4,0,0,0,0,0.006,1.784,90,2.41,801.334,0.001,332.759,0.168,5.484e6,5.75,25.967,0.05,0.206,0.007
13.777,1939.718,1939.718,55.062,55.198,-10.708,10.708,70.389,0.028,70.389,89.977,3.883,0.034,28.61,-80.599,0.155,-1.312e-5,4.683,0.005,83.986,89.963,2331.4,291.4,0.386,8.314e-4,9.786,130.496,99.294,5.426,0,0,2.143,0.532,0.436,0.014,0.082,0.532,0.04,0.21,-1.7e-5,0,0,0,0,0.008,1.767,90,2.392,801.054,0.001,332.748,0.166,5.43e6,5.75,25.967,0.05,0.207,0.007
13.827,1942.458,1942.458,54.527,54.665,-10.677,10.679,70.583,0.028,70.583,89.977,3.878,0.175,28.61,-80.599,0.176,-1.312e-5,-4.732,0.003,84.225,89.961,2331.4,291.4,0.386,8.314e-4,9.786,130.456,99.294,5.419,0,0,2.105,0.533,0.436,0.014,0.082,0.533,0.046,0.257,-2.152e-4,0,0,0,0,-0.009,1.806,90,2.374,800.776,0.001,332.738,0.165,5.377e6,5.75,25.967,0.05,0.208,0.007
13.877,1945.171,1945.171,53.994,54.132,-10.648,10.653,70.777,0.028,70.777,89.977,3.866,0.312,28.61,-80.599,0.501,-1.31e-5,-3.854,4.049e-4,84.443,89.959,2331.4,291.4,0.386,8.314e-4,9.786,129.876,99.294,5.319,0,0,2.068,0.533,0.437,0.014,0.082,0.534,0.132,0.709,1.637e-4,0,0,0,0,-0.006,1.865,90,2.356,800.502,0.001,332.727,0.163,5.324e6,5.75,25.967,0.05,0.208,0.007
13.927,1947.858,1947.858,53.462,53.6,-10.627,10.634,70.97,0.028,70.97,89.977,3.848,0.375,28.61,-80.599,0.664,-1.302e-5,-2.481,3.623e-4,84.603,89.957,2331.4,291.4,0.386,8.314e-4,9.786,129.59,99.294,5.269,0,0,2.031,0.534,0.438,0.014,0.082,0.535,0.177,0.933,-1.573e-4,0,0,0,0,-0.002,1.829,90,2.339,800.23,0.001,332.716,0.162,5.27e6,5.75,25.967,0.05,0.209,0.007
13.977,1950.517,1950.517,52.931,53.069,-10.606,10.615,71.162,0.028,71.162,89.977,3.828,0.433,28.61,-80.599,0.816,-1.303e-5,-0.857,-1.969e-4,84.687,89.957,2331.4,291.4,0.386,8.314e-4,9.786,129.328,99.294,5.223,0,0,1.995,0.535,0.439,0.014,0.082,0.536,0.218,1.141,2.27e-4,0,0,0,0,-3.04e-4,1.855,90,2.322,799.961,0.001,332.706,0.16,5.218e6,5.75,25.967,0.05,0.21,0.007
14.027,1953.151,1953.151,52.401,52.539,-10.586,10.597,71.352,0.029,71.352,89.977,3.805,0.488,28.61,-80.599,0.962,-1.301e-5,1.107,-6.321e-4,84.682,89.956,2331.4,291.4,0.386,8.314e-4,9.786,129.08,99.294,5.18,0,0,1.96,0.536,0.439,0.014,0.082,0.537,0.259,1.341,2.4e-4,0,0,0,0,5.164e-4,1.961,90,2.305,799.694,0.001,332.695,0.158,5.166e6,5.75,25.967,0.05,0.211,0.007
14.077,1955.758,1955.758,51.873,52.01,-10.572,10.582,71.542,0.029,71.542,89.977,3.781,0.465,28.61,-80.599,0.926,-1.304e-5,3.208,-7.769e-4,84.574,89.957,2331.4,291.4,0.386,8.314e-4,9.786,129.139,99.294,5.19,0,0,1.923,0.536,0.44,0.014,0.082,0.538,0.249,1.287,4.653e-4,0,0,0,0,0.004,1.994,90,2.288,799.43,0.001,332.685,0.157,5.113e6,5.75,25.967,0.05,0.211,0.007
14.127,1958.338,1958.338,51.344,51.482,-10.561,10.568,71.731,0.029,71.731,89.977,3.759,0.387,28.61,-80.599,0.755,-1.31e-5,4.964,-7.682e-4,84.368,89.958,2331.4,291.4,0.386,8.314e-4,9.786,129.43,99.294,5.241,0,0,1.885,0.537,0.441,0.014,0.082,0.538,0.201,1.045,-1.546e-4,0,0,0,0,0.011,1.988,90,2.271,799.169,0.001,332.675,0.155,5.06e6,5.75,25.967,0.05,0.212,0.007
14.177,1960.892,1960.892,50.816,50.954,-10.552,10.557,71.918,0.029,71.918,89.977,3.742,0.304,28.61,-80.599,0.558,-1.306e-5,6.305,-4.072e-4,84.084,89.96,2331.4,291.4,0.386,8.314e-4,9.786,129.77,99.294,5.3,0,0,1.847,0.538,0.442,0.014,0.082,0.538,0.148,0.764,4.435e-4,0,0,0,0,0.018,2.024,90,2.254,798.91,0.001,332.665,0.154,5.008e6,5.75,25.967,0.05,0.213,0.007
14.227,1963.42,1963.42,50.289,50.427,-10.549,10.55,72.105,0.029,72.105,89.977,3.73,0.176,28.61,-80.599,0.228,-1.303e-5,7.14,5.964e-4,83.745,89.962,2331.4,291.4,0.386,8.314e-4,9.786,130.355,99.294,5.402,0,0,1.81,0.539,0.443,0.014,0.082,0.539,0.059,0.297,2.06e-5,0,0,0,0,0.023,1.984,90,2.238,798.655,0.001,332.655,0.152,4.955e6,5.75,25.967,0.05,0.213,0.006
14.277,1965.921,1965.921,49.761,49.901,-10.548,10.548,72.291,0.029,72.291,89.977,3.724,0.043,28.61,-80.599,0.14,-1.303e-5,-7.158,0.004,83.385,89.964,2331.4,291.4,0.386,8.314e-4,9.786,130.513,99.294,5.429,0,0,1.774,0.539,0.444,0.014,0.082,0.539,0.036,0.22,4.329e-4,0,0,0,0,-0.024,1.924,90,2.222,798.401,0.001,332.645,0.151,4.902e6,5.75,25.967,0.05,0.214,0.006
14.327,1968.396,1968.396,49.234,49.375,-10.547,10.548,72.477,0.03,72.477,89.977,3.725,0.067,28.61,-80.599,0.454,-1.301e-5,-6.555,0.002,83.04,89.965,2331.4,291.4,0.386,8.314e-4,9.786,129.95,99.294,5.331,0,0,1.74,0.54,0.444,0.014,0.082,0.54,0.119,0.658,1.03e-4,0,0,0,0,-0.021,1.89,90,2.205,798.151,0.001,332.635,0.149,4.849e6,5.75,25.967,0.05,0.215,0.006
14.377,1970.844,1970.844,48.707,48.849,-10.545,10.547,72.664,0.03,72.664,89.976,3.731,0.157,28.61,-80.599,0.716,-1.303e-5,-5.396,0.002,82.739,89.967,2331.4,291.4,0.386,8.314e-4,9.786,129.492,99.294,5.252,0,0,1.707,0.541,0.445,0.014,0.081,0.542,0.191,1.015,6.828e-5,0,0,0,0,-0.014,1.858,90,2.19,797.903,0.001,332.626,0.147,4.797e6,5.75,25.967,0.05,0.215,0.006
14.427,1973.266,1973.266,48.18,48.325,-10.533,10.534,72.851,0.03,72.851,89.976,3.74,0.163,28.61,-80.599,0.751,-1.305e-5,-3.933,0.001,82.506,89.968,2331.4,291.4,0.386,8.314e-4,9.786,129.43,99.294,5.241,0,0,1.674,0.542,0.446,0.014,0.081,0.543,0.2,1.057,3.615e-4,0,0,0,0,-0.008,1.957,90,2.174,797.658,0.001,332.616,0.146,4.746e6,5.75,25.967,0.05,0.216,0.006
14.477,1975.662,1975.662,47.653,47.801,-10.519,10.521,73.038,0.03,73.038,89.976,3.747,0.163,28.61,-80.599,0.767,-1.299e-5,-2.622,0.001,82.342,89.968,2331.4,291.4,0.386,8.314e-4,9.786,129.402,99.294,5.236,0,0,1.64,0.542,0.447,0.014,0.081,0.543,0.205,1.075,-2.731e-4,0,0,0,0,-0.003,2.012,90,2.158,797.415,0.001,332.607,0.144,4.694e6,5.75,25.967,0.05,0.216,0.006
14.527,1978.032,1978.032,47.128,47.277,-10.509,10.51,73.225,0.03,73.225,89.976,3.756,0.188,28.61,-80.599,0.854,-1.302e-5,-1.163,0.001,82.247,89.968,2331.4,291.4,0.386,8.314e-4,9.786,129.252,99.294,5.21,0,0,1.607,0.543,0.448,0.014,0.081,0.545,0.229,1.192,-7.525e-5,0,0,0,0,-7.04e-4,1.947,90,2.143,797.176,0.001,332.597,0.143,4.642e6,5.75,25.967,0.05,0.217,0.006
14.577,1980.375,1980.375,46.603,46.754,-10.493,10.494,73.413,0.031,73.413,89.976,3.765,0.176,28.61,-80.599,0.834,-1.309e-5,0.329,0.001,82.226,89.968,2331.4,291.4,0.386,8.314e-4,9.786,129.285,99.294,5.216,0,0,1.574,0.544,0.449,0.014,0.081,0.545,0.223,1.164,1.309e-4,0,0,0,0,5.752e-5,1.907,90,2.128,796.938,0.001,332.588,0.141,4.59e6,5.75,25.967,0.05,0.218,0.006
14.627,1982.692,1982.692,46.078,46.233,-10.471,10.472,73.602,0.031,73.602,89.976,3.773,0.126,28.61,-80.599,0.691,-1.314e-5,1.651,0.001,82.277,89.967,2331.4,291.4,0.386,8.314e-4,9.786,129.53,99.294,5.258,0,0,1.54,0.545,0.45,0.014,0.081,0.546,0.184,0.964,1.818e-4,0,0,0,0,0.001,1.911,90,2.113,796.704,0.001,332.579,0.14,4.538e6,5.75,25.967,0.05,0.218,0.006
14.677,1984.983,1984.983,45.556,45.712,-10.448,10.448,73.791,0.031,73.791,89.976,3.778,0.06,28.61,-80.599,0.491,-1.319e-5,2.628,0.001,82.385,89.966,2331.4,291.4,0.386,8.314e-4,9.786,129.877,99.294,5.319,0,0,1.507,0.546,0.45,0.014,0.081,0.546,0.129,0.685,-3.28e-4,0,0,0,0,0.004,1.916,90,2.098,796.472,0.001,332.57,0.138,4.486e6,5.75,25.967,0.05,0.219,0.006
14.727,1987.248,1987.248,45.034,45.192,-10.424,10.424,73.979,0.031,73.979,89.976,3.779,0.008,28.61,-80.599,0.267,-1.317e-5,3.251,6.967e-4,82.534,89.964,2331.4,291.4,0.386,8.314e-4,9.786,130.275,99.294,5.388,0,0,1.474,0.547,0.451,0.014,0.081,0.547,0.07,0.369,1.559e-4,0,0,0,0,0.006,1.91,90,2.083,796.243,0.001,332.561,0.136,4.435e6,5.75,25.967,0.05,0.219,0.006
14.777,1989.486,1989.486,44.513,44.673,-10.401,10.402,74.168,0.031,74.168,89.976,3.777,0.076,28.61,-80.599,0.029,-1.319e-5,3.476,-0.007,82.703,89.962,2331.4,291.4,0.386,8.314e-4,9.786,130.705,99.294,5.463,0,0,1.443,0.548,0.452,0.014,0.081,0.548,0.008,0.034,-4.119e-5,0,0,0,0,0.007,1.9,90,2.068,796.016,0.001,332.552,0.135,4.384e6,5.75,25.967,0.05,0.22,0.006
14.827,1991.699,1991.699,43.994,44.155,-10.381,10.382,74.357,0.032,74.357,89.976,3.772,0.13,28.61,-80.599,0.173,-1.319e-5,-3.345,-0.003,82.875,89.961,2331.4,291.4,0.386,8.314e-4,9.786,130.443,99.294,5.417,0,0,1.411,0.549,0.453,0.014,0.081,0.549,0.045,0.25,3.508e-4,0,0,0,0,-0.007,1.862,90,2.054,795.792,0.001,332.544,0.133,4.332e6,5.75,25.967,0.05,0.22,0.006
14.877,1993.886,1993.886,43.475,43.638,-10.36,10.362,74.545,0.032,74.545,89.976,3.764,0.201,28.61,-80.599,0.441,-1.321e-5,-2.913,-0.002,83.033,89.959,2331.4,291.4,0.386,8.314e-4,9.786,129.962,99.294,5.334,0,0,1.382,0.549,0.454,0.014,0.081,0.55,0.116,0.623,8.699e-5,0,0,0,0,-0.005,1.888,90,2.04,795.571,0.001,332.535,0.132,4.281e6,5.75,25.967,0.05,0.22,0.006
14.927,1996.047,1996.047,42.958,43.121,-10.336,10.34,74.733,0.032,74.733,89.976,3.751,0.305,28.61,-80.599,0.823,-1.321e-5,-1.993,-0.002,83.158,89.957,2331.4,291.4,0.386,8.314e-4,9.786,129.298,99.294,5.218,0,0,1.354,0.55,0.455,0.014,0.081,0.551,0.22,1.151,-4.307e-4,0,0,0,0,-0.002,2.03,90,2.026,795.352,0.001,332.526,0.13,4.232e6,5.75,25.967,0.05,0.221,0.006
14.977,1998.181,1998.181,42.441,42.605,-10.317,10.323,74.921,0.032,74.921,89.975,3.734,0.363,28.61,-80.599,1.052,-1.323e-5,-0.57,-0.002,83.223,89.955,2331.4,291.4,0.386,8.314e-4,9.786,128.91,99.294,5.151,0,0,1.327,0.551,0.456,0.014,0.081,0.553,0.284,1.464,1.318e-4,0,0,0,0,-2.075e-4,2.101,90,2.012,795.136,0.001,332.518,0.129,4.182e6,5.75,25.967,0.05,0.222,0.005
15.027,2000.291,2000.291,41.926,42.09,-10.302,10.309,75.107,0.032,75.107,89.975,3.715,0.388,28.61,-80.599,1.169,-1.322e-5,0.965,-0.002,83.214,89.954,2331.4,291.4,0.386,8.314e-4,9.786,128.713,99.294,5.116,0,0,1.298,0.552,0.457,0.014,0.081,0.554,0.317,1.623,2.052e-4,0,0,0,0,6.092e-4,2.144,90,1.998,794.924,0.001,332.51,0.127,4.132e6,5.75,25.967,0.05,0.223,0.005
15.077,2002.374,2002.374,41.411,41.576,-10.288,10.296,75.292,0.033,75.292,89.975,3.695,0.395,28.61,-80.599,1.226,-1.326e-5,2.638,-0.002,83.124,89.954,2331.4,291.4,0.386,8.314e-4,9.786,128.619,99.294,5.1,0,0,1.27,0.553,0.458,0.014,0.081,0.556,0.334,1.697,3.636e-4,0,0,0,0,0.005,2.2,90,1.985,794.724,0.001,332.502,0.126,4.082e6,5.75,25.967,0.05,0.223,0.005
15.127,2004.432,2004.432,40.897,41.062,-10.274,10.282,75.476,0.033,75.476,89.975,3.676,0.403,28.61,-80.599,1.285,-1.325e-5,4.267,-0.002,82.952,89.955,2331.4,291.4,0.386,8.314e-4,9.786,128.522,99.294,5.083,0,0,1.242,0.554,0.459,0.014,0.081,0.557,0.35,1.768,-4.928e-4,0,0,0,0,0.012,2.314,90,1.971,794.526,0.001,332.493,0.124,4.033e6,5.75,25.967,0.05,0.224,0.005
15.177,2006.464,2006.464,40.384,40.549,-10.265,10.272,75.66,0.033,75.66,89.975,3.656,0.361,28.61,-80.599,1.153,-1.324e-5,5.935,-0.002,82.696,89.956,2331.4,291.4,0.386,8.314e-4,9.786,128.738,99.294,5.121,0,0,1.213,0.555,0.46,0.014,0.081,0.557,0.313,1.576,-3.143e-4,0,0,0,0,0.025,2.349,90,1.958,794.33,0.001,332.485,0.123,3.983e6,5.75,25.967,0.05,0.225,0.005
15.227,2008.47,2008.47,39.87,40.036,-10.263,10.266,75.842,0.033,75.842,89.975,3.64,0.267,28.61,-80.599,0.808,-1.326e-5,7.147,-0.002,82.367,89.957,2331.4,291.4,0.386,8.314e-4,9.786,129.317,99.294,5.221,0,0,1.182,0.556,0.461,0.014,0.081,0.557,0.216,1.091,3.157e-4,0,0,0,0,0.037,2.277,90,1.945,794.137,0.001,332.478,0.121,3.931e6,5.75,25.967,0.05,0.226,0.005
15.277,2010.451,2010.451,39.357,39.524,-10.261,10.262,76.024,0.033,76.024,89.975,3.629,0.181,28.61,-80.599,0.465,-1.327e-5,7.909,-0.003,81.988,89.959,2331.4,291.4,0.386,8.314e-4,9.786,129.914,99.294,5.325,0,0,1.152,0.557,0.462,0.014,0.081,0.557,0.122,0.605,-2.046e-4,0,0,0,0,0.046,2.236,90,1.932,793.946,0.001,332.47,0.12,3.88e6,5.75,25.967,0.05,0.227,0.005
15.327,2012.406,2012.406,38.844,39.013,-10.261,10.262,76.205,0.033,76.205,89.975,3.622,0.087,28.61,-80.599,0.054,-1.326e-5,8.202,-0.012,81.583,89.96,2331.4,291.4,0.386,8.314e-4,9.786,130.651,99.294,5.453,0,0,1.123,0.558,0.463,0.014,0.081,0.558,0.014,0.025,-2.275e-4,0,0,0,0,0.051,2.163,90,1.919,793.758,0.001,332.462,0.118,3.829e6,5.75,25.967,0.05,0.227,0.005
15.377,2014.335,2014.335,38.331,38.502,-10.262,10.262,76.386,0.034,76.386,89.975,3.62,0.008,28.61,-80.599,0.316,-1.327e-5,-7.976,2.328e-4,81.177,89.962,2331.4,291.4,0.386,8.314e-4,9.786,130.175,99.294,5.371,0,0,1.096,0.559,0.464,0.014,0.081,0.559,0.083,0.494,-4.332e-4,0,0,0,0,-0.05,2.113,90,1.907,793.572,0.001,332.454,0.117,3.778e6,5.75,25.967,0.05,0.228,0.005
15.427,2016.239,2016.239,37.818,37.991,-10.262,10.263,76.567,0.034,76.567,89.975,3.621,0.061,28.61,-80.599,0.652,-1.326e-5,-7.394,0.001,80.791,89.963,2331.4,291.4,0.386,8.314e-4,9.786,129.583,99.294,5.268,0,0,1.07,0.56,0.466,0.014,0.081,0.561,0.173,0.955,-4.97e-4,0,0,0,0,-0.044,2.069,90,1.894,793.389,0.001,332.447,0.115,3.728e6,5.75,25.967,0.023,0.228,0.005
# Event EJECTION_CHARGE occurred at t=15.45 seconds
15.45,2017.114,2017.114,37.58,37.754,-10.263,10.264,76.651,0.034,76.651,89.975,3.623,0.095,28.61,-80.599,0.818,-1.327e-5,-6.992,0.001,80.624,89.964,2331.4,291.4,0.386,8.314e-4,9.786,129.298,99.294,5.218,0,0,1.059,0.561,0.466,0.014,0.081,0.562,0.219,1.18,1.572e-4,0,0,0,0,-0.04,2.032,90,1.889,793.305,0.001,332.443,0.114,3.704e6,5.75,25.967,0.035,0.229,0.005
15.485,2018.417,2018.417,37.223,37.399,-10.263,10.264,76.777,0.034,76.777,89.975,3.627,0.133,28.61,-80.599,1.009,-1.327e-5,-6.264,0.001,80.393,89.964,2331.4,291.4,0.386,8.314e-4,9.786,128.974,99.294,5.162,0,0,1.041,0.561,0.467,0.014,0.081,0.563,0.272,1.436,-2.293e-4,0,0,0,0,-0.032,2.001,90,1.88,793.179,0.001,332.438,0.113,3.669e6,5.75,25.967,0.05,0.229,0.005
15.535,2020.265,2020.265,36.71,36.889,-10.256,10.257,76.959,0.034,76.959,89.974,3.634,0.152,28.61,-80.599,1.126,-1.325e-5,-5.066,0.001,80.109,89.965,2331.4,291.4,0.386,8.314e-4,9.786,128.776,99.294,5.127,0,0,1.016,0.563,0.468,0.014,0.081,0.565,0.305,1.586,3.356e-4,0,0,0,0,-0.022,2.025,90,1.868,793.002,0.001,332.431,0.112,3.619e6,5.75,25.967,0.05,0.23,0.005
15.585,2022.087,2022.087,36.197,36.38,-10.244,10.245,77.141,0.034,77.141,89.974,3.642,0.139,28.61,-80.599,1.093,-1.325e-5,-3.873,0.002,79.886,89.965,2331.4,291.4,0.386,8.314e-4,9.786,128.832,99.294,5.137,0,0,0.991,0.564,0.469,0.014,0.081,0.566,0.295,1.531,1.051e-4,0,0,0,0,-0.013,2.105,90,1.856,792.826,0.001,332.424,0.11,3.571e6,5.75,25.967,0.05,0.23,0.005
15.635,2023.885,2023.885,35.685,35.871,-10.23,10.231,77.323,0.035,77.323,89.974,3.648,0.123,28.61,-80.599,1.036,-1.323e-5,-2.777,0.002,79.72,89.966,2331.4,291.4,0.386,8.314e-4,9.786,128.925,99.294,5.153,0,0,0.966,0.565,0.47,0.014,0.081,0.567,0.28,1.448,-4.66e-4,0,0,0,0,-0.007,2.159,90,1.845,792.653,0.001,332.417,0.109,3.522e6,5.75,25.967,0.05,0.23,0.005
15.685,2025.656,2025.656,35.174,35.363,-10.217,10.217,77.506,0.035,77.506,89.974,3.654,0.105,28.61,-80.599,0.97,-1.319e-5,-1.771,0.002,79.607,89.966,2331.4,291.4,0.386,8.314e-4,9.786,129.036,99.294,5.172,0,0,0.94,0.566,0.471,0.014,0.081,0.568,0.261,1.353,-9.862e-5,0,0,0,0,-0.003,2.183,90,1.833,792.483,0.001,332.41,0.107,3.473e6,5.75,25.967,0.05,0.231,0.005
15.735,2027.402,2027.402,34.664,34.856,-10.2,10.2,77.688,0.035,77.688,89.974,3.659,0.073,28.61,-80.599,0.819,-1.321e-5,-0.89,0.002,79.541,89.965,2331.4,291.4,0.386,8.314e-4,9.786,129.291,99.294,5.217,0,0,0.916,0.567,0.473,0.014,0.081,0.568,0.219,1.142,1.213e-4,0,0,0,0,-7.509e-4,2.229,90,1.822,792.315,0.001,332.403,0.106,3.424e6,5.75,25.967,0.05,0.231,0.004
15.785,2029.122,2029.122,34.154,34.35,-10.186,10.186,77.871,0.035,77.871,89.974,3.662,0.054,28.61,-80.599,0.73,-1.322e-5,-0.171,0.002,79.515,89.965,2331.4,291.4,0.386,8.314e-4,9.786,129.443,99.294,5.243,0,0,0.891,0.568,0.474,0.014,0.081,0.569,0.194,1.019,4.935e-4,0,0,0,0,-2.84e-5,2.21,90,1.811,792.149,0.001,332.396,0.104,3.375e6,5.75,25.967,0.05,0.232,0.004
15.835,2030.817,2030.817,33.645,33.844,-10.169,10.169,78.055,0.035,78.055,89.974,3.664,0.021,28.61,-80.599,0.547,-1.324e-5,0.435,0.002,79.523,89.964,2331.4,291.4,0.386,8.314e-4,9.786,129.762,99.294,5.299,0,0,0.866,0.57,0.475,0.014,0.081,0.57,0.144,0.764,4e-4,0,0,0,0,1.899e-4,2.227,90,1.8,791.986,0.001,332.39,0.103,3.326e6,5.75,25.967,0.05,0.232,0.004
15.885,2032.487,2032.487,33.137,33.339,-10.154,10.154,78.238,0.036,78.238,89.974,3.664,0.005,28.61,-80.599,0.395,-1.324e-5,0.844,0.002,79.555,89.963,2331.4,291.4,0.386,8.314e-4,9.786,130.027,99.294,5.345,0,0,0.842,0.571,0.476,0.014,0.081,0.571,0.104,0.553,1.996e-4,0,0,0,0,7.374e-4,2.209,90,1.789,791.825,0.001,332.383,0.101,3.276e6,5.75,25.967,0.05,0.233,0.004
15.935,2034.131,2034.131,32.63,32.835,-10.14,10.14,78.421,0.036,78.421,89.974,3.663,0.023,28.61,-80.599,0.281,-1.325e-5,1.138,0.002,79.605,89.963,2331.4,291.4,0.386,8.314e-4,9.786,130.23,99.294,5.38,0,0,0.819,0.572,0.478,0.014,0.08,0.572,0.073,0.393,-1.744e-4,0,0,0,0,0.001,2.157,90,1.778,791.667,0.001,332.376,0.1,3.226e6,5.75,25.967,0.05,0.233,0.004
