# Simulation 10 (Up to date)
# 597 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.5 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
3.919,518.349,518.349,147.812,148.018,-16.549,16.553,23.81,0.003,23.81,89.992,7.822,0.369,28.61,-80.6,0.032,4.404e-6,-1.585,-0.017,86.026,89.984,2330,290,0.392,8.311e-4,9.791,131.071,99.585,5.476,0,0,15.763,0.475,0.358,0.02,0.096,0.475,0.008,0.046,-1.583e-4,0,0,0,0,-1.341e-4,2.365,90,11.631,952.558,0.001,338.347,0.438,1.629e7,5.75,25.967,0.05,0.055,0.019
3.969,525.719,525.719,146.986,147.193,-16.48,16.482,24.201,0.003,24.201,89.992,7.807,0.241,28.61,-80.6,0.067,3.467e-6,-0.564,-0.007,85.97,89.985,2330,290,0.392,8.311e-4,9.791,131.003,99.585,5.464,0,0,15.583,0.475,0.359,0.02,0.096,0.475,0.018,0.096,1.809e-4,0,0,0,0,-1.716e-5,2.377,90,11.583,951.735,0.001,338.318,0.436,1.619e7,5.75,25.967,0.05,0.055,0.019
4.019,533.047,533.047,146.164,146.372,-16.399,16.402,24.591,0.003,24.591,89.992,7.794,0.304,28.61,-80.6,0.049,3.76e-6,0.705,-0.008,85.975,89.99,2330,290,0.392,8.311e-4,9.791,131.031,99.585,5.469,0,0,15.404,0.475,0.359,0.02,0.096,0.475,0.013,0.071,6.193e-5,0,0,0,0,2.71e-5,2.365,90,11.535,950.916,0.001,338.289,0.433,1.609e7,5.75,25.967,0.05,0.056,0.019
4.069,540.335,540.335,145.346,145.554,-16.313,16.319,24.98,0.004,24.98,89.992,7.774,0.44,28.61,-80.6,0.009,3.651e-6,1.112,-0.057,86.024,89.995,2330,290,0.392,8.311e-4,9.791,131.099,99.585,5.481,0,0,15.226,0.475,0.36,0.02,0.096,0.475,0.002,0.012,2.766e-4,0,0,0,0,6.827e-5,2.306,90,11.488,950.102,0.001,338.261,0.431,1.599e7,5.75,25.967,0.05,0.056,0.019
4.119,547.582,547.582,144.532,144.74,-16.232,16.24,25.368,0.004,25.368,89.992,7.751,0.509,28.61,-80.6,0.014,3.561e-6,-1.18,-0.042,86.083,89.995,2330,290,0.392,8.311e-4,9.79,131.086,99.585,5.478,0,0,15.05,0.475,0.36,0.02,0.095,0.475,0.004,0.021,-5.327e-5,0,0,0,0,-7.779e-5,2.18,90,11.441,949.292,0.001,338.232,0.428,1.59e7,5.75,25.967,0.05,0.056,0.019
4.169,554.788,554.788,143.723,143.93,-16.145,16.16,25.755,0.004,25.755,89.992,7.722,0.711,28.61,-80.6,0.074,3.619e-6,-0.451,-0.01,86.128,89.991,2330,290,0.392,8.311e-4,9.79,130.972,99.585,5.459,0,0,14.878,0.475,0.361,0.02,0.095,0.475,0.019,0.106,3.1e-4,0,0,0,0,-1.147e-5,2.192,90,11.394,948.487,0.001,338.204,0.426,1.58e7,5.75,25.967,0.05,0.057,0.018
4.219,561.954,561.954,142.918,143.124,-16.063,16.085,26.14,0.004,26.14,89.992,7.682,0.846,28.61,-80.6,0.114,4.086e-6,1.409,-0.01,86.106,89.984,2330,290,0.392,8.311e-4,9.79,130.896,99.585,5.445,0,0,14.71,0.476,0.361,0.02,0.095,0.476,0.03,0.164,-3.577e-4,0,0,0,0,1.133e-4,2.331,90,11.347,947.687,0.001,338.175,0.424,1.57e7,5.75,25.967,0.05,0.057,0.018
4.269,569.08,569.08,142.116,142.322,-16.008,16.019,26.523,0.004,26.523,89.992,7.644,0.581,28.61,-80.6,0.037,3.66e-6,3.122,-0.023,85.987,89.984,2330,290,0.392,8.311e-4,9.79,131.031,99.585,5.469,0,0,14.541,0.476,0.361,0.019,0.095,0.476,0.01,0.053,3.967e-4,0,0,0,0,5.629e-4,2.419,90,11.301,946.89,0.001,338.147,0.421,1.561e7,5.75,25.967,0.05,0.058,0.018
4.319,576.166,576.166,141.317,141.522,-15.977,15.977,26.905,0.004,26.905,89.991,7.628,0.011,28.61,-80.6,0.133,3.796e-6,-2.265,-0.006,85.84,89.987,2330,290,0.392,8.311e-4,9.79,130.852,99.585,5.438,0,0,14.374,0.476,0.362,0.019,0.095,0.476,0.035,0.192,-1.073e-4,0,0,0,0,-2.997e-4,2.319,90,11.255,946.099,0.001,338.119,0.419,1.551e7,5.75,25.967,0.05,0.058,0.018
4.369,583.212,583.212,140.519,140.726,-15.918,15.919,27.286,0.004,27.286,89.991,7.636,0.154,28.61,-80.6,0.183,3.396e-6,1.027,-0.001,85.807,89.989,2330,290,0.392,8.311e-4,9.79,130.759,99.585,5.422,0,0,14.208,0.476,0.362,0.019,0.095,0.476,0.048,0.262,1.368e-4,0,0,0,0,6.227e-5,2.215,90,11.209,945.312,0.001,338.092,0.417,1.541e7,5.75,25.967,0.05,0.058,0.018
4.419,590.218,590.218,139.726,139.934,-15.811,15.814,27.668,0.004,27.668,89.991,7.633,0.35,28.61,-80.6,0.029,2.485e-6,3.086,-0.007,85.921,89.989,2330,290,0.392,8.311e-4,9.79,131.032,99.585,5.469,0,0,14.044,0.476,0.363,0.019,0.094,0.476,0.008,0.042,-3.93e-4,0,0,0,0,5.687e-4,2.26,90,11.164,944.529,0.001,338.064,0.414,1.532e7,5.75,25.967,0.05,0.059,0.018
4.469,597.184,597.184,138.938,139.146,-15.708,15.73,28.049,0.004,28.049,89.991,7.601,0.825,28.61,-80.6,0.121,1.815e-6,-1.994,-0.002,86.058,89.987,2330,290,0.392,8.311e-4,9.79,130.862,99.585,5.44,0,0,13.884,0.477,0.363,0.019,0.094,0.477,0.032,0.174,8.298e-5,0,0,0,0,-2.403e-4,2.268,90,11.118,943.75,0.001,338.037,0.412,1.522e7,5.75,25.967,0.05,0.059,0.018
4.519,604.112,604.112,138.154,138.361,-15.635,15.661,28.428,0.004,28.428,89.991,7.558,0.904,28.61,-80.6,0.149,1.059e-6,0.359,-0.003,86.1,89.984,2330,290,0.392,8.311e-4,9.79,130.807,99.585,5.43,0,0,13.724,0.477,0.363,0.019,0.094,0.477,0.039,0.214,-1.466e-4,0,0,0,0,7.896e-6,2.222,90,11.073,942.976,0.001,338.009,0.41,1.513e7,5.75,25.967,0.05,0.059,0.018
4.569,611,611,137.374,137.58,-15.577,15.595,28.805,0.005,28.805,89.991,7.515,0.747,28.61,-80.6,0.102,2.48e-6,2.665,-0.003,86.021,89.985,2330,290,0.392,8.311e-4,9.79,130.889,99.585,5.444,0,0,13.566,0.477,0.364,0.019,0.094,0.477,0.027,0.145,-1.158e-4,0,0,0,0,4.387e-4,2.286,90,11.029,942.207,0.001,337.982,0.407,1.504e7,5.75,25.967,0.05,0.06,0.018
4.619,617.849,617.849,136.596,136.801,-15.537,15.541,29.18,0.005,29.18,89.991,7.487,0.356,28.61,-80.6,0.024,2.021e-6,-3.363,5.739e-4,85.861,89.988,2330,290,0.392,8.311e-4,9.79,131.025,99.585,5.468,0,0,13.41,0.477,0.364,0.019,0.094,0.477,0.006,0.035,-2.226e-4,0,0,0,0,-7.068e-4,2.339,90,10.984,941.442,0.001,337.955,0.405,1.494e7,5.75,25.967,0.05,0.06,0.018
4.669,624.66,624.66,135.82,136.026,-15.496,15.496,29.554,0.005,29.554,89.991,7.478,0.025,28.61,-80.6,0.133,2.176e-6,-1.958,-8.825e-4,85.721,89.991,2330,290,0.392,8.311e-4,9.79,130.824,99.585,5.433,0,0,13.257,0.477,0.365,0.019,0.094,0.477,0.035,0.191,-3.95e-4,0,0,0,0,-2.422e-4,2.366,90,10.94,940.681,0.001,337.928,0.403,1.485e7,5.75,25.967,0.05,0.061,0.017
4.719,631.431,631.431,135.047,135.254,-15.436,15.436,29.928,0.005,29.928,89.991,7.479,0.045,28.61,-80.6,0.157,1.872e-6,0.53,-0.002,85.685,89.992,2330,290,0.392,8.311e-4,9.79,130.778,99.585,5.425,0,0,13.104,0.478,0.365,0.019,0.093,0.478,0.041,0.224,-5.263e-5,0,0,0,0,1.797e-5,2.339,90,10.896,939.924,0.001,337.902,0.401,1.476e7,5.75,25.967,0.05,0.061,0.017
4.769,638.164,638.164,134.277,134.485,-15.35,15.352,30.302,0.005,30.302,89.991,7.477,0.223,28.61,-80.6,0.067,1.482e-6,2.579,-0.003,85.769,89.99,2330,290,0.392,8.311e-4,9.79,130.935,99.585,5.452,0,0,12.952,0.478,0.366,0.019,0.093,0.478,0.018,0.096,-2.791e-4,0,0,0,0,4.301e-4,2.299,90,10.852,939.172,0.001,337.875,0.398,1.467e7,5.75,25.967,0.05,0.061,0.017
4.819,644.859,644.859,133.512,133.72,-15.251,15.267,30.675,0.005,30.675,89.991,7.454,0.698,28.61,-80.6,0.096,1.172e-6,-2.324,-0.004,85.902,89.984,2330,290,0.392,8.311e-4,9.79,130.88,99.585,5.443,0,0,12.803,0.478,0.366,0.019,0.093,0.478,0.025,0.138,-3.752e-4,0,0,0,0,-3.532e-4,2.336,90,10.808,938.424,0.001,337.849,0.396,1.458e7,5.75,25.967,0.05,0.062,0.017
4.869,651.516,651.516,132.752,132.958,-15.175,15.201,31.047,0.005,31.047,89.99,7.411,0.888,28.61,-80.6,0.164,7.93e-7,0.024,-0.001,85.963,89.98,2330,290,0.392,8.311e-4,9.79,130.754,99.585,5.421,0,0,12.656,0.478,0.366,0.019,0.093,0.478,0.043,0.234,2.896e-4,0,0,0,0,3.957e-8,2.339,90,10.765,937.68,0.001,337.823,0.394,1.449e7,5.75,25.967,0.05,0.062,0.017
4.919,658.134,658.134,131.994,132.2,-15.124,15.141,31.416,0.005,31.416,89.99,7.372,0.7,28.61,-80.6,0.102,-5.094e-7,2.105,-0.003,85.906,89.981,2330,290,0.392,8.311e-4,9.79,130.861,99.585,5.439,0,0,12.509,0.478,0.367,0.019,0.093,0.478,0.027,0.146,4.609e-4,0,0,0,0,2.964e-4,2.313,90,10.722,936.941,0.001,337.797,0.392,1.44e7,5.75,25.967,0.05,0.062,0.017
4.969,664.715,664.715,131.239,131.444,-15.084,15.089,31.784,0.005,31.784,89.99,7.343,0.394,28.61,-80.6,0.005,-7.718e-7,-2.982,-3.499e-4,85.772,89.986,2330,290,0.392,8.311e-4,9.79,131.033,99.585,5.469,0,0,12.364,0.479,0.367,0.019,0.093,0.479,0.001,0.008,-2.024e-4,0,0,0,0,-6.019e-4,2.348,90,10.679,936.206,0.001,337.771,0.39,1.431e7,5.75,25.967,0.05,0.063,0.017
5.019,671.258,671.258,130.486,130.692,-15.053,15.053,32.151,0.006,32.151,89.99,7.334,0.009,28.61,-80.6,0.148,-1.131e-6,-1.834,-0.002,85.643,89.991,2330,290,0.392,8.311e-4,9.79,130.771,99.585,5.424,0,0,12.221,0.479,0.368,0.019,0.093,0.479,0.039,0.211,1.19e-4,0,0,0,0,-2.303e-4,2.271,90,10.637,935.474,0.001,337.745,0.387,1.422e7,5.75,25.967,0.05,0.063,0.017
5.069,677.764,677.764,129.734,129.942,-15.005,15.006,32.518,0.006,32.518,89.99,7.34,0.183,28.61,-80.6,0.209,-2.038e-6,1.088,-0.003,85.621,89.994,2330,290,0.392,8.311e-4,9.79,130.657,99.585,5.404,0,0,12.078,0.479,0.368,0.018,0.092,0.479,0.055,0.298,1.826e-4,0,0,0,0,8.201e-5,2.119,90,10.595,934.748,0.001,337.719,0.385,1.413e7,5.75,25.967,0.05,0.063,0.017
5.119,684.232,684.232,128.986,129.195,-14.921,14.921,32.885,0.006,32.885,89.99,7.344,0.109,28.61,-80.6,0.102,-1.763e-6,3.637,-0.011,85.746,89.992,2330,290,0.392,8.311e-4,9.79,130.845,99.585,5.437,0,0,11.935,0.479,0.369,0.018,0.092,0.479,0.027,0.146,3.223e-4,0,0,0,0,9.267e-4,2.018,90,10.552,934.025,0.001,337.694,0.383,1.404e7,5.75,25.967,0.05,0.064,0.017
5.169,690.662,690.662,128.242,128.451,-14.82,14.836,33.252,0.006,33.252,89.99,7.325,0.67,28.61,-80.6,0.107,-1.952e-6,-3.672,-0.012,85.941,89.987,2330,290,0.392,8.311e-4,9.79,130.834,99.585,5.435,0,0,11.797,0.479,0.369,0.018,0.092,0.479,0.028,0.153,-4.675e-4,0,0,0,0,-9.56e-4,2.015,90,10.511,933.307,0.001,337.668,0.381,1.395e7,5.75,25.967,0.05,0.064,0.016
5.219,697.056,697.056,127.504,127.711,-14.733,14.775,33.617,0.006,33.617,89.99,7.279,1.118,28.61,-80.6,0.275,-2.839e-6,-0.759,-0.003,86.061,89.983,2330,290,0.392,8.311e-4,9.79,130.529,99.585,5.382,0,0,11.663,0.48,0.369,0.018,0.092,0.48,0.073,0.392,-1.725e-4,0,0,0,0,-4.128e-5,2.115,90,10.469,932.592,0.001,337.643,0.379,1.387e7,5.75,25.967,0.05,0.064,0.016
5.269,703.413,703.413,126.768,126.974,-14.676,14.716,33.98,0.006,33.98,89.99,7.222,1.094,28.61,-80.6,0.269,-3.631e-6,3.432,-0.002,85.993,89.982,2330,290,0.392,8.311e-4,9.79,130.536,99.585,5.383,0,0,11.529,0.48,0.37,0.018,0.092,0.48,0.071,0.382,-4.092e-5,0,0,0,0,8.544e-4,2.257,90,10.428,931.882,0.001,337.618,0.377,1.378e7,5.75,25.967,0.05,0.065,0.016
5.319,709.733,709.733,126.035,126.24,-14.66,14.668,34.34,0.006,34.34,89.99,7.179,0.474,28.61,-80.6,0.036,-2.966e-6,5.934,-0.009,85.745,89.984,2330,290,0.392,8.311e-4,9.79,130.952,99.585,5.455,0,0,11.393,0.48,0.37,0.018,0.092,0.48,0.009,0.048,-1.752e-4,0,0,0,0,0.003,2.277,90,10.387,931.176,0.001,337.593,0.374,1.369e7,5.75,25.967,0.05,0.065,0.016
5.369,716.016,716.016,125.302,125.508,-14.659,14.661,34.698,0.006,34.698,89.99,7.176,0.236,28.61,-80.6,0.239,-2.559e-6,-4.169,-0.002,85.478,89.988,2330,290,0.392,8.311e-4,9.79,130.582,99.585,5.391,0,0,11.261,0.48,0.371,0.018,0.092,0.48,0.063,0.342,1.482e-4,0,0,0,0,-0.001,2.208,90,10.346,930.474,0.001,337.569,0.372,1.361e7,5.75,25.967,0.05,0.066,0.016
5.419,722.263,722.263,124.57,124.778,-14.619,14.625,35.058,0.006,35.058,89.989,7.194,0.416,28.61,-80.6,0.312,-2.095e-6,-0.228,-0.001,85.364,89.99,2330,290,0.392,8.311e-4,9.79,130.449,99.585,5.368,0,0,11.131,0.481,0.371,0.018,0.091,0.481,0.083,0.444,2.632e-4,0,0,0,0,-3.894e-6,2.225,90,10.305,929.776,0.001,337.544,0.37,1.352e7,5.75,25.967,0.046,0.066,0.016
5.465,728.022,728.022,123.894,124.104,-14.547,14.548,35.391,0.007,35.391,89.989,7.21,0.192,28.61,-80.6,0.226,-1.874e-6,3.403,-4.522e-4,85.443,89.99,2330,290,0.392,8.311e-4,9.79,130.599,99.585,5.394,0,0,11.008,0.481,0.372,0.018,0.091,0.481,0.06,0.32,8.538e-5,0,0,0,0,8.793e-4,2.175,90,10.268,929.133,0.001,337.521,0.368,1.344e7,5.75,25.967,0.05,0.066,0.016
5.515,734.199,734.199,123.169,123.38,-14.446,14.451,35.752,0.007,35.752,89.989,7.205,0.365,28.61,-80.6,0.002,-1.748e-6,4.916,-0.265,85.663,89.987,2330,290,0.392,8.311e-4,9.79,131.001,99.585,5.464,0,0,10.877,0.481,0.372,0.018,0.091,0.481,4.178e-4,2.606e-5,-3.989e-4,0,0,0,0,0.002,2.132,90,10.228,928.442,0.001,337.497,0.366,1.336e7,5.75,25.967,0.05,0.067,0.016
5.565,740.339,740.339,122.449,122.659,-14.359,14.382,36.112,0.007,36.112,89.989,7.175,0.811,28.61,-80.6,0.184,-1.573e-6,-3.632,-0.001,85.887,89.983,2330,290,0.392,8.311e-4,9.79,130.666,99.585,5.405,0,0,10.749,0.481,0.372,0.018,0.091,0.481,0.049,0.264,4.574e-4,0,0,0,0,-0.001,2.027,90,10.188,927.756,0.001,337.473,0.364,1.327e7,5.75,25.967,0.05,0.067,0.016
5.615,746.444,746.444,121.733,121.941,-14.292,14.328,36.469,0.007,36.469,89.989,7.128,1.009,28.61,-80.6,0.27,-1.17e-6,-0.461,1.478e-4,85.993,89.981,2330,290,0.392,8.311e-4,9.79,130.509,99.585,5.378,0,0,10.624,0.482,0.373,0.018,0.091,0.482,0.071,0.384,4.839e-4,0,0,0,0,-1.67e-5,1.977,90,10.148,927.074,0.001,337.449,0.362,1.319e7,5.75,25.967,0.05,0.067,0.016
5.665,752.512,752.512,121.02,121.226,-14.247,14.274,36.824,0.007,36.824,89.989,7.081,0.871,28.61,-80.6,0.218,-7.202e-7,2.808,7.168e-5,85.931,89.982,2330,290,0.392,8.311e-4,9.79,130.6,99.585,5.394,0,0,10.498,0.482,0.373,0.018,0.091,0.482,0.057,0.309,2.297e-4,0,0,0,0,6.274e-4,1.992,90,10.109,926.396,0.001,337.425,0.36,1.31e7,5.75,25.967,0.05,0.068,0.016
5.715,758.546,758.546,120.308,120.514,-14.219,14.228,37.177,0.007,37.177,89.989,7.045,0.513,28.61,-80.6,0.069,-1.15e-6,4.803,-3.44e-4,85.733,89.984,2330,290,0.392,8.311e-4,9.79,130.866,99.585,5.44,0,0,10.374,0.482,0.374,0.018,0.091,0.482,0.018,0.096,-1.538e-4,0,0,0,0,0.002,2.078,90,10.069,925.722,0.001,337.401,0.358,1.302e7,5.75,25.967,0.05,0.068,0.015
5.765,764.543,764.543,119.597,119.804,-14.203,14.203,37.529,0.007,37.529,89.989,7.032,0.039,28.61,-80.6,0.135,-9.011e-7,-4.296,9.057e-4,85.495,89.985,2330,290,0.392,8.311e-4,9.79,130.743,99.585,5.419,0,0,10.253,0.482,0.374,0.018,0.091,0.482,0.035,0.193,-1.008e-4,0,0,0,0,-0.002,2.108,90,10.03,925.052,0.001,337.377,0.356,1.294e7,5.75,25.967,0.05,0.069,0.015
5.815,770.505,770.505,118.888,119.096,-14.175,14.177,37.881,0.007,37.881,89.989,7.037,0.238,28.61,-80.6,0.256,-1.416e-6,-1.78,0.001,85.337,89.985,2330,290,0.392,8.311e-4,9.79,130.522,99.585,5.38,0,0,10.134,0.483,0.375,0.018,0.09,0.483,0.068,0.364,-5.945e-5,0,0,0,0,-2.61e-4,2.125,90,9.992,924.386,0.001,337.354,0.353,1.286e7,5.75,25.967,0.05,0.069,0.015
5.865,776.432,776.432,118.18,118.39,-14.126,14.129,38.233,0.008,38.233,89.989,7.051,0.277,28.61,-80.6,0.274,-8.491e-7,1.653,-0.001,85.334,89.985,2330,290,0.392,8.311e-4,9.79,130.487,99.585,5.374,0,0,10.013,0.483,0.375,0.018,0.09,0.483,0.072,0.389,-7.659e-5,0,0,0,0,2.28e-4,2.026,90,9.953,923.724,0.001,337.331,0.351,1.277e7,5.75,25.967,0.05,0.069,0.015
5.915,782.323,782.323,117.476,117.688,-14.052,14.052,38.586,0.008,38.586,89.989,7.059,0.019,28.61,-80.6,0.16,0,4.403,-0.003,85.491,89.985,2330,290,0.392,8.311e-4,9.79,130.688,99.585,5.409,0,0,9.891,0.483,0.375,0.018,0.09,0.483,0.042,0.225,-2.085e-4,0,0,0,0,0.002,1.875,90,9.915,923.066,0.001,337.307,0.349,1.269e7,5.75,25.967,0.05,0.07,0.015
5.965,788.18,788.18,116.775,116.988,-13.966,13.972,38.939,0.008,38.939,89.988,7.05,0.42,28.61,-80.6,0.041,3.765e-7,-5.216,-0.017,85.742,89.985,2330,290,0.392,8.311e-4,9.79,130.9,99.585,5.446,0,0,9.771,0.483,0.376,0.017,0.09,0.483,0.011,0.062,-1.75e-4,0,0,0,0,-0.002,1.729,90,9.877,922.411,0.001,337.284,0.347,1.261e7,5.75,25.967,0.05,0.071,0.015
6.015,794.001,794.001,116.079,116.291,-13.882,13.912,39.291,0.008,39.291,89.988,7.017,0.916,28.61,-80.6,0.27,-5.065e-7,-3.298,-0.003,85.965,89.985,2330,290,0.392,8.311e-4,9.79,130.484,99.585,5.374,0,0,9.657,0.484,0.376,0.017,0.09,0.484,0.071,0.384,-4.243e-4,0,0,0,0,-9.408e-4,1.722,90,9.839,921.761,0.001,337.261,0.345,1.253e7,5.75,25.967,0.05,0.071,0.015
6.065,799.788,799.788,115.387,115.597,-13.822,13.865,39.64,0.008,39.64,89.988,6.964,1.093,28.61,-80.6,0.356,3.365e-7,0.673,-0.002,86.034,89.984,2330,290,0.392,8.311e-4,9.79,130.329,99.585,5.347,0,0,9.544,0.484,0.377,0.017,0.09,0.484,0.094,0.504,4.722e-4,0,0,0,0,3.96e-5,1.756,90,9.801,921.114,0.001,337.239,0.343,1.245e7,5.75,25.967,0.048,0.072,0.015
6.113,805.304,805.304,114.725,114.933,-13.791,13.816,39.973,0.008,39.973,89.988,6.918,0.838,28.61,-80.6,0.244,6.135e-7,4.018,-0.004,85.916,89.982,2330,290,0.392,8.311e-4,9.79,130.526,99.585,5.381,0,0,9.433,0.484,0.377,0.017,0.09,0.484,0.064,0.344,4.28e-4,0,0,0,0,0.001,1.763,90,9.766,920.498,0.001,337.217,0.341,1.237e7,5.75,25.967,0.05,0.072,0.015
6.163,811.023,811.023,114.036,114.243,-13.77,13.777,40.318,0.008,40.318,89.988,6.883,0.442,28.61,-80.6,0.058,0,5.988,-0.019,85.657,89.981,2330,290,0.392,8.311e-4,9.79,130.857,99.585,5.439,0,0,9.32,0.484,0.378,0.017,0.09,0.484,0.015,0.079,3.493e-5,0,0,0,0,0.003,1.893,90,9.728,919.859,0.001,337.194,0.339,1.229e7,5.75,25.967,0.05,0.073,0.015
6.213,816.708,816.708,113.347,113.556,-13.772,13.773,40.662,0.008,40.662,89.988,6.878,0.18,28.61,-80.6,0.24,0,-4.773,-0.004,85.375,89.981,2330,290,0.392,8.311e-4,9.79,130.527,99.585,5.381,0,0,9.209,0.485,0.378,0.017,0.089,0.485,0.063,0.342,1.726e-4,0,0,0,0,-0.002,1.814,90,9.691,919.224,0.001,337.172,0.337,1.221e7,5.75,25.967,0.05,0.074,0.015
6.263,822.358,822.358,112.659,112.87,-13.744,13.749,41.006,0.009,41.006,89.988,6.894,0.389,28.61,-80.6,0.343,-8.649e-7,-1.351,-0.004,85.218,89.983,2330,290,0.392,8.311e-4,9.79,130.339,99.585,5.349,0,0,9.101,0.485,0.378,0.017,0.089,0.485,0.091,0.486,1.17e-4,0,0,0,0,-1.676e-4,1.852,90,9.655,918.593,0.001,337.15,0.335,1.213e7,5.75,25.967,0.05,0.074,0.014
6.313,827.974,827.974,111.974,112.187,-13.679,13.68,41.351,0.009,41.351,89.988,6.911,0.185,28.61,-80.6,0.249,-1.309e-6,2.188,-0.006,85.244,89.986,2330,290,0.392,8.311e-4,9.79,130.505,99.585,5.377,0,0,8.991,0.485,0.379,0.017,0.089,0.485,0.066,0.351,4.806e-4,0,0,0,0,4.446e-4,1.917,90,9.618,917.965,0.001,337.128,0.333,1.206e7,5.75,25.967,0.05,0.075,0.014
6.363,833.555,833.555,111.292,111.506,-13.591,13.595,41.697,0.009,41.697,89.988,6.906,0.31,28.61,-80.6,0.005,-1.52e-6,3.415,-0.213,85.395,89.987,2330,290,0.392,8.311e-4,9.79,130.943,99.585,5.454,0,0,8.883,0.486,0.379,0.017,0.089,0.486,0.001,0.006,-4.362e-4,0,0,0,0,0.001,2.049,90,9.582,917.342,0.001,337.106,0.331,1.198e7,5.75,25.967,0.05,0.075,0.014
6.413,839.103,839.103,110.614,110.828,-13.527,13.538,42.041,0.009,42.041,89.988,6.885,0.536,28.61,-80.6,0.114,-1.717e-6,-2.867,-0.009,85.557,89.985,2330,290,0.392,8.311e-4,9.79,130.742,99.585,5.419,0,0,8.774,0.486,0.38,0.017,0.089,0.486,0.03,0.162,-4.672e-5,0,0,0,0,-7.821e-4,1.931,90,9.546,916.722,0.001,337.084,0.329,1.19e7,5.75,25.967,0.05,0.075,0.014
6.463,844.617,844.617,109.939,110.152,-13.466,13.487,42.385,0.009,42.385,89.988,6.852,0.752,28.61,-80.6,0.227,-1.769e-6,-0.975,-0.004,85.657,89.982,2330,290,0.392,8.311e-4,9.79,130.535,99.585,5.383,0,0,8.669,0.486,0.38,0.017,0.089,0.486,0.06,0.322,4.456e-4,0,0,0,0,-9.154e-5,1.935,90,9.51,916.106,0.001,337.062,0.327,1.182e7,5.75,25.967,0.05,0.076,0.014
6.513,850.097,850.097,109.267,109.479,-13.418,13.441,42.726,0.009,42.726,89.988,6.813,0.793,28.61,-80.6,0.252,-1.245e-6,1.596,-0.005,85.643,89.979,2330,290,0.392,8.311e-4,9.79,130.488,99.585,5.374,0,0,8.566,0.486,0.381,0.017,0.089,0.486,0.066,0.357,-3.69e-4,0,0,0,0,2.485e-4,1.996,90,9.474,915.494,0.001,337.04,0.325,1.174e7,5.75,25.967,0.05,0.076,0.014
6.563,855.543,855.543,108.597,108.808,-13.38,13.398,43.066,0.009,43.066,89.987,6.775,0.7,28.61,-80.6,0.205,-1.167e-6,4.034,-0.004,85.5,89.979,2330,290,0.392,8.311e-4,9.79,130.569,99.585,5.389,0,0,8.463,0.487,0.381,0.017,0.089,0.487,0.054,0.289,-2.827e-4,0,0,0,0,0.002,2.164,90,9.439,914.885,0.001,337.019,0.323,1.167e7,5.75,25.967,0.05,0.077,0.014
6.613,860.957,860.957,107.929,108.139,-13.359,13.365,43.404,0.01,43.404,89.987,6.746,0.401,28.61,-80.6,0.047,-1.236e-6,5.507,-0.007,85.254,89.981,2330,290,0.392,8.311e-4,9.79,130.852,99.585,5.438,0,0,8.361,0.487,0.382,0.017,0.089,0.487,0.012,0.064,4.278e-4,0,0,0,0,0.003,2.304,90,9.404,914.28,0.001,336.998,0.321,1.159e7,5.75,25.967,0.05,0.077,0.014
6.663,866.336,866.336,107.261,107.472,-13.357,13.358,43.741,0.01,43.741,89.987,6.739,0.085,28.61,-80.6,0.214,-9.118e-7,-4.528,-0.002,84.993,89.984,2330,290,0.392,8.311e-4,9.79,130.547,99.585,5.385,0,0,8.259,0.487,0.382,0.017,0.088,0.487,0.056,0.305,5.325e-5,0,0,0,0,-0.002,2.254,90,9.369,913.679,0.001,336.976,0.319,1.152e7,5.75,25.967,0.05,0.077,0.014
