# Simulation 2 (Up to date)
# 484 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (25.8 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
18.523,727.026,727.026,-25.848,25.87,-0.393,0.533,45.946,0.027,45.946,89.967,1.048,0.36,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,20.912,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.048,90,10.274,929.244,0.001,337.525,0.077,2.799e6,5.75,25.967,0.5,0.216,0.003
19.023,714.053,714.053,-26.045,26.074,-0.24,0.376,45.376,0.027,45.376,89.966,1.228,0.29,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.246,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.027,90,10.359,930.693,0.001,337.576,0.077,2.822e6,5.75,25.967,0.5,0.216,0.003
19.523,701,701,-26.165,26.201,-0.141,0.269,44.726,0.027,44.726,89.965,1.373,0.228,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.462,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.001,90,10.443,932.152,0.001,337.628,0.078,2.838e6,5.75,25.967,0.5,0.216,0.003
20.023,687.9,687.9,-26.235,26.278,-0.076,0.263,44.011,0.027,44.011,89.965,1.487,0.251,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.607,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.175,90,10.529,933.615,0.001,337.679,0.078,2.848e6,5.75,25.967,0.5,0.216,0.003
20.523,674.773,674.773,-26.274,26.323,-0.035,0.274,43.236,0.027,43.236,89.964,1.613,0.272,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.7,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.354,90,10.614,935.082,0.001,337.731,0.078,2.856e6,5.75,25.967,0.5,0.216,0.003
21.023,661.632,661.632,-26.291,26.349,-0.013,0.12,42.395,0.027,42.395,89.963,1.749,0.12,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.743,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08,90,10.699,936.55,0.001,337.783,0.078,2.86e6,5.75,25.967,0.5,0.217,0.003
21.523,648.485,648.485,-26.298,26.36,0.004,0.1,41.506,0.027,41.506,89.962,1.809,0.1,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.78,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.086,90,10.785,938.019,0.001,337.835,0.078,2.863e6,5.75,25.967,0.5,0.217,0.003
22.023,635.336,635.336,-26.296,26.361,0.015,0.108,40.589,0.027,40.589,89.962,1.859,0.107,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.805,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.155,90,10.87,939.488,0.001,337.886,0.078,2.866e6,5.75,25.967,0.5,0.217,0.003
22.523,622.191,622.191,-26.288,26.357,0.022,0.116,39.646,0.027,39.646,89.961,1.912,0.114,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.82,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.615,90,10.956,940.957,0.001,337.938,0.078,2.868e6,5.75,25.967,0.5,0.217,0.003
23.023,609.049,609.049,-26.277,26.343,0.026,0.147,38.705,0.027,38.705,89.96,1.855,0.144,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.831,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.25,90,11.041,942.425,0.001,337.99,0.078,2.87e6,5.75,25.967,0.5,0.217,0.003
23.523,595.914,595.914,-26.264,26.335,0.028,0.042,37.759,0.027,37.759,89.959,1.927,0.032,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.832,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.021,90,11.127,943.892,0.001,338.042,0.078,2.871e6,5.75,25.967,0.5,0.218,0.003
24.023,582.785,582.785,-26.25,26.322,0.03,0.031,36.791,0.027,36.791,89.958,1.943,0.008,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.836,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90,11.212,945.359,0.001,338.093,0.078,2.872e6,5.75,25.967,0.5,0.218,0.003
24.523,569.664,569.664,-26.235,26.307,0.031,0.081,35.819,0.027,35.819,89.957,1.947,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.84,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.156,90,11.297,946.825,0.001,338.145,0.078,2.874e6,5.75,25.967,0.5,0.218,0.003
25.023,556.55,556.55,-26.22,26.295,0.031,0.033,34.836,0.027,34.836,89.956,1.985,0.012,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.79,0,97.438,-16.946,0,0,21.84,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.963,90,11.382,948.29,0.001,338.197,0.078,2.875e6,5.75,25.967,0.5,0.218,0.003
25.523,543.444,543.444,-26.204,26.279,0.032,0.039,33.845,0.027,33.845,89.955,1.979,0.022,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.841,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.929,90,11.468,949.755,0.001,338.248,0.077,2.876e6,5.75,25.967,0.5,0.218,0.003
26.023,530.346,530.346,-26.188,26.262,0.032,0.046,32.858,0.026,32.858,89.954,1.968,0.032,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.842,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,90,11.553,951.218,0.001,338.3,0.077,2.877e6,5.75,25.967,0.5,0.219,0.003
26.523,517.256,517.256,-26.172,26.245,0.032,0.077,31.878,0.026,31.878,89.953,1.952,0.07,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.843,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.774,90,11.638,952.68,0.001,338.351,0.077,2.878e6,5.75,25.967,0.5,0.219,0.003
27.023,504.174,504.174,-26.156,26.226,0.034,0.203,30.911,0.026,30.911,89.952,1.917,0.2,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.851,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.392,90,11.723,954.142,0.001,338.403,0.077,2.88e6,5.75,25.967,0.5,0.219,0.003
27.523,491.1,491.1,-26.139,26.202,0.033,0.134,29.978,0.026,29.978,89.951,1.816,0.13,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.48,90,11.808,955.652,0.001,338.454,0.077,2.881e6,5.75,25.967,0.5,0.219,0.003
28.023,478.035,478.035,-26.123,26.181,0.032,0.033,29.086,0.026,29.086,89.949,1.751,0.008,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.843,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.783,90,11.893,957.185,0.001,338.506,0.077,2.882e6,5.75,25.967,0.5,0.219,0.003
28.523,464.978,464.978,-26.107,26.166,0.033,0.053,28.209,0.026,28.209,89.948,1.756,0.042,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.875,90,11.978,958.716,0.001,338.557,0.077,2.883e6,5.75,25.967,0.5,0.22,0.003
29.023,451.929,451.929,-26.09,26.15,0.033,0.038,27.326,0.025,27.326,89.947,1.776,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.837,90,12.062,960.246,0.001,338.609,0.077,2.884e6,5.75,25.967,0.5,0.22,0.003
29.523,438.888,438.888,-26.073,26.135,0.035,0.158,26.436,0.025,26.436,89.945,1.786,0.154,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.851,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.205,90,12.147,961.776,0.001,338.66,0.077,2.886e6,5.75,25.967,0.5,0.22,0.003
30.023,425.855,425.855,-26.056,26.123,0.034,0.173,25.523,0.025,25.523,89.944,1.863,0.169,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.851,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.321,90,12.232,963.304,0.001,338.711,0.077,2.887e6,5.75,25.967,0.5,0.22,0.003
30.523,412.831,412.831,-26.039,26.112,0.033,0.061,24.571,0.025,24.571,89.942,1.948,0.051,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.092,90,12.317,964.832,0.001,338.763,0.077,2.888e6,5.75,25.967,0.5,0.22,0.003
31.023,399.816,399.816,-26.023,26.097,0.033,0.095,23.59,0.025,23.59,89.94,1.973,0.089,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.846,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.219,90,12.401,966.358,0.001,338.814,0.077,2.889e6,5.75,25.967,0.5,0.22,0.003
31.523,386.809,386.809,-26.006,26.084,0.033,0.038,22.592,0.025,22.592,89.938,2.018,0.02,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90,12.486,967.884,0.001,338.865,0.077,2.89e6,5.75,25.967,0.5,0.221,0.003
32.023,373.81,373.81,-25.99,26.067,0.033,0.047,21.586,0.024,21.586,89.935,2.008,0.034,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.106,90,12.57,969.408,0.001,338.916,0.077,2.891e6,5.75,25.967,0.5,0.221,0.003
32.523,360.82,360.82,-25.973,26.052,0.033,0.07,20.577,0.024,20.577,89.933,2.025,0.061,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.846,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.196,90,12.655,970.932,0.001,338.968,0.077,2.893e6,5.75,25.967,0.5,0.221,0.003
33.023,347.837,347.837,-25.956,26.038,0.033,0.098,19.557,0.024,19.557,89.93,2.056,0.093,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.847,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.819,90,12.739,972.455,0.001,339.019,0.077,2.894e6,5.75,25.967,0.5,0.221,0.003
33.523,334.863,334.863,-25.94,26.018,0.033,0.08,18.541,0.024,18.541,89.926,2.009,0.073,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.846,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.824,90,12.823,973.976,0.001,339.07,0.077,2.895e6,5.75,25.967,0.5,0.221,0.003
34.023,321.897,321.897,-25.923,25.998,0.033,0.043,17.546,0.024,17.546,89.923,1.973,0.029,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.906,90,12.908,975.497,0.001,339.121,0.076,2.896e6,5.75,25.967,0.5,0.222,0.003
34.523,308.94,308.94,-25.907,25.981,0.033,0.038,16.563,0.023,16.563,89.919,1.958,0.02,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.019,90,12.992,977.017,0.001,339.172,0.076,2.897e6,5.75,25.967,0.5,0.222,0.003
35.023,295.99,295.99,-25.891,25.965,0.033,0.041,15.581,0.023,15.581,89.914,1.968,0.025,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.042,90,13.076,978.535,0.001,339.223,0.076,2.898e6,5.75,25.967,0.5,0.222,0.003
35.523,283.049,283.049,-25.874,25.95,0.033,0.091,14.594,0.023,14.594,89.909,1.981,0.084,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.846,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.211,90,13.16,980.053,0.001,339.274,0.076,2.9e6,5.75,25.967,0.5,0.222,0.003
36.023,270.116,270.116,-25.858,25.937,0.033,0.157,13.593,0.023,13.593,89.903,2.023,0.153,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.849,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.627,90,13.244,981.57,0.001,339.325,0.076,2.901e6,5.75,25.967,0.5,0.222,0.003
36.523,257.191,257.191,-25.841,25.914,0.032,0.09,12.601,0.023,12.601,89.897,1.946,0.084,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.733,90,13.328,983.086,0.001,339.376,0.076,2.902e6,5.75,25.967,0.5,0.223,0.003
37.023,244.274,244.274,-25.825,25.895,0.032,0.032,11.639,0.023,11.639,89.889,1.904,0.007,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.843,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,90,13.412,984.601,0.001,339.427,0.076,2.903e6,5.75,25.967,0.5,0.223,0.003
37.523,231.366,231.366,-25.809,25.88,0.032,0.084,10.686,0.022,10.686,89.88,1.907,0.078,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.791,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.121,90,13.496,986.115,0.001,339.478,0.076,2.904e6,5.75,25.967,0.5,0.223,0.003
38.023,218.465,218.465,-25.793,25.867,0.032,0.076,9.723,0.022,9.723,89.869,1.946,0.069,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,21.845,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.136,90,13.58,987.628,0.001,339.528,0.076,2.905e6,5.75,25.967,0.5,0.223,0.003
38.523,205.572,205.572,-25.777,25.853,0.032,0.032,8.741,0.022,8.741,89.856,1.981,0.002,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,21.843,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.983,90,13.664,989.14,0.001,339.579,0.076,2.906e6,5.75,25.967,0.5,0.224,0.003
39.023,192.688,192.688,-25.761,25.837,0.032,0.032,7.751,0.022,7.751,89.838,1.98,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,21.843,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.981,90,13.748,990.651,0.001,339.63,0.076,2.907e6,5.75,25.967,0.001,0.224,0.003
# Event SIM_WARN occurred at t=39.024 seconds: Recovery device deployment at high speed (25.8 m/s):  "Parachute"
# Event RECOVERY_DEVICE_DEPLOYMENT occurred at t=39.024 seconds
39.024,192.662,192.662,-25.761,25.837,138.168,138.168,7.749,0.022,7.749,89.838,1.98,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,329.017,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.98,90,13.748,990.654,0.001,339.63,0.076,2.907e6,5.75,25.967,0.007,0.224,0.003
39.031,192.479,192.479,-24.761,24.84,126.906,126.906,7.735,0.022,7.735,89.838,1.98,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,303.975,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.967,90,13.749,990.675,0.001,339.631,0.073,2.795e6,5.75,25.967,0.008,0.224,0.003
39.039,192.288,192.288,-23.761,23.844,116.091,116.091,7.719,0.022,7.719,89.838,1.979,0.144,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,279.924,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952,90,13.75,990.698,0.001,339.631,0.07,2.682e6,5.75,25.967,0.009,0.225,0.003
39.048,192.088,192.088,-22.761,22.847,105.72,105.72,7.702,0.022,7.702,89.838,1.978,0.21,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,256.864,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.937,90,13.751,990.721,0.001,339.632,0.067,2.569e6,5.75,25.967,0.009,0.225,0.003
39.057,191.877,191.877,-21.761,21.851,95.796,95.796,7.683,0.022,7.683,89.837,1.976,0.247,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,234.795,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.925,90,13.753,990.746,0.001,339.633,0.064,2.456e6,5.75,25.967,0.01,0.225,0.003
39.068,191.655,191.655,-20.761,20.855,86.317,86.317,7.663,0.022,7.663,89.837,1.973,0.273,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,213.716,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.915,90,13.754,990.772,0.001,339.634,0.061,2.343e6,5.75,25.967,0.012,0.225,0.003
39.079,191.42,191.42,-19.761,19.859,77.284,77.284,7.64,0.022,7.64,89.836,1.97,0.298,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,193.63,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.903,90,13.756,990.8,0.001,339.635,0.058,2.23e6,5.75,25.967,0.013,0.225,0.003
39.092,191.171,191.171,-18.761,18.864,68.696,68.697,7.614,0.022,7.614,89.836,1.966,0.323,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,174.534,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,90,13.757,990.829,0.001,339.636,0.055,2.118e6,5.75,25.967,0.015,0.226,0.002
39.107,190.905,190.905,-17.761,17.869,60.554,60.555,7.586,0.022,7.586,89.835,1.961,0.338,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,156.429,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.877,90,13.759,990.86,0.001,339.637,0.052,2.005e6,5.75,25.967,0.017,0.226,0.002
39.123,190.62,190.62,-16.761,16.875,52.858,52.859,7.553,0.022,7.553,89.834,1.956,0.345,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,139.316,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.864,90,13.761,990.893,0.001,339.638,0.049,1.892e6,5.75,25.967,0.019,0.226,0.002
39.142,190.313,190.313,-15.761,15.882,45.608,45.609,7.517,0.022,7.517,89.834,1.949,0.351,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,123.193,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85,90,13.763,990.93,0.001,339.639,0.046,1.779e6,5.75,25.967,0.022,0.226,0.002
39.164,189.978,189.978,-14.761,14.889,38.802,38.803,7.474,0.022,7.474,89.833,1.942,0.205,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,108.058,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,90,13.765,990.969,0.001,339.641,0.043,1.666e6,5.75,25.967,0.026,0.226,0.002
39.19,189.611,189.611,-13.761,13.897,32.443,32.443,7.424,0.022,7.424,89.832,1.936,0.023,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,93.916,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944,90,13.768,991.012,0.001,339.642,0.041,1.553e6,5.75,25.967,0.031,0.226,0.002
39.221,189.202,189.202,-12.761,12.908,26.529,26.529,7.364,0.022,7.364,89.83,1.937,0.028,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,80.766,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.948,90,13.77,991.06,0.001,339.644,0.038,1.441e6,5.75,25.967,0.038,0.227,0.002
39.259,188.74,188.74,-11.761,11.92,21.061,21.061,7.291,0.022,7.291,89.829,1.938,0.057,28.61,-80.6,NaN,NaN,NaN,NaN,51.796,89.97,2223.7,183.7,0.369,8.119e-4,9.792,0,97.438,-16.946,0,0,68.607,317.433,0,317.433,0,317.433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.917,90,13.773,991.114,0.001,339.645,0.035,1.328e6,5.75,25.967,0.047,0.227,0.002
