# Simulation 11 (Up to date)
# 668 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.3 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.143,1069.025,1069.025,148.542,148.695,-16.339,16.347,41.996,0.008,41.996,89.989,6.734,0.5,28.61,-80.6,0.027,6.765e-6,-0.712,-0.004,86.644,89.983,2307,267,0.379,8.269e-4,9.789,131.089,98.754,5.624,0,0,15.149,0.477,0.36,0.02,0.097,0.477,0.007,0.04,-4.529e-4,0,0,0,0,-2.685e-5,2.046,90,8.051,891.403,0.001,336.178,0.443,1.566e7,5.75,25.967,0.05,0.064,0.019
6.193,1076.432,1076.432,147.727,147.879,-16.261,16.271,42.332,0.009,42.332,89.988,6.707,0.561,28.61,-80.6,0.046,6.612e-6,0.1,-0.001,86.661,89.983,2307,267,0.379,8.269e-4,9.789,131.05,98.754,5.617,0,0,14.978,0.477,0.361,0.02,0.096,0.477,0.012,0.068,-4.478e-4,0,0,0,0,5.315e-7,2.031,90,8.003,890.616,0.001,336.149,0.44,1.557e7,5.75,25.967,0.05,0.065,0.019
6.243,1083.798,1083.798,146.916,147.068,-16.194,16.2,42.666,0.009,42.666,89.988,6.681,0.46,28.61,-80.6,0.018,7.108e-6,0.796,0.001,86.636,89.982,2307,267,0.379,8.269e-4,9.789,131.096,98.754,5.625,0,0,14.808,0.478,0.361,0.02,0.096,0.478,0.005,0.027,3.643e-4,0,0,0,0,3.427e-5,2.002,90,7.955,889.832,0.001,336.12,0.438,1.547e7,5.75,25.967,0.05,0.065,0.019
6.293,1091.123,1091.123,146.108,146.259,-16.129,16.132,43,0.009,43,89.988,6.662,0.311,28.61,-80.6,0.024,7.167e-6,-0.718,7.845e-5,86.595,89.98,2307,267,0.379,8.269e-4,9.789,131.081,98.754,5.622,0,0,14.64,0.478,0.362,0.02,0.096,0.478,0.006,0.036,-4.563e-4,0,0,0,0,-2.822e-5,1.97,90,7.908,889.053,0.001,336.091,0.435,1.538e7,5.75,25.967,0.05,0.066,0.019
6.343,1098.409,1098.409,145.303,145.455,-16.049,16.056,43.333,0.009,43.333,89.988,6.643,0.473,28.61,-80.6,0.023,7.329e-6,0.619,-0.004,86.565,89.979,2307,267,0.379,8.269e-4,9.789,131.079,98.754,5.622,0,0,14.477,0.478,0.362,0.02,0.096,0.478,0.006,0.033,4.628e-4,0,0,0,0,2.12e-5,2.136,90,7.86,888.278,0.001,336.062,0.433,1.529e7,5.75,25.967,0.05,0.066,0.019
6.393,1105.654,1105.654,144.502,144.654,-15.991,15.993,43.664,0.009,43.664,89.988,6.624,0.246,28.61,-80.6,0.043,7.146e-6,-0.531,-0.003,86.531,89.98,2307,267,0.379,8.269e-4,9.789,131.037,98.754,5.614,0,0,14.312,0.478,0.363,0.02,0.096,0.478,0.011,0.065,2.577e-4,0,0,0,0,-1.579e-5,2.025,90,7.813,887.507,0.001,336.034,0.431,1.519e7,5.75,25.967,0.05,0.066,0.019
6.443,1112.859,1112.859,143.704,143.856,-15.925,15.926,43.995,0.009,43.995,89.988,6.615,0.159,28.61,-80.6,0.068,6.903e-6,0.654,-0.006,86.533,89.983,2307,267,0.379,8.269e-4,9.789,130.987,98.754,5.606,0,0,14.149,0.478,0.363,0.02,0.095,0.478,0.018,0.101,3.569e-4,0,0,0,0,2.418e-5,1.92,90,7.766,886.741,0.001,336.005,0.428,1.51e7,5.75,25.967,0.05,0.067,0.018
6.493,1120.024,1120.024,142.91,143.062,-15.841,15.846,44.326,0.009,44.326,89.988,6.602,0.392,28.61,-80.6,0.004,6.741e-6,-1.344,-0.078,86.588,89.984,2307,267,0.379,8.269e-4,9.789,131.1,98.754,5.625,0,0,13.988,0.478,0.363,0.02,0.095,0.478,0.001,0.006,3.537e-4,0,0,0,0,-1.033e-4,1.927,90,7.72,885.979,0.001,335.977,0.426,1.501e7,5.75,25.967,0.05,0.067,0.018
6.543,1127.15,1127.15,142.12,142.272,-15.759,15.772,44.655,0.01,44.655,89.988,6.576,0.632,28.61,-80.6,0.08,6.309e-6,-0.497,-0.004,86.64,89.981,2307,267,0.379,8.269e-4,9.789,130.958,98.754,5.601,0,0,13.831,0.479,0.364,0.02,0.095,0.479,0.021,0.117,2.459e-4,0,0,0,0,-1.426e-5,1.967,90,7.674,885.221,0.001,335.949,0.424,1.492e7,5.75,25.967,0.05,0.068,0.018
6.593,1134.236,1134.236,141.334,141.485,-15.692,15.704,44.983,0.01,44.983,89.988,6.544,0.605,28.61,-80.6,0.073,6.286e-6,1.033,-0.002,86.625,89.979,2307,267,0.379,8.269e-4,9.789,130.966,98.754,5.602,0,0,13.674,0.479,0.364,0.019,0.095,0.479,0.019,0.107,3.079e-4,0,0,0,0,6.235e-5,1.971,90,7.627,884.467,0.001,335.921,0.421,1.483e7,5.75,25.967,0.05,0.068,0.018
6.643,1141.283,1141.283,140.551,140.702,-15.636,15.642,45.31,0.01,45.31,89.988,6.518,0.421,28.61,-80.6,0.016,6.499e-6,1.871,-0.01,86.548,89.979,2307,267,0.379,8.269e-4,9.789,131.066,98.754,5.619,0,0,13.519,0.479,0.365,0.019,0.095,0.479,0.004,0.023,1.185e-4,0,0,0,0,2.07e-4,1.998,90,7.582,883.717,0.001,335.893,0.419,1.474e7,5.75,25.967,0.05,0.069,0.018
6.693,1148.291,1148.291,139.77,139.921,-15.582,15.584,45.635,0.01,45.635,89.987,6.502,0.21,28.61,-80.6,0.052,6.547e-6,-1.511,-0.002,86.459,89.979,2307,267,0.379,8.269e-4,9.789,130.995,98.754,5.607,0,0,13.366,0.479,0.365,0.019,0.095,0.479,0.014,0.077,-4.885e-4,0,0,0,0,-1.364e-4,2.019,90,7.536,882.972,0.001,335.866,0.417,1.465e7,5.75,25.967,0.05,0.069,0.018
6.743,1155.26,1155.26,138.993,139.144,-15.514,15.516,45.96,0.01,45.96,89.987,6.491,0.265,28.61,-80.6,0.036,6.874e-6,-0.624,-0.002,86.407,89.98,2307,267,0.379,8.269e-4,9.789,131.021,98.754,5.612,0,0,13.216,0.479,0.366,0.019,0.094,0.479,0.009,0.053,4.698e-4,0,0,0,0,-2.352e-5,2.149,90,7.491,882.23,0.001,335.838,0.415,1.456e7,5.75,25.967,0.05,0.069,0.018
6.793,1162.191,1162.191,138.219,138.37,-15.453,15.454,46.284,0.01,46.284,89.987,6.479,0.199,28.61,-80.6,0.057,6.947e-6,0.16,-5.474e-4,86.394,89.981,2307,267,0.379,8.269e-4,9.789,130.979,98.754,5.604,0,0,13.065,0.479,0.366,0.019,0.094,0.479,0.015,0.084,2.321e-4,0,0,0,0,1.566e-6,2.093,90,7.446,881.493,0.001,335.811,0.412,1.447e7,5.75,25.967,0.05,0.07,0.018
6.843,1169.082,1169.082,137.447,137.6,-15.391,15.391,46.608,0.01,46.608,89.987,6.471,0.141,28.61,-80.6,0.073,7.382e-6,1.333,1.034e-4,86.431,89.981,2307,267,0.379,8.269e-4,9.789,130.944,98.754,5.598,0,0,12.915,0.48,0.366,0.019,0.094,0.48,0.019,0.108,1.321e-4,0,0,0,0,1.099e-4,1.925,90,7.401,880.76,0.001,335.784,0.41,1.438e7,5.75,25.967,0.05,0.07,0.018
6.893,1175.935,1175.935,136.68,136.832,-15.314,15.318,46.931,0.011,46.931,89.987,6.46,0.335,28.61,-80.6,0.006,7.031e-6,2.09,0.012,86.521,89.979,2307,267,0.379,8.269e-4,9.789,131.063,98.754,5.619,0,0,12.767,0.48,0.367,0.019,0.094,0.48,0.002,0.009,-6.101e-5,0,0,0,0,2.73e-4,1.834,90,7.356,880.031,0.001,335.757,0.408,1.429e7,5.75,25.967,0.05,0.071,0.018
6.943,1182.75,1182.75,135.916,136.068,-15.225,15.246,47.254,0.011,47.254,89.987,6.432,0.791,28.61,-80.6,0.15,6.796e-6,-0.862,-0.003,86.605,89.975,2307,267,0.379,8.269e-4,9.789,130.799,98.754,5.573,0,0,12.624,0.48,0.367,0.019,0.094,0.48,0.039,0.22,-2.806e-4,0,0,0,0,-4.7e-5,1.987,90,7.312,879.306,0.001,335.73,0.406,1.421e7,5.75,25.967,0.05,0.071,0.017
6.993,1189.527,1189.527,135.157,135.308,-15.167,15.184,47.574,0.011,47.574,89.987,6.392,0.715,28.61,-80.6,0.126,7.009e-6,1.685,-0.003,86.582,89.974,2307,267,0.379,8.269e-4,9.789,130.837,98.754,5.58,0,0,12.48,0.48,0.368,0.019,0.094,0.48,0.033,0.186,4.908e-4,0,0,0,0,1.814e-4,1.979,90,7.268,878.585,0.001,335.703,0.403,1.412e7,5.75,25.967,0.05,0.072,0.017
7.043,1196.266,1196.266,134.399,134.55,-15.124,15.129,47.893,0.011,47.893,89.987,6.364,0.391,28.61,-80.6,0.015,7.107e-6,2.894,-0.027,86.46,89.976,2307,267,0.379,8.269e-4,9.789,131.035,98.754,5.614,0,0,12.338,0.48,0.368,0.019,0.094,0.48,0.004,0.022,1.841e-4,0,0,0,0,5.414e-4,1.985,90,7.224,877.869,0.001,335.677,0.401,1.403e7,5.75,25.967,0.05,0.073,0.017
7.093,1202.967,1202.967,133.644,133.795,-15.087,15.087,48.211,0.011,48.211,89.987,6.354,0.015,28.61,-80.6,0.118,6.927e-6,-2,-0.004,86.33,89.979,2307,267,0.379,8.269e-4,9.788,130.845,98.754,5.581,0,0,12.197,0.481,0.368,0.019,0.093,0.481,0.031,0.174,-3.128e-4,0,0,0,0,-2.615e-4,1.943,90,7.181,877.156,0.001,335.65,0.399,1.395e7,5.75,25.967,0.05,0.073,0.017
7.143,1209.63,1209.63,132.891,133.043,-15.023,15.023,48.529,0.011,48.529,89.987,6.353,0.088,28.61,-80.6,0.094,7.459e-6,-0.106,-0.001,86.279,89.981,2307,267,0.379,8.269e-4,9.788,130.884,98.754,5.588,0,0,12.059,0.481,0.369,0.019,0.093,0.481,0.025,0.138,-1.235e-5,0,0,0,0,-7.417e-7,2.07,90,7.137,876.447,0.001,335.624,0.397,1.386e7,5.75,25.967,0.05,0.074,0.017
7.193,1216.256,1216.256,132.142,132.294,-14.957,14.958,48.846,0.012,48.846,89.986,6.347,0.175,28.61,-80.599,0.062,7.247e-6,1.136,-0.003,86.307,89.981,2307,267,0.379,8.269e-4,9.788,130.938,98.754,5.597,0,0,11.921,0.481,0.369,0.019,0.093,0.481,0.016,0.091,-3.163e-4,0,0,0,0,8.628e-5,2.038,90,7.094,875.742,0.001,335.598,0.395,1.378e7,5.75,25.967,0.05,0.075,0.017
7.243,1222.845,1222.845,131.396,131.548,-14.879,14.887,49.163,0.012,49.163,89.986,6.331,0.472,28.61,-80.599,0.047,7.212e-6,-1.294,-0.006,86.375,89.979,2307,267,0.379,8.269e-4,9.788,130.961,98.754,5.601,0,0,11.785,0.481,0.37,0.019,0.093,0.481,0.012,0.07,3.847e-4,0,0,0,0,-1.131e-4,2.103,90,7.052,875.041,0.001,335.572,0.392,1.369e7,5.75,25.967,0.05,0.076,0.017
7.293,1229.396,1229.396,130.654,130.805,-14.814,14.825,49.479,0.012,49.479,89.986,6.304,0.585,28.61,-80.599,0.092,6.671e-6,-0.099,-0.003,86.412,89.974,2307,267,0.379,8.269e-4,9.788,130.877,98.754,5.587,0,0,11.651,0.481,0.37,0.019,0.093,0.482,0.024,0.135,-2.308e-4,0,0,0,0,-6.721e-7,2.099,90,7.009,874.345,0.001,335.546,0.39,1.361e7,5.75,25.967,0.05,0.077,0.017
7.343,1235.91,1235.91,129.914,130.066,-14.761,14.769,49.793,0.012,49.793,89.986,6.276,0.491,28.61,-80.599,0.059,6.152e-6,1.129,-0.005,86.384,89.973,2307,267,0.379,8.269e-4,9.788,130.933,98.754,5.596,0,0,11.517,0.482,0.371,0.019,0.093,0.482,0.015,0.086,3.201e-4,0,0,0,0,8.821e-5,2.068,90,6.967,873.652,0.001,335.521,0.388,1.352e7,5.75,25.967,0.05,0.077,0.017
7.393,1242.387,1242.387,129.177,129.329,-14.715,14.718,50.107,0.012,50.107,89.986,6.256,0.316,28.61,-80.599,0.007,5.946e-6,-1.531,-0.034,86.313,89.975,2307,267,0.379,8.269e-4,9.788,131.024,98.754,5.612,0,0,11.384,0.482,0.371,0.018,0.092,0.482,0.002,0.01,7.749e-6,0,0,0,0,-1.638e-4,2.052,90,6.924,872.963,0.001,335.495,0.386,1.344e7,5.75,25.967,0.05,0.078,0.017
7.443,1248.828,1248.828,128.443,128.594,-14.667,14.668,50.419,0.012,50.419,89.986,6.244,0.187,28.61,-80.599,0.056,5.692e-6,-1.015,-0.002,86.247,89.978,2307,267,0.379,8.269e-4,9.788,130.93,98.754,5.596,0,0,11.254,0.482,0.371,0.018,0.092,0.482,0.015,0.083,4.39e-4,0,0,0,0,-7.288e-5,2.055,90,6.883,872.278,0.001,335.47,0.384,1.336e7,5.75,25.967,0.05,0.078,0.016
7.493,1255.232,1255.232,127.711,127.863,-14.618,14.618,50.731,0.013,50.731,89.986,6.238,0.066,28.61,-80.599,0.102,6.061e-6,0.196,-0.003,86.224,89.982,2307,267,0.379,8.269e-4,9.788,130.843,98.754,5.581,0,0,11.124,0.482,0.372,0.018,0.092,0.482,0.027,0.15,2.428e-4,0,0,0,0,2.745e-6,1.962,90,6.841,871.596,0.001,335.445,0.382,1.327e7,5.75,25.967,0.05,0.079,0.016
7.543,1261.599,1261.599,126.981,127.134,-14.547,14.55,51.043,0.013,51.043,89.986,6.229,0.303,28.61,-80.599,0.009,5.894e-6,1.127,-0.04,86.263,89.982,2307,267,0.379,8.269e-4,9.788,131.008,98.754,5.609,0,0,10.997,0.483,0.372,0.018,0.092,0.483,0.002,0.014,-2.889e-4,0,0,0,0,9.19e-5,2.044,90,6.8,870.919,0.001,335.419,0.379,1.319e7,5.75,25.967,0.05,0.079,0.016
7.593,1267.93,1267.93,126.256,126.408,-14.476,14.487,51.354,0.013,51.354,89.986,6.208,0.556,28.61,-80.599,0.092,5.741e-6,-0.477,-0.005,86.308,89.98,2307,267,0.379,8.269e-4,9.788,130.854,98.754,5.583,0,0,10.871,0.483,0.373,0.018,0.092,0.483,0.024,0.136,-3.485e-5,0,0,0,0,-1.666e-5,2.143,90,6.758,870.246,0.001,335.395,0.377,1.311e7,5.75,25.967,0.05,0.079,0.016
7.643,1274.225,1274.225,125.533,125.685,-14.428,14.435,51.664,0.013,51.664,89.986,6.181,0.452,28.61,-80.599,0.054,5.849e-6,0.696,-0.006,86.301,89.975,2307,267,0.379,8.269e-4,9.788,130.92,98.754,5.594,0,0,10.745,0.483,0.373,0.018,0.092,0.483,0.014,0.079,1.669e-4,0,0,0,0,3.582e-5,2.054,90,6.718,869.576,0.001,335.37,0.375,1.303e7,5.75,25.967,0.05,0.08,0.016
7.693,1280.483,1280.483,124.813,124.965,-14.373,14.381,51.972,0.013,51.972,89.985,6.159,0.469,28.61,-80.599,0.061,5.495e-6,1.46,-0.007,86.247,89.973,2307,267,0.379,8.269e-4,9.788,130.905,98.754,5.591,0,0,10.622,0.483,0.374,0.018,0.092,0.483,0.016,0.088,-4.56e-4,0,0,0,0,1.597e-4,2.162,90,6.677,868.91,0.001,335.345,0.373,1.295e7,5.75,25.967,0.05,0.08,0.016
7.743,1286.706,1286.706,124.096,124.247,-14.324,14.33,52.279,0.013,52.279,89.985,6.136,0.416,28.61,-80.599,0.039,5.405e-6,2.189,-0.005,86.154,89.975,2307,267,0.379,8.269e-4,9.788,130.941,98.754,5.598,0,0,10.5,0.484,0.374,0.018,0.091,0.484,0.01,0.056,2.488e-4,0,0,0,0,3.63e-4,2.29,90,6.636,868.248,0.001,335.321,0.371,1.287e7,5.75,25.967,0.05,0.081,0.016
7.793,1292.893,1292.893,123.381,123.532,-14.285,14.286,52.586,0.014,52.586,89.985,6.12,0.219,28.61,-80.599,0.044,5.39e-6,-2.172,-0.002,86.041,89.978,2307,267,0.379,8.269e-4,9.788,130.928,98.754,5.595,0,0,10.379,0.484,0.374,0.018,0.091,0.484,0.012,0.066,3.213e-4,0,0,0,0,-3.614e-4,2.324,90,6.596,867.59,0.001,335.296,0.369,1.279e7,5.75,25.967,0.05,0.081,0.016
7.843,1299.044,1299.044,122.667,122.82,-14.247,14.247,52.892,0.014,52.892,89.985,6.114,0.022,28.61,-80.599,0.127,5.862e-6,-0.954,-0.001,85.958,89.981,2307,267,0.379,8.269e-4,9.788,130.774,98.754,5.569,0,0,10.259,0.484,0.375,0.018,0.091,0.484,0.033,0.187,2.739e-4,0,0,0,0,-7.059e-5,2.279,90,6.556,866.936,0.001,335.272,0.367,1.271e7,5.75,25.967,0.05,0.081,0.016
7.893,1305.16,1305.16,121.956,122.109,-14.192,14.192,53.197,0.014,53.197,89.985,6.113,0.056,28.61,-80.599,0.113,6.075e-6,0.763,-0.003,85.955,89.983,2307,267,0.379,8.269e-4,9.788,130.796,98.754,5.572,0,0,10.14,0.484,0.375,0.018,0.091,0.484,0.03,0.165,6.961e-5,0,0,0,0,4.566e-5,2.269,90,6.516,866.285,0.001,335.248,0.365,1.263e7,5.75,25.967,0.05,0.082,0.016
7.943,1311.24,1311.24,121.248,121.402,-14.13,14.131,53.503,0.014,53.503,89.985,6.107,0.213,28.61,-80.599,0.045,5.636e-6,1.844,-0.006,86.024,89.981,2307,267,0.379,8.269e-4,9.788,130.917,98.754,5.594,0,0,10.021,0.485,0.376,0.018,0.091,0.485,0.012,0.065,-4.888e-4,0,0,0,0,2.699e-4,2.226,90,6.477,865.639,0.001,335.224,0.363,1.255e7,5.75,25.967,0.05,0.082,0.016
7.993,1317.285,1317.285,120.543,120.697,-14.066,14.071,53.808,0.014,53.808,89.985,6.091,0.402,28.61,-80.599,0.041,5.8e-6,-1.852,-0.005,86.121,89.976,2307,267,0.379,8.269e-4,9.788,130.92,98.754,5.594,0,0,9.904,0.485,0.376,0.018,0.091,0.485,0.011,0.061,3.128e-4,0,0,0,0,-2.754e-4,2.17,90,6.438,864.996,0.001,335.2,0.36,1.247e7,5.75,25.967,0.05,0.083,0.015
8.043,1323.294,1323.294,119.842,119.995,-14.001,14.015,54.112,0.014,54.112,89.985,6.066,0.621,28.61,-80.599,0.141,5.79e-6,-0.638,-0.004,86.188,89.971,2307,267,0.379,8.269e-4,9.788,130.736,98.754,5.562,0,0,9.789,0.485,0.377,0.018,0.091,0.485,0.037,0.206,3.716e-4,0,0,0,0,-3.301e-5,2.217,90,6.399,864.356,0.001,335.176,0.358,1.239e7,5.75,25.967,0.05,0.083,0.015
8.093,1329.269,1329.269,119.143,119.296,-13.957,13.967,54.414,0.015,54.414,89.985,6.036,0.527,28.61,-80.599,0.103,6.451e-6,1.044,-0.005,86.175,89.968,2307,267,0.379,8.269e-4,9.788,130.802,98.754,5.574,0,0,9.674,0.485,0.377,0.018,0.091,0.485,0.027,0.15,1.06e-5,0,0,0,0,8.956e-5,2.144,90,6.36,863.721,0.001,335.153,0.356,1.231e7,5.75,25.967,0.05,0.084,0.015
8.143,1335.208,1335.208,118.446,118.598,-13.924,13.927,54.716,0.015,54.716,89.985,6.015,0.289,28.61,-80.599,0.004,6.067e-6,-1.684,-0.152,86.102,89.97,2307,267,0.379,8.269e-4,9.788,130.979,98.754,5.604,0,0,9.56,0.486,0.377,0.018,0.09,0.486,9.603e-4,0.006,2.112e-4,0,0,0,0,-2.358e-4,2.049,90,6.321,863.089,0.001,335.13,0.354,1.223e7,5.75,25.967,0.05,0.084,0.015
8.193,1341.113,1341.113,117.751,117.904,-13.874,13.878,55.016,0.015,55.016,89.985,6.001,0.308,28.61,-80.599,0.004,6.039e-6,1.604,0.029,86.02,89.976,2307,267,0.379,8.269e-4,9.788,130.975,98.754,5.604,0,0,9.449,0.486,0.378,0.018,0.09,0.486,0.001,0.005,1.057e-4,0,0,0,0,2.164e-4,2.201,90,6.283,862.461,0.001,335.106,0.352,1.216e7,5.75,25.967,0.05,0.084,0.015
8.243,1346.984,1346.984,117.058,117.211,-13.832,13.834,55.316,0.015,55.316,89.984,5.987,0.226,28.61,-80.599,0.035,5.981e-6,-1.45,0.011,85.941,89.981,2307,267,0.379,8.269e-4,9.788,130.916,98.754,5.593,0,0,9.339,0.486,0.378,0.018,0.09,0.486,0.009,0.051,2.481e-4,0,0,0,0,-1.79e-4,2.247,90,6.245,861.837,0.001,335.083,0.35,1.208e7,5.75,25.967,0.05,0.085,0.015
8.293,1352.819,1352.819,116.367,116.521,-13.795,13.795,55.615,0.015,55.615,89.984,5.98,0.073,28.61,-80.599,0.107,6.018e-6,-0.581,0.004,85.887,89.982,2307,267,0.379,8.269e-4,9.788,130.783,98.754,5.57,0,0,9.229,0.486,0.379,0.017,0.09,0.486,0.028,0.155,4.348e-4,0,0,0,0,-2.902e-5,2.17,90,6.207,861.216,0.001,335.06,0.348,1.2e7,5.75,25.967,0.05,0.085,0.015
8.343,1358.62,1358.62,115.679,115.833,-13.748,13.748,55.914,0.015,55.914,89.984,5.977,0.07,28.61,-80.599,0.107,5.955e-6,0.776,0.003,85.892,89.98,2307,267,0.379,8.269e-4,9.788,130.778,98.754,5.569,0,0,9.119,0.487,0.379,0.017,0.09,0.487,0.028,0.156,9.227e-5,0,0,0,0,5.242e-5,2.112,90,6.169,860.599,0.001,335.037,0.346,1.193e7,5.75,25.967,0.05,0.086,0.015
8.393,1364.387,1364.387,114.993,115.148,-13.694,13.695,56.213,0.016,56.213,89.984,5.972,0.153,28.61,-80.599,0.065,5.887e-6,1.828,0.006,85.96,89.976,2307,267,0.379,8.269e-4,9.788,130.851,98.754,5.582,0,0,9.011,0.487,0.38,0.017,0.09,0.487,0.017,0.095,-4.971e-4,0,0,0,0,2.946e-4,2.019,90,6.131,859.985,0.001,335.015,0.344,1.185e7,5.75,25.967,0.05,0.086,0.015
8.443,1370.12,1370.12,114.31,114.465,-13.633,13.638,56.511,0.016,56.511,89.984,5.959,0.367,28.61,-80.599,0.042,5.929e-6,-1.987,0.009,86.06,89.97,2307,267,0.379,8.269e-4,9.788,130.89,98.754,5.589,0,0,8.904,0.487,0.38,0.017,0.09,0.487,0.011,0.062,3.887e-4,0,0,0,0,-3.523e-4,1.999,90,6.094,859.376,0.001,334.992,0.342,1.177e7,5.75,25.967,0.05,0.087,0.015
8.493,1375.818,1375.818,113.629,113.784,-13.579,13.588,56.808,0.016,56.808,89.984,5.937,0.487,28.61,-80.599,0.106,5.741e-6,-1.069,0.004,86.139,89.967,2307,267,0.379,8.269e-4,9.788,130.772,98.754,5.568,0,0,8.798,0.487,0.381,0.017,0.09,0.487,0.028,0.155,-3.798e-4,0,0,0,0,-1.032e-4,1.942,90,6.057,858.769,0.001,334.97,0.34,1.17e7,5.75,25.967,0.05,0.087,0.015
8.543,1381.483,1381.483,112.952,113.106,-13.525,13.54,57.104,0.016,57.104,89.984,5.909,0.626,28.61,-80.599,0.177,6.33e-6,0.565,0.002,86.155,89.968,2307,267,0.379,8.269e-4,9.788,130.64,98.754,5.545,0,0,8.695,0.488,0.381,0.017,0.089,0.488,0.047,0.258,7.39e-5,0,0,0,0,2.915e-5,2.034,90,6.02,858.167,0.001,334.947,0.338,1.162e7,5.75,25.967,0.05,0.088,0.014
8.593,1387.113,1387.113,112.276,112.43,-13.488,13.497,57.399,0.016,57.399,89.984,5.88,0.508,28.61,-80.599,0.12,6.319e-6,2.337,0.007,86.079,89.972,2307,267,0.379,8.269e-4,9.788,130.741,98.754,5.563,0,0,8.592,0.488,0.381,0.017,0.089,0.488,0.031,0.174,-9.692e-5,0,0,0,0,5.053e-4,2.051,90,5.984,857.568,0.001,334.925,0.336,1.155e7,5.75,25.967,0.05,0.088,0.014
8.643,1392.71,1392.71,111.603,111.757,-13.455,13.459,57.693,0.016,57.693,89.984,5.858,0.344,28.61,-80.599,0.035,6.366e-6,3.193,0.041,85.937,89.979,2307,267,0.379,8.269e-4,9.788,130.892,98.754,5.589,0,0,8.49,0.488,0.382,0.017,0.089,0.488,0.009,0.05,-2.54e-4,0,0,0,0,9.543e-4,2.137,90,5.947,856.973,0.001,334.903,0.334,1.148e7,5.75,25.967,0.05,0.088,0.014
8.693,1398.274,1398.274,110.931,111.085,-13.431,13.431,57.985,0.017,57.985,89.984,5.848,0.063,28.61,-80.599,0.112,6.594e-6,-2.775,0.013,85.782,89.983,2307,267,0.379,8.269e-4,9.788,130.749,98.754,5.564,0,0,8.389,0.489,0.382,0.017,0.089,0.489,0.029,0.165,-3.623e-4,0,0,0,0,-7.299e-4,2.115,90,5.911,856.381,0.001,334.881,0.332,1.14e7,5.75,25.967,0.05,0.089,0.014
8.743,1403.803,1403.803,110.26,110.415,-13.398,13.398,58.278,0.017,58.278,89.983,5.849,0.063,28.61,-80.599,0.181,6.27e-6,-1.098,0.007,85.682,89.983,2307,267,0.379,8.269e-4,9.788,130.622,98.754,5.542,0,0,8.289,0.489,0.383,0.017,0.089,0.489,0.047,0.263,-3.527e-4,0,0,0,0,-1.156e-4,2.126,90,5.875,855.793,0.001,334.859,0.33,1.133e7,5.75,25.967,0.05,0.089,0.014
8.793,1409.3,1409.3,109.591,109.747,-13.351,13.351,58.57,0.017,58.57,89.983,5.852,0.02,28.61,-80.599,0.159,5.969e-6,0.784,0.007,85.675,89.979,2307,267,0.379,8.269e-4,9.788,130.659,98.754,5.549,0,0,8.189,0.489,0.383,0.017,0.089,0.489,0.042,0.231,-4.922e-4,0,0,0,0,5.961e-5,2.131,90,5.84,855.208,0.001,334.838,0.328,1.125e7,5.75,25.967,0.05,0.09,0.014
8.843,1414.763,1414.763,108.925,109.082,-13.283,13.287,58.863,0.017,58.863,89.983,5.845,0.324,28.61,-80.599,0.027,5.856e-6,-1.558,0.002,85.742,89.972,2307,267,0.379,8.269e-4,9.788,130.896,98.754,5.59,0,0,8.092,0.489,0.384,0.017,0.089,0.489,0.007,0.038,-2.391e-4,0,0,0,0,-2.383e-4,2.316,90,5.804,854.627,0.001,334.816,0.326,1.118e7,5.75,25.967,0.05,0.09,0.014
8.893,1420.192,1420.192,108.263,108.419,-13.231,13.239,59.154,0.017,59.154,89.983,5.824,0.455,28.61,-80.599,0.101,5.75e-6,-0.791,-0.001,85.804,89.967,2307,267,0.379,8.269e-4,9.788,130.757,98.754,5.566,0,0,7.995,0.49,0.384,0.017,0.089,0.49,0.027,0.148,1.843e-4,0,0,0,0,-6.216e-5,2.312,90,5.769,854.049,0.001,334.795,0.324,1.111e7,5.75,25.967,0.05,0.091,0.014
