t_s,lat_deg,lon_deg,alt_raw,alt_m,sats,fix,horzv,vertv,head
10.0,34.4989443,-116.9538355,8151,2484.4248000000002,12,3,220,525,41
10.099999904632568,34.4989834,-116.9537864,8233,2509.4184,12,3,219,519,41
10.200000047683716,34.49902,-116.9537272,8310,2532.888,13,3,217,513,41
10.299999952316284,34.4990593,-116.9536661,8385,2555.748,13,3,216,508,41
10.400000095367432,34.4991113,-116.953605,8447,2574.6456000000003,12,3,215,502,41
10.5,34.4991666,-116.9535426,8508,2593.2384,12,3,214,497,41
10.599999904632568,34.4992248,-116.9534779,8568,2611.5264,12,3,213,491,41
10.700000047683716,34.4992877,-116.9534047,8631,2630.7288000000003,13,3,212,486,41
10.799999952316284,34.4993516,-116.95333,8696,2650.5408,13,3,212,480,41
10.900000095367432,34.4994133,-116.9532608,8758,2669.4384,13,3,211,475,41
11.0,34.4994746,-116.9531955,8822,2688.9456,14,3,210,470,42
11.099999904632568,34.4995385,-116.9531374,8890,2709.672,13,3,208,465,41
11.200000047683716,34.4995884,-116.9530871,8956,2729.7888000000003,14,3,208,460,42
11.299999952316284,34.4996394,-116.9530376,9018,2748.6864,14,3,207,454,41
11.400000095367432,34.499688,-116.9529839,9083,2768.4984,14,3,206,450,41
11.5,34.4997324,-116.9529238,9150,2788.92,14,3,205,445,42
11.599999904632568,34.4997732,-116.9528664,9207,2806.2936,14,3,204,439,41
11.700000047683716,34.4998126,-116.9528077,9262,2823.0576,13,3,203,435,41
11.799999952316284,34.4998532,-116.9527522,9313,2838.6024,13,3,202,430,41
11.900000095367432,34.4998974,-116.9526967,9362,2853.5376,14,3,201,424,41
12.0,34.4999418,-116.9526417,9409,2867.8632000000002,14,3,200,420,41
12.099999904632568,34.4999863,-116.9525865,9457,2882.4936000000002,15,3,200,415,41
12.200000047683716,34.5000308,-116.9525321,9504,2896.8192000000004,14,3,199,410,41
12.299999952316284,34.5000752,-116.952478,9550,2910.84,15,3,198,406,41
12.400000095367432,34.5001215,-116.9524252,9597,2925.1656000000003,15,3,198,401,42
12.5,34.5001675,-116.952374,9642,2938.8816,13,3,197,396,42
12.599999904632568,34.5002137,-116.9523234,9688,2952.9024,13,3,196,392,42
12.700000047683716,34.5002626,-116.952274,9736,2967.5328,13,3,195,387,42
12.799999952316284,34.5003083,-116.952228,9783,2981.8584,13,3,194,382,42
12.900000095367432,34.5003536,-116.9521808,9831,2996.4888,14,3,194,378,42
13.0,34.5003984,-116.9521334,9877,3010.5096000000003,14,3,193,373,42
13.099999904632568,34.5004417,-116.9520853,9924,3024.8352,13,3,192,369,42
13.200000047683716,34.5004842,-116.9520351,9970,3038.856,14,3,191,364,42
13.299999952316284,34.5005241,-116.9519827,10014,3052.2672000000002,14,3,191,360,42
13.400000095367432,34.5005628,-116.9519303,10057,3065.3736000000004,14,3,190,355,41
13.5,34.5006014,-116.9518797,10098,3077.8704000000002,14,3,190,351,42
13.599999904632568,34.5006408,-116.9518294,10138,3090.0624000000003,14,3,189,346,41
13.700000047683716,34.5006815,-116.9517807,10176,3101.6448,15,3,188,342,42
13.799999952316284,34.5007221,-116.9517321,10214,3113.2272000000003,15,3,188,338,42
13.900000095367432,34.500762,-116.9516855,10250,3124.2000000000003,15,3,187,333,42
14.0,34.5008017,-116.9516392,10286,3135.1728000000003,15,3,186,329,42
14.099999904632568,34.5008418,-116.9515922,10322,3146.1456000000003,15,3,186,325,42
14.200000047683716,34.5008818,-116.9515464,10357,3156.8136,14,3,185,321,42
14.299999952316284,34.500922,-116.9515018,10391,3167.1768,14,3,185,316,42
14.400000095367432,34.5009622,-116.9514575,10425,3177.54,14,3,184,312,42
14.5,34.5010034,-116.9514132,10460,3188.208,14,3,184,308,42
14.599999904632568,34.5010445,-116.9513695,10494,3198.5712000000003,14,3,183,304,42
14.700000047683716,34.5010862,-116.9513253,10530,3209.5440000000003,15,3,182,300,42
14.799999952316284,34.5011274,-116.9512818,10565,3220.212,15,3,182,296,42
14.900000095367432,34.5011678,-116.9512376,10599,3230.5752,15,3,181,292,42
15.0,34.5012076,-116.9511929,10634,3241.2432000000003,15,3,181,288,42
15.099999904632568,34.5012464,-116.9511467,10669,3251.9112,15,3,180,284,42
15.200000047683716,34.5012842,-116.9511008,10702,3261.9696000000004,15,3,180,280,42
15.299999952316284,34.5013219,-116.9510551,10735,3272.0280000000002,15,3,179,276,42
15.400000095367432,34.5013591,-116.9510097,10766,3281.4768000000004,15,3,179,272,42
15.5,34.5013959,-116.9509657,10796,3290.6208,16,3,178,268,42
15.599999904632568,34.5014328,-116.9509223,10825,3299.46,16,3,178,264,42
15.700000047683716,34.5014698,-116.950879,10853,3307.9944,16,3,177,260,42
15.799999952316284,34.5015067,-116.9508364,10880,3316.224,16,3,177,257,42
15.900000095367432,34.5015436,-116.9507939,10907,3324.4536000000003,16,3,176,252,42
16.0,34.5015804,-116.9507517,10934,3332.6832,16,3,176,249,42
16.09999990463257,34.5016169,-116.9507101,10960,3340.608,15,3,175,245,42
16.200000047683716,34.5016534,-116.950669,10985,3348.228,15,3,175,241,42
16.299999952316284,34.5016898,-116.9506277,11010,3355.848,15,3,175,237,42
16.40000009536743,34.5017259,-116.9505869,11035,3363.4680000000003,15,3,174,233,42
16.5,34.501762,-116.9505464,11059,3370.7832000000003,15,3,174,229,42
16.59999990463257,34.501798,-116.9505062,11083,3378.0984000000003,15,3,173,226,42
16.700000047683716,34.5018342,-116.9504662,11106,3385.1088,16,3,173,222,42
16.799999952316284,34.5018705,-116.9504264,11130,3392.424,15,3,172,218,42
16.90000009536743,34.5019071,-116.9503868,11153,3399.4344,15,3,172,215,42
17.0,34.501943,-116.9503482,11176,3406.4448,15,3,172,211,42
17.09999990463257,34.5019785,-116.9503096,11197,3412.8456,15,3,171,208,42
17.200000047683716,34.502014,-116.9502709,11219,3419.5512000000003,15,3,171,204,42
17.299999952316284,34.5020493,-116.9502323,11240,3425.952,15,3,170,200,42
17.40000009536743,34.5020845,-116.9501938,11260,3432.0480000000002,15,3,170,196,42
17.5,34.5021195,-116.9501542,11281,3438.4488,15,3,170,193,42
17.59999990463257,34.5021547,-116.9501148,11302,3444.8496,16,3,169,189,42
17.700000047683716,34.5021899,-116.9500752,11323,3451.2504000000004,16,3,169,186,42
17.799999952316284,34.5022252,-116.950035,11344,3457.6512000000002,16,3,168,182,42
17.90000009536743,34.5022605,-116.9499946,11364,3463.7472000000002,16,3,168,179,42
18.0,34.5022952,-116.9499534,11384,3469.8432000000003,16,3,168,175,42
18.09999990463257,34.5023297,-116.9499124,11404,3475.9392000000003,16,3,168,172,42
18.200000047683716,34.5023642,-116.9498714,11423,3481.7304000000004,16,3,167,168,42
18.299999952316284,34.5023986,-116.9498301,11442,3487.5216,16,3,167,165,42
18.40000009536743,34.5024327,-116.94979,11459,3492.7032000000004,15,3,167,161,42
18.5,34.5024668,-116.94975,11477,3498.1896,15,3,166,158,42
18.59999990463257,34.5025008,-116.9497103,11494,3503.3712,15,3,166,154,42
18.700000047683716,34.5025348,-116.9496708,11510,3508.248,15,3,166,151,42
18.799999952316284,34.5025687,-116.9496318,11526,3513.1248,15,3,166,147,42
18.90000009536743,34.5026026,-116.9495932,11541,3517.6968,15,3,165,144,42
19.0,34.5026365,-116.9495547,11556,3522.2688000000003,15,3,165,140,42
19.09999990463257,34.5026702,-116.9495165,11571,3526.8408000000004,16,3,165,137,42
19.200000047683716,34.5027039,-116.9494782,11585,3531.108,16,3,165,133,42
19.299999952316284,34.5027373,-116.9494399,11599,3535.3752000000004,16,3,164,130,42
19.40000009536743,34.5027708,-116.9494019,11613,3539.6424,16,3,164,127,42
19.5,34.5028041,-116.9493643,11626,3543.6048,16,3,163,123,42
19.59999990463257,34.5028372,-116.9493271,11639,3547.5672,16,3,163,120,42
19.700000047683716,34.5028704,-116.9492901,11651,3551.2248,15,3,163,116,42
19.799999952316284,34.5029037,-116.9492533,11663,3554.8824,15,3,163,113,42
19.90000009536743,34.502937,-116.9492164,11675,3558.54,15,3,163,109,42
20.0,34.5029702,-116.9491795,11686,3561.8928,15,3,162,106,42
20.09999990463257,34.5030037,-116.9491429,11698,3565.5504,15,3,162,102,42
20.200000047683716,34.5030374,-116.9491063,11709,3568.9032,15,3,162,100,42
20.299999952316284,34.5030711,-116.9490698,11720,3572.2560000000003,15,3,162,96,42
20.40000009536743,34.5031047,-116.9490331,11730,3575.304,15,3,161,93,42
20.5,34.5031384,-116.9489961,11741,3578.6568,15,3,161,90,42
20.59999990463257,34.5031724,-116.9489594,11751,3581.7048,15,3,161,86,42
20.700000047683716,34.5032064,-116.9489226,11761,3584.7528,15,3,161,83,42
20.799999952316284,34.5032404,-116.9488855,11772,3588.1056000000003,15,3,161,80,42
20.90000009536743,34.5032743,-116.9488484,11782,3591.1536,15,3,160,76,42
21.0,34.5033083,-116.9488112,11791,3593.8968,15,3,160,73,42
21.09999990463257,34.503342,-116.9487738,11801,3596.9448,15,3,160,70,42
21.200000047683716,34.503376,-116.9487366,11810,3599.688,15,3,160,66,42
21.299999952316284,34.5034099,-116.9486993,11818,3602.1264,15,3,159,63,42
21.40000009536743,34.5034437,-116.9486619,11827,3604.8696,15,3,159,60,42
21.5,34.5034774,-116.9486246,11835,3607.308,16,3,159,57,42
21.59999990463257,34.5035104,-116.9485867,11842,3609.4416,16,3,159,53,42
21.700000047683716,34.5035435,-116.9485487,11849,3611.5752,16,3,158,50,42
21.799999952316284,34.5035764,-116.9485108,11855,3613.404,16,3,158,47,42
21.90000009536743,34.5036092,-116.9484726,11862,3615.5376,16,3,158,44,42
22.0,34.5036421,-116.9484343,11868,3617.3664000000003,16,3,158,40,42
22.09999990463257,34.5036747,-116.9483961,11873,3618.8904,16,3,158,37,42
22.200000047683716,34.5037073,-116.9483576,11878,3620.4144,16,3,158,34,42
22.299999952316284,34.5037397,-116.9483193,11883,3621.9384,16,3,157,30,42
22.40000009536743,34.5037721,-116.9482811,11887,3623.1576,16,3,157,27,42
22.5,34.5038044,-116.9482433,11891,3624.3768,16,3,157,24,42
22.59999990463257,34.5038365,-116.9482058,11894,3625.2912,15,3,157,20,42
22.700000047683716,34.5038686,-116.9481688,11897,3626.2056000000002,15,3,156,17,42
22.799999952316284,34.5039005,-116.9481323,11899,3626.8152,15,3,156,14,42
22.90000009536743,34.5039323,-116.9480958,11901,3627.4248000000002,15,3,156,11,42
23.0,34.5039645,-116.9480599,11902,3627.7296,11,3,160,8,41
23.09999990463257,34.5039992,-116.9480219,11903,3628.0344,14,3,177,6,41
23.200000047683716,34.504035,-116.9479824,11904,3628.3392000000003,14,3,174,4,42
23.299999952316284,34.5040683,-116.947944,11904,3628.3392000000003,14,3,161,0,44
23.40000009536743,34.5040968,-116.9479086,11904,3628.3392000000003,14,3,141,-2,47
23.5,34.5041224,-116.9478758,11904,3628.3392000000003,13,3,131,-2,45
23.59999990463257,34.5041463,-116.9478461,11903,3628.0344,14,3,121,-10,45
23.700000047683716,34.5041686,-116.9478181,11902,3627.7296,14,3,115,-14,45
23.799999952316284,34.504189,-116.9477919,11900,3627.1200000000003,14,3,103,-20,47
23.90000009536743,34.5042072,-116.9477674,11897,3626.2056000000002,14,3,96,-23,48
24.0,34.5042248,-116.9477441,11895,3625.596,14,3,94,-23,46
24.09999990463257,34.5042422,-116.9477224,11892,3624.6816000000003,13,3,88,-24,44
24.200000047683716,34.5042583,-116.9477021,11890,3624.072,13,3,82,-30,47
24.299999952316284,34.5042732,-116.9476811,11886,3622.8528,13,3,83,-38,49
24.40000009536743,34.504289,-116.9476601,11882,3621.6336,10,3,86,-44,46
24.5,34.5043058,-116.9476396,11878,3620.4144,13,3,87,-44,45
24.59999990463257,34.5043229,-116.9476193,11873,3618.8904,12,3,87,-46,44
24.700000047683716,34.5043396,-116.9475991,11869,3617.6712,12,3,82,-49,45
24.799999952316284,34.5043562,-116.9475785,11865,3616.452,14,3,83,-53,45
24.90000009536743,34.5043729,-116.9475596,11861,3615.2328,13,3,75,-57,39
25.0,34.5043882,-116.9475453,11856,3613.7088000000003,13,3,64,-49,35
25.09999990463257,34.504402,-116.9475319,11852,3612.4896000000003,12,3,64,-42,41
25.200000047683716,34.5044138,-116.9475161,11848,3611.2704000000003,12,3,61,-39,51
25.299999952316284,34.5044235,-116.9474989,11844,3610.0512000000003,13,3,62,-47,59
25.40000009536743,34.5044311,-116.947483,11839,3608.5272,13,3,51,-55,61
25.5,34.5044378,-116.9474693,11834,3607.0032,10,3,46,-56,57
25.59999990463257,34.5044445,-116.9474565,11829,3605.4792,12,3,45,-53,58
26.0,34.5044695,-116.9474069,11809,3599.3832,15,3,36,-59,59
27.0,34.5045176,-116.9473165,11755,3582.924,14,3,17,-66,51
28.0,34.5045542,-116.9472786,11696,3564.9408000000003,15,3,17,-64,36
29.0,34.5045928,-116.9472324,11643,3548.7864,13,3,23,-62,62
30.0,34.5045942,-116.9471764,11571,3526.8408000000004,15,3,8,-80,80
31.0,34.5046034,-116.9471315,11499,3504.8952000000004,15,3,16,-70,84
32.0,34.504599,-116.9470801,11434,3485.0832,16,3,12,-69,119
33.0,34.5045955,-116.9470459,11369,3465.2712,16,3,8,-61,59
34.0,34.5045948,-116.9470352,11312,3447.8976000000002,16,3,3,-70,-87
35.0,34.5046047,-116.9470295,11250,3429.0,16,3,3,-68,21
36.0,34.5046155,-116.9470074,11191,3411.0168000000003,16,3,9,-61,50
37.0,34.504623,-116.9469692,11131,3392.7288000000003,16,3,16,-61,90
38.0,34.5046255,-116.946915,11070,3374.136,16,3,12,-66,83
39.0,34.5046052,-116.9468601,11009,3355.5432,16,3,16,-61,113
40.0,34.5045892,-116.9468064,10952,3338.1696,16,3,6,-57,103
41.0,34.5045624,-116.946793,10897,3321.4056,16,3,13,-58,151
42.0,34.5045346,-116.9467813,10840,3304.032,16,3,12,-54,-161
43.0,34.5045105,-116.9467619,10787,3287.8776000000003,16,3,8,-54,162
44.0,34.5044909,-116.9467633,10730,3270.5040000000004,15,3,9,-56,-174
45.0,34.5044733,-116.9467805,10674,3253.4352000000003,16,3,9,-61,-162
46.0,34.5044529,-116.946795,10614,3235.1472000000003,16,3,17,-61,-123
47.0,34.5044241,-116.9468109,10553,3216.5544,16,3,15,-60,-173
48.0,34.5043948,-116.9468236,10494,3198.5712000000003,16,3,11,-61,-158
49.0,34.5043648,-116.9468404,10431,3179.3688,16,3,11,-64,-144
50.0,34.5043372,-116.9468548,10365,3159.252,16,3,12,-67,-163
51.0,34.5043102,-116.946868,10299,3139.1352,16,3,12,-65,179
52.0,34.504285,-116.9468668,10234,3119.3232000000003,16,3,3,-64,153
53.0,34.5042696,-116.9468496,10171,3100.1208,16,3,16,-65,143
54.0,34.5042416,-116.9468136,10106,3080.3088000000002,16,3,13,-65,133
55.0,34.5042226,-116.9467828,10042,3060.8016000000002,16,3,10,-64,99
56.0,34.5042162,-116.94675,9978,3041.2944,16,3,9,-66,112
57.0,34.5041999,-116.946728,9911,3020.8728,16,3,9,-65,157
58.0,34.5041729,-116.94672,9846,3001.0608,16,3,9,-63,-172
59.0,34.5041418,-116.9467231,9781,2981.2488000000003,16,3,12,-62,176
60.0,34.5041081,-116.94671,9720,2962.656,16,3,12,-63,159
61.0,34.5040904,-116.9466874,9657,2943.4536000000003,16,3,5,-64,86
62.0,34.5040964,-116.9466718,9593,2923.9464000000003,16,3,5,-65,11
63.0,34.5040983,-116.946681,9529,2904.4392000000003,16,3,5,-64,-123
64.0,34.5040779,-116.9466976,9466,2885.2368,16,3,12,-61,-150
65.0,34.5040461,-116.9467125,9404,2866.3392000000003,16,3,11,-61,157
66.0,34.5040201,-116.9466904,9340,2846.8320000000003,16,3,10,-65,138
68.0,34.5040036,-116.9466558,9214,2808.4272,16,3,0,-65,90
69.0,34.5039984,-116.9466566,9148,2788.3104000000003,16,3,4,-63,-136
70.0,34.5039789,-116.9466601,9087,2769.7176,16,3,10,-64,174
71.0,34.5039453,-116.946647,9023,2750.2104,16,3,19,-60,149
72.0,34.5038986,-116.9466191,8961,2731.3128,16,3,17,-63,156
73.0,34.5038658,-116.9466064,8899,2712.4152,16,3,8,-60,170
74.0,34.5038488,-116.9466122,8838,2693.8224,16,3,8,-61,-156
75.0,34.5038224,-116.9466308,8775,2674.6200000000003,16,3,14,-62,-143
76.0,34.5037786,-116.946662,8713,2655.7224,16,3,20,-62,-156
77.0,34.503715,-116.9466823,8651,2636.8248000000003,16,3,32,-60,-176
78.0,34.5036373,-116.946679,8587,2617.3176000000003,16,3,26,-64,-174
79.0,34.5035793,-116.9466693,8525,2598.42,16,3,15,-60,171
80.0,34.5035415,-116.9466589,8464,2579.8272,16,3,15,-62,-175
81.0,34.5034994,-116.9466813,8402,2560.9296,16,3,21,-61,-152
82.0,34.5034349,-116.9467111,8341,2542.3368,16,3,27,-60,-165
83.0,34.5033627,-116.9467137,8279,2523.4392000000003,16,3,25,-61,176
84.0,34.5033023,-116.946703,8217,2504.5416,16,3,19,-61,171
85.0,34.5032531,-116.9467011,8154,2485.3392000000003,16,3,18,-64,-171
86.0,34.5031987,-116.9467139,8089,2465.5272,16,3,21,-65,-169
87.0,34.5031353,-116.9467227,8022,2445.1056000000003,16,3,23,-65,-172
88.0,34.5030731,-116.9467316,7958,2425.5984000000003,16,3,21,-62,-174
89.0,34.5030133,-116.9467316,7895,2406.396,16,3,17,-61,177
90.0,34.5029473,-116.9467311,7836,2388.4128,16,3,23,-54,-176
91.0,34.5028757,-116.9467427,7776,2370.1248,16,3,24,-60,-168
92.0,34.5028111,-116.9467767,7714,2351.2272000000003,16,3,24,-61,-154
93.0,34.5027519,-116.9468086,7652,2332.3296,16,3,22,-61,-160
94.0,34.5026996,-116.9468442,7591,2313.7368,16,3,19,-60,-151
95.0,34.5026518,-116.9468701,7527,2294.2296,16,3,20,-65,-163
96.0,34.5026051,-116.9468894,7463,2274.7224,16,3,15,-63,-156
97.0,34.5025594,-116.946891,7402,2256.1296,16,3,21,-57,176
98.0,34.502495,-116.9468979,7341,2237.5368000000003,16,3,23,-60,177
99.0,34.502425,-116.9469297,7281,2219.2488000000003,16,3,24,-62,-146
100.0,34.502378,-116.9469814,7220,2200.656,16,3,13,-61,-131
101.0,34.5023564,-116.9469995,7159,2182.0632,16,3,12,-61,-160
102.0,34.5023222,-116.9470034,7098,2163.4704,16,3,20,-61,-179
103.0,34.5022589,-116.9470048,7034,2143.9632,16,3,31,-62,-177
104.0,34.5021793,-116.9470398,6971,2124.7608,16,3,33,-61,-158
105.0,34.5021126,-116.947079,6912,2106.7776,16,3,20,-53,-140
106.0,34.5020802,-116.9471082,6851,2088.1848,16,3,15,-63,-151
107.0,34.5020368,-116.9471016,6791,2069.8968,15,3,25,-61,176
108.0,34.5019612,-116.9471014,6732,2051.9136000000003,16,3,33,-57,-173
109.0,34.501888,-116.9471474,6675,2034.5400000000002,16,3,33,-58,-148
110.0,34.501838,-116.9472037,6619,2017.4712000000002,16,3,15,-58,-138
111.0,34.5018094,-116.9472255,6562,2000.0976,16,3,16,-55,157
112.0,34.5017433,-116.9472197,6504,1982.4192,16,3,25,-59,-176
113.0,34.5016785,-116.9472267,6442,1963.5216,16,3,24,-62,-178
114.0,34.5016051,-116.9472379,6383,1945.5384000000001,15,3,23,-58,-158
115.0,34.5015617,-116.9472555,6328,1928.7744,16,3,12,-53,178
116.0,34.501526,-116.947237,6273,1912.0104000000001,16,3,18,-54,148
117.0,34.501472,-116.9471967,6215,1894.332,15,3,24,-57,157
118.0,34.5014028,-116.9471784,6152,1875.1296,16,3,24,-62,176
119.0,34.5013428,-116.9471741,6085,1854.708,15,3,18,-69,-179
