UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT
Apr 17 2021 21:42:53.000 UTC,1618720973.000,3008,34.50062400,-116.94841290,15,3,7,-17,-14,0x01,7,14,15,160,3.900
Apr 17 2021 21:42:54.000 UTC,1618720974.000,2989,34.50064010,-116.94841770,14,3,6,-17,-38,0x01,3,10,14,165,3.901
Apr 17 2021 21:42:55.000 UTC,1618720975.000,2969,34.50064750,-116.94844880,15,3,11,-20,-96,0x01,2,13,15,145,3.901
Apr 17 2021 21:42:56.000 UTC,1618720976.000,2951,34.50063550,-116.94847920,15,3,9,-18,-134,0x01,8,13,15,159,3.899
Apr 17 2021 21:42:57.000 UTC,1618720977.000,2930,34.50060800,-116.94849280,15,3,13,-20,-176,0x01,6,14,15,162,3.899
Apr 17 2021 21:42:58.000 UTC,1618720978.000,2910,34.50057140,-116.94849420,14,3,12,-19,-176,0x01,5,13,14,157,3.901
Apr 17 2021 21:42:59.000 UTC,1618720979.000,2891,34.50053330,-116.94848620,15,3,16,-17,157,0x01,8,13,15,151,3.901
Apr 17 2021 21:43:00.000 UTC,1618720980.000,2875,34.50050810,-116.94845830,15,3,6,-18,85,0x01,8,13,15,158,3.900
Apr 17 2021 21:43:07.000 UTC,1618720987.000,2826,34.50054030,-116.94846440,15,3,0,0,-51,0x01,10,13,15,150,3.901
Apr 17 2021 21:43:04.000 UTC,1618720984.000,2825,34.50054470,-116.94846340,15,3,0,0,-85,0x01,5,12,15,150,3.900
Apr 17 2021 21:43:05.000 UTC,1618720985.000,2826,34.50054080,-116.94846540,15,3,0,0,53,0x01,11,13,15,150,3.900
Apr 17 2021 21:43:07.000 UTC,1618720987.000,2826,34.50054030,-116.94846440,15,3,0,0,-51,0x01,10,13,15,150,3.901
