TRACKER,DATE,TIME,LAT,LON,ALT,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI,BATT
E178_TK_02 ,2021-04-17,13:56:12.816,34.494566,-116.957769,2855,3,0,0,5,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:13.806,34.494566,-116.957769,2855,3,0,0,-99,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:14.856,34.494566,-116.957769,2855,3,0,0,-76,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:15.786,34.494566,-116.957769,2855,3,0,0,-63,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:16.806,34.494566,-116.957769,2855,3,0,0,75,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:17.796,34.494566,-116.957769,2855,3,0,0,71,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:18.816,34.494566,-116.957769,2855,3,0,0,-26,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:19.807,34.494566,-116.957769,2855,3,0,0,-113,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:20.796,34.494566,-116.957769,2854,3,0,0,76,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:21.786,34.494566,-116.957769,2854,3,0,0,30,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:22.806,34.494566,-116.957769,2854,3,0,0,80,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:23.796,34.494566,-116.957769,2855,3,0,0,12,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:24.786,34.494566,-116.957768,2855,3,0,0,-78,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:25.807,34.494566,-116.957768,2855,3,0,0,-68,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:26.796,34.494566,-116.957768,2855,3,0,0,84,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:27.816,34.494566,-116.957768,2855,3,0,0,171,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:28.806,34.494566,-116.957768,2855,3,0,0,-18,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:29.795,34.494566,-116.957768,2855,3,0,0,122,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:30.786,34.494566,-116.957768,2855,3,0,0,-171,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:31.807,34.494566,-116.957768,2855,3,0,0,75,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:32.797,34.494566,-116.957768,2855,3,0,0,-49,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:33.787,34.494566,-116.957768,2855,3,0,0,137,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:34.836,34.494566,-116.957768,2854,3,0,0,-176,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:35.797,34.494566,-116.957768,2854,3,0,0,-142,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:36.787,34.494566,-116.957768,2854,3,0,0,79,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:37.807,34.494566,-116.957768,2854,3,0,0,-36,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:38.797,34.494566,-116.957769,2854,3,0,0,-28,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:39.787,34.494566,-116.957769,2854,3,0,0,180,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:40.806,34.494566,-116.957769,2854,3,0,0,-161,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:41.797,34.494566,-116.957768,2854,3,0,0,-85,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:42.787,34.494566,-116.957768,2854,3,0,0,18,0x03,16,11,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:56:43.807,34.494566,-116.957768,2854,3,0,0,96,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:44.797,34.494566,-116.957768,2854,3,0,0,-163,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:45.787,34.494566,-116.957768,2853,3,0,0,-172,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:46.807,34.494566,-116.957768,2853,3,0,0,115,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:47.797,34.494566,-116.957768,2853,3,0,0,28,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:48.787,34.494566,-116.957768,2853,3,0,0,-110,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:49.837,34.494566,-116.957768,2853,3,0,0,-83,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:50.796,34.494566,-116.957768,2853,3,0,0,36,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:51.787,34.494566,-116.957768,2853,3,0,0,86,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:52.807,34.494566,-116.957768,2853,3,0,0,138,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:53.797,34.494566,-116.957768,2853,3,0,0,69,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:54.817,34.494566,-116.957767,2853,3,0,0,165,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:55.808,34.494566,-116.957767,2853,3,0,0,-121,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:56.797,34.494566,-116.957767,2852,3,0,0,-154,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:57.818,34.494566,-116.957767,2852,3,0,0,127,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:58.807,34.494566,-116.957767,2852,3,0,0,-111,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:56:59.797,34.494566,-116.957767,2852,3,0,0,84,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:00.788,34.494566,-116.957767,2852,3,0,0,-113,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:01.807,34.494566,-116.957767,2851,3,0,0,119,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:02.797,34.494566,-116.957767,2851,3,0,0,-94,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:03.788,34.494566,-116.957768,2851,3,0,0,-95,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:04.808,34.494566,-116.957768,2851,3,0,0,-78,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:05.798,34.494566,-116.957768,2851,3,0,0,-112,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:06.815,34.494566,-116.957768,2851,3,0,0,145,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:07.808,34.494566,-116.957768,2851,3,0,0,-153,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:08.798,34.494566,-116.957768,2850,3,0,0,-174,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:09.787,34.494566,-116.957768,2850,3,0,0,51,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:10.838,34.494566,-116.957768,2850,3,0,0,81,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:11.798,34.494566,-116.957769,2850,3,0,0,75,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:12.787,34.494566,-116.957768,2850,3,0,0,-70,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:13.807,34.494566,-116.957768,2850,3,0,0,-116,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:14.798,34.494566,-116.957768,2851,3,0,0,-78,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:15.787,34.494566,-116.957768,2851,3,0,0,-32,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:16.807,34.494566,-116.957768,2851,3,0,0,18,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:17.797,34.494566,-116.957768,2851,3,0,0,-8,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:19.808,34.494566,-116.957768,2851,3,0,0,115,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:20.798,34.494566,-116.957768,2851,3,0,0,-131,0x03,17,11,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:21.788,34.494566,-116.957768,2851,3,0,0,-36,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:22.807,34.494566,-116.957768,2851,3,0,0,26,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:23.798,34.494566,-116.957768,2851,3,0,0,-119,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:24.788,34.494566,-116.957768,2851,3,0,0,-62,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:25.807,34.494566,-116.957768,2851,3,0,0,-106,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:26.828,34.494566,-116.957768,2851,3,0,0,36,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:27.788,34.494566,-116.957768,2851,3,0,0,63,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:28.808,34.494566,-116.957769,2851,3,0,0,-108,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:29.798,34.494566,-116.957769,2851,3,0,0,129,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:30.788,34.494566,-116.957769,2851,3,0,0,-15,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:31.808,34.494566,-116.957769,2850,3,0,0,107,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:32.798,34.494566,-116.957770,2850,3,0,0,-131,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:33.788,34.494566,-116.957770,2850,3,0,0,-131,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:34.808,34.494566,-116.957770,2850,3,0,0,-72,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:35.798,34.494566,-116.957769,2850,3,0,0,-144,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:36.815,34.494566,-116.957769,2850,3,0,0,-42,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:37.808,34.494566,-116.957769,2850,3,0,0,-109,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:38.798,34.494566,-116.957769,2851,3,0,0,147,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:39.788,34.494566,-116.957769,2850,3,0,0,-102,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:40.808,34.494566,-116.957769,2850,3,0,0,-16,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:41.798,34.494566,-116.957769,2850,3,0,0,-140,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:42.788,34.494566,-116.957769,2850,3,0,0,-34,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:43.808,34.494566,-116.957769,2850,3,0,0,111,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:44.798,34.494566,-116.957769,2850,3,0,0,102,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:45.818,34.494566,-116.957769,2851,3,0,0,-141,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:46.808,34.494566,-116.957768,2851,3,0,0,-135,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:47.798,34.494566,-116.957768,2851,3,0,0,-11,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:48.788,34.494566,-116.957767,2851,3,0,0,-45,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:49.808,34.494566,-116.957767,2851,3,0,0,-66,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:50.798,34.494566,-116.957767,2851,3,0,0,156,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:51.818,34.494566,-116.957767,2851,3,0,0,19,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:52.838,34.494566,-116.957767,2851,3,0,0,111,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:53.798,34.494566,-116.957767,2851,3,0,0,112,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:54.788,34.494566,-116.957767,2851,3,0,0,-52,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:55.809,34.494566,-116.957768,2851,3,0,0,17,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:56.798,34.494566,-116.957768,2850,3,0,0,76,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:57.818,34.494566,-116.957769,2850,3,0,0,28,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:58.808,34.494566,-116.957769,2850,3,0,0,167,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:57:59.799,34.494566,-116.957768,2850,3,0,0,173,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:00.788,34.494566,-116.957768,2850,3,0,0,-21,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:02.799,34.494566,-116.957768,2850,3,0,0,-99,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:03.788,34.494566,-116.957768,2850,3,0,0,80,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:04.839,34.494566,-116.957769,2850,3,0,0,-115,0x03,17,12,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:05.799,34.494566,-116.957769,2849,3,0,0,-116,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:06.789,34.494566,-116.957770,2849,3,0,0,116,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:07.809,34.494566,-116.957771,2849,3,0,0,-129,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:08.798,34.494566,-116.957771,2849,3,0,0,11,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:09.789,34.494566,-116.957772,2849,3,0,0,-124,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:10.809,34.494566,-116.957772,2849,3,0,0,-97,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:11.799,34.494566,-116.957771,2849,3,0,0,14,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:12.789,34.494566,-116.957771,2849,3,0,0,-76,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:13.809,34.494566,-116.957771,2849,3,0,0,30,0x03,17,12,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:14.829,34.494566,-116.957770,2850,3,0,0,-92,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:15.789,34.494566,-116.957770,2850,3,0,0,102,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:16.839,34.494566,-116.957770,2849,3,0,0,-104,0x03,16,13,16,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:17.829,34.494566,-116.957771,2849,3,0,0,-32,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:18.789,34.494566,-116.957771,2849,3,0,0,156,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:19.809,34.494566,-116.957771,2849,3,0,0,-40,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:20.799,34.494566,-116.957771,2850,3,0,0,-10,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:21.819,34.494566,-116.957771,2850,3,0,0,142,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:22.809,34.494566,-116.957770,2850,3,0,0,153,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:23.799,34.494566,-116.957770,2850,3,0,0,70,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:24.789,34.494566,-116.957770,2851,3,0,0,68,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:25.809,34.494566,-116.957770,2851,3,0,0,-172,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:26.798,34.494566,-116.957770,2851,3,0,0,106,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:27.789,34.494566,-116.957769,2851,3,0,0,56,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:28.779,34.494566,-116.957769,2851,3,0,0,-81,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:29.859,34.494566,-116.957769,2851,3,0,0,-104,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:30.819,34.494566,-116.957769,2850,3,0,0,36,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:31.809,34.494566,-116.957769,2850,3,0,0,55,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:32.799,34.494566,-116.957770,2850,3,0,0,-100,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:33.789,34.494566,-116.957770,2850,3,0,0,-1,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:34.809,34.494566,-116.957769,2851,3,0,0,-173,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:35.799,34.494566,-116.957769,2851,3,0,0,180,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:36.789,34.494566,-116.957769,2851,3,0,0,-75,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:37.809,34.494566,-116.957769,2851,3,0,0,-113,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:38.827,34.494566,-116.957768,2851,3,0,0,-35,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:39.789,34.494566,-116.957768,2851,3,0,0,-126,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:40.809,34.494566,-116.957768,2851,3,0,0,135,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:41.799,34.494566,-116.957768,2850,3,0,0,118,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:42.789,34.494566,-116.957768,2850,3,0,0,-97,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:43.809,34.494566,-116.957769,2850,3,0,0,50,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:44.799,34.494566,-116.957769,2850,3,0,0,-59,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:45.820,34.494566,-116.957770,2850,3,0,0,112,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:46.809,34.494566,-116.957770,2850,3,0,0,129,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:47.800,34.494566,-116.957770,2850,3,0,0,0,0x03,17,13,15,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:48.790,34.494566,-116.957770,2850,3,0,0,-90,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:49.810,34.494566,-116.957770,2850,3,0,0,-28,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:50.799,34.494566,-116.957770,2850,3,0,0,-123,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:51.789,34.494566,-116.957770,2851,3,0,0,0,0x03,17,13,16,17,0,0.000
E178_TK_02 ,2021-04-17,13:58:52.810,34.494566,-116.957769,2851,3,0,0,85,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:53.800,34.494566,-116.957769,2851,3,0,0,133,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:54.819,34.494566,-116.957769,2851,3,0,0,-80,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:55.810,34.494566,-116.957769,2851,3,0,0,-176,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:56.800,34.494566,-116.957769,2851,3,0,0,86,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:57.817,34.494566,-116.957769,2851,3,0,0,157,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:58.810,34.494566,-116.957768,2851,3,0,0,-150,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:58:59.800,34.494566,-116.957768,2851,3,0,0,72,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:00.789,34.494566,-116.957767,2851,3,0,0,-99,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:01.810,34.494566,-116.957767,2851,3,0,0,158,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:02.830,34.494566,-116.957767,2851,3,0,0,-90,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:03.790,34.494566,-116.957767,2851,3,0,0,90,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:04.810,34.494566,-116.957767,2851,3,0,0,-98,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:05.860,34.494566,-116.957767,2851,3,0,0,34,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:06.789,34.494566,-116.957768,2851,3,0,0,-173,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:07.810,34.494566,-116.957768,2851,3,0,0,-75,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:08.800,34.494566,-116.957768,2851,3,0,0,-45,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:09.789,34.494566,-116.957768,2851,3,0,0,58,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:10.810,34.494566,-116.957768,2851,3,0,0,87,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:11.800,34.494566,-116.957768,2851,3,0,0,36,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:13.810,34.494566,-116.957768,2851,3,0,0,-75,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:14.800,34.494566,-116.957768,2851,3,0,0,-6,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:15.790,34.494566,-116.957768,2852,3,0,0,0,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:16.810,34.494566,-116.957768,2852,3,0,0,109,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:17.830,34.494566,-116.957768,2852,3,0,0,135,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:18.790,34.494566,-116.957768,2852,3,0,0,-154,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:19.810,34.494566,-116.957768,2852,3,0,0,32,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:20.830,34.494566,-116.957769,2852,3,0,0,28,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:21.818,34.494566,-116.957769,2852,3,0,0,-132,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:22.810,34.494566,-116.957769,2852,3,0,0,41,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:23.800,34.494566,-116.957769,2852,3,0,0,112,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:24.790,34.494566,-116.957769,2853,3,0,0,27,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:25.811,34.494566,-116.957769,2853,3,0,0,-86,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:26.799,34.494566,-116.957768,2853,3,0,0,35,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:27.790,34.494566,-116.957768,2853,3,0,0,-48,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:28.810,34.494566,-116.957768,2852,3,0,0,-71,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:29.830,34.494566,-116.957768,2852,3,0,0,-36,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:30.790,34.494566,-116.957768,2852,3,0,0,-35,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:31.780,34.494566,-116.957768,2852,3,0,0,-109,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:32.800,34.494566,-116.957768,2852,3,0,0,-61,0x03,16,13,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:33.791,34.494566,-116.957768,2852,3,0,0,-120,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:34.810,34.494566,-116.957768,2852,3,0,0,-81,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:35.801,34.494566,-116.957768,2852,3,0,0,-102,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:36.790,34.494566,-116.957767,2852,3,0,0,34,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:37.841,34.494566,-116.957767,2852,3,0,0,105,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:38.799,34.494566,-116.957767,2852,3,0,0,146,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:39.791,34.494566,-116.957767,2852,3,0,0,12,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:40.838,34.494566,-116.957767,2852,3,0,0,53,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:41.831,34.494566,-116.957767,2852,3,0,0,-103,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:42.790,34.494566,-116.957767,2852,3,0,0,-36,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:43.811,34.494566,-116.957767,2852,3,0,0,169,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:44.828,34.494566,-116.957767,2852,3,0,0,51,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:45.850,34.494566,-116.957767,2853,3,0,0,63,0x03,16,12,15,16,0,0.000
E178_TK_02 ,2021-04-17,13:59:46.810,34.494566,-116.957767,2853,3,0,0,79,0x03,16,12,15,16,0,0.000
